Fri Oct 25 00:16:59 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.011938	0.000000	0.000006	0.498491

-0.149116	0.069152	0.003328	0.000042	0.498494
-0.217353	0.096582	0.006656	0.000059	0.498498
-0.314328	0.131040	0.009984	0.000082	0.498493
-0.203806	0.084851	0.013312	0.000055	0.498481
-0.103571	0.048688	0.016640	0.000031	0.498486
-0.035811	0.003912	0.019968	0.000015	0.498436
-0.129564	-0.058408	0.023296	0.000037	0.498183
0.138756	-0.217431	0.026624	-0.000028	0.498032
-0.033036	-0.216580	0.029952	0.000014	0.497866
-0.146253	-0.289615	0.033280	0.000041	0.497566
-0.022583	-0.411666	0.036608	0.000011	0.497370
-0.163287	-0.452758	0.039936	0.000045	0.497125
-0.197686	-0.546505	0.043264	0.000054	0.496847
-0.346513	-0.596478	0.046592	0.000090	0.496571
-0.333080	-0.713544	0.049920	0.000087	0.496280
-0.416390	-0.794091	0.053248	0.000107	0.495988
-0.430244	-0.914034	0.056576	0.000110	0.495661
-0.288144	-1.102236	0.059904	0.000076	0.495310
-0.422824	-1.200382	0.063232	0.000108	0.494921
-0.636929	-1.254019	0.066560	0.000160	0.494570
-0.522523	-1.434897	0.069888	0.000132	0.494210
-0.546221	-1.612784	0.073216	0.000138	0.493721
-0.343372	-1.838776	0.076544	0.000089	0.493329
-0.468610	-1.992050	0.079872	0.000119	0.492803
-0.497864	-2.159827	0.083200	0.000127	0.492334
-0.595011	-2.321273	0.086528	0.000150	0.491813
-0.667238	-2.492847	0.089856	0.000168	0.491290
-0.568174	-2.734519	0.093184	0.000144	0.490752
-0.418153	-3.008396	0.096512	0.000107	0.490179
-0.723607	-3.118186	0.099840	0.000181	0.489585
-1.017292	-3.225624	0.103168	0.000252	0.489008
-0.893752	-3.492537	0.106496	0.000223	0.488425
-0.658063	-3.814129	0.109824	0.000166	0.487809
-0.831663	-4.004236	0.113152	0.000208	0.487131
-1.274533	-4.083663	0.116480	0.000315	0.486476
-1.531153	-4.208809	0.119808	0.000377	0.485886
