Thu Oct 24 23:07:26 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.043237	0.000000	0.000043	0.499062

-0.038831	0.074400	0.003328	0.000052	0.499105
0.015650	0.060113	0.006656	0.000039	0.499122
0.122667	-0.103630	0.009984	0.000013	0.498802
0.132523	-0.111495	0.013312	0.000011	0.498791
0.157538	-0.116403	0.016640	0.000005	0.498803
0.125639	-0.202270	0.019968	0.000012	0.498549
-0.008929	-0.175539	0.023296	0.000045	0.498487
0.030338	-0.277116	0.026624	0.000036	0.498262
0.097936	-0.343373	0.029952	0.000019	0.498156
0.132596	-0.469045	0.033280	0.000011	0.497864
0.175205	-0.575826	0.036608	0.000000	0.497628
-0.141248	-0.554478	0.039936	0.000077	0.497374
-0.071100	-0.661745	0.043264	0.000060	0.497164
-0.137035	-0.755408	0.046592	0.000076	0.496855
-0.011572	-0.926412	0.049920	0.000046	0.496533
-0.136528	-1.010921	0.053248	0.000076	0.496191
0.036831	-1.205545	0.056576	0.000034	0.495854
-0.368687	-1.189682	0.059904	0.000132	0.495496
-0.428955	-1.296942	0.063232	0.000147	0.495157
-0.037806	-1.588297	0.066560	0.000052	0.494781
-0.256956	-1.683610	0.069888	0.000105	0.494316
-0.467807	-1.756729	0.073216	0.000156	0.493917
-0.614391	-1.871215	0.076544	0.000192	0.493472
-0.428308	-2.106462	0.079872	0.000147	0.493039
-0.360644	-2.317957	0.083200	0.000130	0.492551
-0.258270	-2.542116	0.086528	0.000105	0.492064
-0.568578	-2.637816	0.089856	0.000181	0.491504
-0.643150	-2.800875	0.093184	0.000199	0.491001
-0.726819	-2.954690	0.096512	0.000219	0.490513
-0.533101	-3.243185	0.099840	0.000172	0.489944
-0.504782	-3.490819	0.103168	0.000165	0.489318
-0.622596	-3.686088	0.106496	0.000194	0.488685
-0.935072	-3.805351	0.109824	0.000269	0.488057
-1.017312	-3.996544	0.113152	0.000289	0.487468
-0.821598	-4.297490	0.116480	0.000242	0.486865
-0.741222	-4.590310	0.119808	0.000223	0.486167
-0.858826	-4.803570	0.123136	0.000251	0.485481
-1.207788	-4.931179	0.126464	0.000336	0.484790
-1.109378	-5.217180	0.129792	0.000312	0.484126
-1.269678	-5.422008	0.133120	0.000351	0.483417
-1.714385	-5.519573	0.136448	0.000458	0.482707
-9.371404	-2.735848	0.139776	0.002313	0.482431
-6.989125	-3.314616	0.143104	0.001736	0.483287
-5.582510	-3.858162	0.146432	0.001395	0.483252
-6.441009	-3.535319	0.149760	0.001603	0.483250
-6.916196	-3.351796	0.153088	0.001718	0.483262
-7.665980	-2.903479	0.156416	0.001900	0.483705
-4.704843	-4.037285	0.159744	0.001183	0.483658
-5.831407	-3.648422	0.163072	0.001455	0.483563
-5.892695	-3.741869	0.166400	0.001470	0.483251
-8.256524	-2.823382	0.169728	0.002043	0.483324
-6.725700	-3.309028	0.173056	0.001672	0.483569
-7.042197	-3.191356	0.176384	0.001749	0.483565
-6.519334	-3.384132	0.179712	0.001622	0.483577
-7.103350	-3.193176	0.183040	0.001763	0.483499
-9.070068	-2.451639	0.186368	0.002240	0.483499
-6.791374	-3.284545	0.189696	0.001688	0.483569
-7.573387	-2.992478	0.193024	0.001877	0.483562
-5.833273	-3.709158	0.196352	0.001456	0.483400
-9.116944	-2.524957	0.199680	0.002251	0.483256
-7.287268	-3.139273	0.203008	0.001808	0.483458
-7.965491	-2.965313	0.206336	0.001972	0.483240
-5.551638	-3.928865	0.209664	0.001387	0.483096
-8.306925	-2.948458	0.212992	0.002055	0.482940
-7.187281	-3.475470	0.216320	0.001783	0.482659
-7.965492	-3.202086	0.219648	0.001972	0.482606
-5.874061	-4.152879	0.222976	0.001465	0.482170
-7.728645	-3.602173	0.226304	0.001915	0.481772
-6.703414	-4.084095	0.229632	0.001666	0.481516
-9.245055	-3.177831	0.232960	0.002282	0.481377
-8.123401	-3.686968	0.236288	0.002010	0.481145
-9.745324	-3.101037	0.239616	0.002403	0.481076
-9.114802	-3.335331	0.242944	0.002250	0.481086
-12.188980	-2.138352	0.246272	0.002995	0.481188
-9.872983	-2.940010	0.249600	0.002434	0.481380
-9.743937	-2.986191	0.252928	0.002403	0.481387
-7.976307	-3.725461	0.256256	0.001974	0.481191
-10.102842	-2.968233	0.259584	0.002489	0.481072
-10.299373	-2.891699	0.262912	0.002537	0.481079
-8.753475	-3.577709	0.266240	0.002163	0.480801
-8.102193	-3.964490	0.269568	0.002005	0.480421
-9.646978	-3.512999	0.272896	0.002379	0.480069
-11.811663	-2.730621	0.276224	0.002903	0.479978
-10.015197	-3.364318	0.279552	0.002468	0.480095
