Fri Oct 25 03:42:45 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.003822	0.000000	-0.000012	0.499767

-0.150169	0.041587	0.003328	0.000024	0.499738
-0.133757	0.037531	0.006656	0.000020	0.499744
0.131692	-0.066864	0.009984	-0.000044	0.499733
0.226671	-0.113072	0.013312	-0.000067	0.499706
0.098690	-0.177041	0.016640	-0.000036	0.499416
0.047552	-0.167657	0.019968	-0.000024	0.499390
0.177238	-0.324936	0.023296	-0.000055	0.499109
0.305026	-0.460344	0.026624	-0.000086	0.498883
0.190840	-0.513410	0.029952	-0.000059	0.498634
-0.059092	-0.509717	0.033280	0.000002	0.498400
-0.083248	-0.598826	0.036608	0.000008	0.498145
-0.158716	-0.683470	0.039936	0.000026	0.497851
-0.058179	-0.834863	0.043264	0.000002	0.497557
0.114815	-1.028776	0.046592	-0.000040	0.497222
-0.203700	-1.050294	0.049920	0.000037	0.496854
-0.605814	-1.018544	0.053248	0.000134	0.496542
-0.422151	-1.207311	0.056576	0.000090	0.496231
-0.199243	-1.434124	0.059904	0.000036	0.495858
-0.361482	-1.524758	0.063232	0.000075	0.495462
-0.508449	-1.624563	0.066560	0.000111	0.495057
-0.592420	-1.746137	0.069888	0.000131	0.494657
-0.318706	-2.007927	0.073216	0.000065	0.494242
-0.333595	-2.210103	0.076544	0.000068	0.493698
-0.447394	-2.350687	0.079872	0.000096	0.493217
-0.638647	-2.472466	0.083200	0.000142	0.492709
-0.810711	-2.599677	0.086528	0.000184	0.492205
-0.794572	-2.783707	0.089856	0.000180	0.491737
-0.598963	-3.071489	0.093184	0.000133	0.491174
-0.838703	-3.192316	0.096512	0.000191	0.490617
-1.276169	-3.232878	0.099840	0.000297	0.490076
-1.459468	-3.340082	0.103168	0.000341	0.489610
-1.264661	-3.620112	0.106496	0.000294	0.489064
-1.518670	-3.724515	0.109824	0.000356	0.488535
-2.981515	-3.367245	0.113152	0.000710	0.488021
-7.819341	-1.490064	0.116480	0.001882	0.488163
-3.295808	-3.139435	0.119808	0.000786	0.488311
-3.558468	-3.118482	0.123136	0.000850	0.488104
-5.103761	-2.609444	0.126464	0.001224	0.487910
-6.299955	-2.159975	0.129792	0.001514	0.487906
-5.814298	-2.271536	0.133120	0.001396	0.488096
-3.794515	-3.055364	0.136448	0.000907	0.488036
-5.247420	-2.644475	0.139776	0.001259	0.487674
-6.755100	-2.046913	0.143104	0.001624	0.487752
-8.515005	-1.274041	0.146432	0.002050	0.488042
-6.232868	-2.024359	0.149760	0.001497	0.488334
-4.837003	-2.591153	0.153088	0.001159	0.488226
-4.550487	-2.800849	0.156416	0.001090	0.487957
-7.168700	-1.884622	0.159744	0.001724	0.487770
-7.431583	-1.731061	0.163072	0.001787	0.487914
-7.450894	-1.650802	0.166400	0.001792	0.488108
-4.060469	-2.980625	0.169728	0.000971	0.487970
-4.243990	-3.111870	0.173056	0.001015	0.487439
-5.073064	-2.981193	0.176384	0.001216	0.486956
-7.760854	-2.079465	0.179712	0.001867	0.486660
-7.019044	-2.267372	0.183040	0.001687	0.486904
-5.181085	-3.083674	0.186368	0.001242	0.486576
-5.416673	-3.156485	0.189696	0.001299	0.486146
-7.279114	-2.574176	0.193024	0.001750	0.485828
-9.323836	-1.805739	0.196352	0.002246	0.485822
-8.403413	-2.072648	0.199680	0.002023	0.486035
-7.429343	-2.438234	0.203008	0.001787	0.486040
-6.214000	-2.958969	0.206336	0.001492	0.485873
-7.940850	-2.461796	0.209664	0.001910	0.485464
-9.733604	-1.725635	0.212992	0.002345	0.485625
-9.821697	-1.653146	0.216320	0.002366	0.485730
-7.515450	-2.467297	0.219648	0.001807	0.485877
-7.178293	-2.781635	0.222976	0.001726	0.485378
-9.150667	-2.034435	0.226304	0.002203	0.485388
-10.005108	-1.786329	0.229632	0.002410	0.485191
-9.010959	-2.078311	0.232960	0.002169	0.485412
-6.743425	-3.061969	0.236288	0.001620	0.485068
-6.720876	-3.228417	0.239616	0.001615	0.484647
-9.630229	-2.307872	0.242944	0.002319	0.484177
-9.397822	-2.399085	0.246272	0.002263	0.484167
-9.439183	-2.378273	0.249600	0.002273	0.484181
-6.937130	-3.466903	0.252928	0.001667	0.483792
-9.303050	-2.760080	0.256256	0.002240	0.483298
-9.900456	-2.555656	0.259584	0.002385	0.483242
-12.442180	-1.593781	0.262912	0.003001	0.483252
-9.506565	-2.641121	0.266240	0.002289	0.483411
-10.395852	-2.372479	0.269568	0.002505	0.483233
-9.959010	-2.612115	0.272896	0.002399	0.483032
-13.326438	-1.346740	0.276224	0.003215	0.483022
-10.916159	-2.176295	0.279552	0.002631	0.483234
-11.949959	-1.785227	0.282880	0.002881	0.483237
-8.326404	-3.189159	0.286208	0.002003	0.483136
-10.652943	-2.500385	0.289536	0.002567	0.482632
-10.000817	-2.809193	0.292864	0.002409	0.482463
