Thu Oct 24 21:42:06 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.127438	0.000000	-0.000042	0.500499

-0.382552	-0.043933	0.003328	0.000050	0.500343
-0.699001	0.102648	0.006656	0.000127	0.500414
-0.470018	-0.002361	0.009984	0.000071	0.500365
-0.110693	-0.146034	0.013312	-0.000016	0.500344
-0.198817	-0.115628	0.016640	0.000005	0.500337
-0.491959	-0.042889	0.019968	0.000076	0.500240
-0.789928	-0.013375	0.023296	0.000149	0.500026
-0.677465	-0.055537	0.026624	0.000121	0.500027
-0.447338	-0.180471	0.029952	0.000066	0.499928
-0.127560	-0.378373	0.033280	-0.000012	0.499728
-0.372176	-0.402619	0.036608	0.000047	0.499427
-0.625461	-0.396633	0.039936	0.000109	0.499195
-0.492558	-0.522756	0.043264	0.000076	0.498999
-0.149178	-0.772406	0.046592	-0.000007	0.498687
-0.302882	-0.856202	0.049920	0.000030	0.498319
-0.576025	-0.879975	0.053248	0.000096	0.497991
-0.688066	-0.966986	0.056576	0.000124	0.497655
-0.756197	-1.057941	0.059904	0.000140	0.497352
-0.349721	-1.343311	0.063232	0.000042	0.497008
-0.482741	-1.473670	0.066560	0.000074	0.496539
-0.646971	-1.566458	0.069888	0.000114	0.496136
-0.808518	-1.666214	0.073216	0.000153	0.495717
-0.992125	-1.764891	0.076544	0.000197	0.495279
-0.661315	-2.041707	0.079872	0.000117	0.494882
-0.605086	-2.265698	0.083200	0.000103	0.494352
-0.924676	-2.337652	0.086528	0.000181	0.493848
-1.333549	-2.367187	0.089856	0.000280	0.493367
-1.154908	-2.605792	0.093184	0.000237	0.492918
-0.796344	-2.942958	0.096512	0.000150	0.492388
-0.842021	-3.155026	0.099840	0.000161	0.491786
-0.963689	-3.332100	0.103168	0.000190	0.491199
-1.255173	-3.449481	0.106496	0.000261	0.490601
-1.376860	-3.618625	0.109824	0.000290	0.490034
-1.083257	-3.954920	0.113152	0.000219	0.489438
-1.153852	-4.184506	0.116480	0.000236	0.488761
-1.242323	-4.400676	0.119808	0.000258	0.488100
-1.377495	-4.605219	0.123136	0.000290	0.487423
-1.479701	-4.822118	0.126464	0.000315	0.486745
-1.797285	-4.954997	0.129792	0.000392	0.486073
-2.164652	-5.053891	0.133120	0.000481	0.485441
-4.130200	-4.508451	0.136448	0.000957	0.484920
-7.759717	-3.144352	0.139776	0.001837	0.484910
-5.545524	-3.905142	0.143104	0.001300	0.485107
-6.848331	-3.411461	0.146432	0.001616	0.485114
-6.681212	-3.475298	0.149760	0.001575	0.485112
-8.556684	-2.648569	0.153088	0.002029	0.485432
-6.309318	-3.383679	0.156416	0.001485	0.485730
-7.434206	-2.958410	0.159744	0.001757	0.485734
-5.934824	-3.522637	0.163072	0.001394	0.485737
-8.801989	-2.432481	0.166400	0.002089	0.485762
-6.757373	-3.130351	0.169728	0.001593	0.485956
-8.665356	-2.393631	0.173056	0.002055	0.486003
-5.346702	-3.649436	0.176384	0.001251	0.485990
-6.806850	-3.197236	0.179712	0.001605	0.485729
-6.552671	-3.339231	0.183040	0.001543	0.485606
-8.676866	-2.540106	0.186368	0.002058	0.485602
-6.153958	-3.496318	0.189696	0.001447	0.485589
-7.344464	-3.109524	0.193024	0.001735	0.485424
-5.551342	-3.921149	0.196352	0.001301	0.485062
-8.294988	-2.982531	0.199680	0.001965	0.484807
-7.515115	-3.276881	0.203008	0.001776	0.484807
-8.162513	-3.057638	0.206336	0.001933	0.484741
