Fri Oct 25 00:44:57 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.069613	0.000000	0.000043	0.498789

-0.106267	0.107101	0.003328	0.000069	0.498782
0.319819	-0.064277	0.006656	-0.000034	0.498754
0.234038	-0.137688	0.009984	-0.000014	0.498480
0.019041	-0.056482	0.013312	0.000038	0.498481
-0.182920	0.024517	0.016640	0.000087	0.498494
0.025905	-0.109168	0.019968	0.000037	0.498351
0.151863	-0.229663	0.023296	0.000006	0.498162
0.309032	-0.359733	0.026624	-0.000032	0.497978
-0.020105	-0.284314	0.029952	0.000048	0.497852
0.019739	-0.421199	0.033280	0.000038	0.497535
-0.042717	-0.465605	0.036608	0.000053	0.497359
0.456008	-0.751667	0.039936	-0.000068	0.497103
0.596111	-0.948925	0.043264	-0.000102	0.496727
0.267590	-0.967081	0.046592	-0.000022	0.496358
-0.366138	-0.861491	0.049920	0.000132	0.496011
-0.311878	-0.986952	0.053248	0.000118	0.495737
0.256123	-1.327782	0.056576	-0.000019	0.495406
0.321098	-1.535212	0.059904	-0.000035	0.494928
-0.110295	-1.525322	0.063232	0.000070	0.494529
-0.391434	-1.586218	0.066560	0.000138	0.494093
-0.559827	-1.666022	0.069888	0.000178	0.493718
-0.060954	-2.005467	0.073216	0.000058	0.493321
0.050969	-2.246892	0.076544	0.000031	0.492798
-0.294079	-2.302726	0.079872	0.000114	0.492310
-0.610739	-2.380015	0.083200	0.000191	0.491794
-0.592573	-2.562272	0.086528	0.000186	0.491332
-0.392255	-2.819104	0.089856	0.000138	0.490855
-0.156420	-3.131926	0.093184	0.000081	0.490264
-0.483121	-3.237545	0.096512	0.000160	0.489660
-0.863631	-3.312057	0.099840	0.000252	0.489085
-0.792148	-3.538634	0.103168	0.000235	0.488556
-0.389230	-3.914537	0.106496	0.000137	0.487963
-0.438701	-4.151035	0.109824	0.000149	0.487286
-0.622375	-4.335203	0.113152	0.000194	0.486613
-1.029548	-4.431280	0.116480	0.000293	0.485950
-1.027836	-4.671337	0.119808	0.000292	0.485312
-0.754402	-5.028510	0.123136	0.000226	0.484634
-0.958434	-5.223014	0.126464	0.000275	0.483909
-4.751391	-4.008231	0.129792	0.001194	0.483335
-8.048010	-2.637320	0.133120	0.001993	0.483678
-3.529080	-4.312769	0.136448	0.000898	0.483753
-6.995789	-3.055017	0.139776	0.001738	0.483622
-7.614215	-2.665436	0.143104	0.001888	0.484040
-7.491552	-2.601451	0.146432	0.001858	0.484335
-6.351152	-2.970716	0.149760	0.001582	0.484497
-5.409747	-3.328343	0.153088	0.001353	0.484490
-6.272241	-3.004564	0.156416	0.001562	0.484486
-7.914240	-2.354382	0.159744	0.001960	0.484570
-6.852383	-2.661124	0.163072	0.001703	0.484820
-5.904686	-3.025145	0.166400	0.001473	0.484802
-3.853713	-3.874477	0.169728	0.000976	0.484598
-5.618347	-3.369736	0.173056	0.001404	0.484170
-6.985610	-2.850376	0.176384	0.001735	0.484181
-7.399332	-2.692816	0.179712	0.001835	0.484185
-5.156372	-3.612238	0.183040	0.001292	0.483988
-6.530749	-3.194791	0.186368	0.001625	0.483719
-5.887545	-3.551247	0.189696	0.001469	0.483414
-8.325699	-2.651188	0.193024	0.002060	0.483363
-7.005126	-3.153867	0.196352	0.001740	0.483350
-7.949894	-2.839419	0.199680	0.001968	0.483239
-6.044570	-3.590791	0.203008	0.001507	0.483150
-8.233319	-2.846198	0.206336	0.002037	0.482935
-8.749445	-2.655368	0.209664	0.002162	0.482925
-8.479522	-2.669443	0.212992	0.002097	0.483160
-7.581812	-3.086734	0.216320	0.001879	0.482949
-7.719340	-3.038929	0.219648	0.001912	0.482938
-8.596934	-2.823288	0.222976	0.002125	0.482629
-8.722056	-2.741143	0.226304	0.002155	0.482723
-7.489990	-3.310671	0.229632	0.001857	0.482442
-9.098561	-2.741677	0.232960	0.002246	0.482342
-8.358439	-3.083481	0.236288	0.002067	0.482173
-8.612159	-2.967710	0.239616	0.002129	0.482227
-7.526894	-3.536671	0.242944	0.001866	0.481798
-8.498750	-3.234101	0.246272	0.002101	0.481627
-8.357142	-3.441866	0.249600	0.002067	0.481212
-9.805469	-2.944794	0.252928	0.002418	0.481081
-9.817480	-2.943459	0.256256	0.002421	0.481073
-9.108695	-3.224808	0.259584	0.002249	0.481035
-9.462002	-3.191470	0.262912	0.002334	0.480766
-8.591935	-3.595792	0.266240	0.002124	0.480561
-11.480686	-2.570418	0.269568	0.002823	0.480389
-10.695448	-2.845984	0.272896	0.002633	0.480445
-11.202187	-2.654160	0.276224	0.002756	0.480447
-8.899611	-3.549264	0.279552	0.002198	0.480374
-11.098553	-2.816527	0.282880	0.002731	0.480115
-10.347014	-3.117435	0.286208	0.002549	0.480068
-10.992230	-2.955221	0.289536	0.002705	0.479850
-10.401016	-3.189270	0.292864	0.002562	0.479820
-11.089727	-3.038369	0.296192	0.002728	0.479526
-10.347992	-3.353830	0.299520	0.002549	0.479430
-11.948308	-2.829665	0.302848	0.002936	0.479216
-11.861975	-2.861069	0.306176	0.002915	0.479219
-11.780769	-2.893181	0.309504	0.002896	0.479216
-10.772329	-3.388221	0.312832	0.002651	0.478905
-11.532837	-3.206378	0.316160	0.002836	0.478622
-12.348727	-2.908803	0.319488	0.003033	0.478595
-12.986046	-2.667035	0.322816	0.003188	0.478599
-11.732234	-3.200113	0.326144	0.002884	0.478436
-12.772851	-2.864742	0.329472	0.003136	0.478282
-11.304100	-3.489035	0.332800	0.002780	0.478092
-12.450738	-3.109366	0.336128	0.003058	0.477949
-11.993451	-3.405556	0.339456	0.002947	0.477614
-13.504347	-2.931288	0.342784	0.003313	0.477356
-12.589804	-3.275768	0.346112	0.003092	0.477357
-13.559678	-2.910973	0.349440	0.003327	0.477355
-14.420004	-2.660767	0.352768	0.003535	0.477154
-12.822214	-3.209491	0.356096	0.003148	0.477299
-12.489419	-3.496244	0.359424	0.003067	0.476862
-12.961679	-3.400499	0.362752	0.003182	0.476639
-14.736705	-2.813888	0.366080	0.003612	0.476414
-13.064280	-3.442551	0.369408	0.003206	0.476420
-14.431860	-3.037529	0.372736	0.003538	0.476119
-13.028384	-3.604187	0.376064	0.003198	0.476018
-17.690573	-1.873766	0.379392	0.004327	0.475943
-14.070956	-3.174881	0.382720	0.003450	0.476116
-16.265406	-2.351983	0.386048	0.003982	0.476104
-12.096086	-3.976146	0.389376	0.002972	0.475963
-15.620409	-2.822244	0.392704	0.003825	0.475487
-14.805489	-3.129289	0.396032	0.003628	0.475488
-18.156131	-1.824165	0.399360	0.004440	0.475601
-13.910807	-3.390667	0.402688	0.003411	0.475695
-14.743266	-3.172612	0.406016	0.003613	0.475434
-13.588292	-3.768393	0.409344	0.003333	0.474998
-16.966482	-2.560276	0.412672	0.004151	0.474819
-14.819382	-3.395094	0.416000	0.003631	0.474750
-15.392607	-3.293712	0.419328	0.003770	0.474437
-14.268867	-3.848119	0.422656	0.003498	0.474081
-16.387778	-3.168538	0.425984	0.004011	0.473755
-17.542917	-2.774977	0.429312	0.004291	0.473641
-17.041211	-2.859758	0.432640	0.004169	0.473926
-16.520462	-3.163117	0.435968	0.004043	0.473634
-15.951046	-3.394715	0.439296	0.003905	0.473588
-15.917470	-3.556582	0.442624	0.003897	0.473180
-17.938322	-2.859434	0.445952	0.004387	0.473003
-17.914505	-2.869196	0.449280	0.004381	0.473001
-17.198409	-3.135772	0.452608	0.004207	0.473010
-17.571609	-3.047524	0.455936	0.004298	0.472867
-19.004200	-2.493763	0.459264	0.004645	0.472904
-18.856403	-2.514181	0.462592	0.004609	0.473001
-17.960695	-2.852614	0.465920	0.004392	0.472999
-16.872522	-3.339642	0.469248	0.004128	0.472789
-18.180734	-2.897832	0.472576	0.004445	0.472648
-17.733003	-3.164472	0.475904	0.004337	0.472381
-18.038156	-3.129036	0.479232	0.004411	0.472163
-17.143917	-3.557179	0.482560	0.004194	0.471913
-17.995965	-3.338695	0.485888	0.004400	0.471631
-18.650782	-3.155541	0.489216	0.004559	0.471457
-18.647204	-3.218468	0.492544	0.004558	0.471288
-19.738360	-2.857647	0.495872	0.004822	0.471149
-17.611851	-3.700386	0.499200	0.004307	0.471037
-18.959657	-3.344130	0.502528	0.004634	0.470619
-20.202956	-2.904341	0.505856	0.004935	0.470539
-21.285987	-2.488341	0.509184	0.005197	0.470560
-19.165251	-3.221198	0.512512	0.004683	0.470744
-19.901407	-3.020759	0.515840	0.004862	0.470532
-18.949686	-3.466436	0.519168	0.004631	0.470294
-21.002874	-2.720154	0.522496	0.005129	0.470217
-20.160042	-3.064296	0.525824	0.004924	0.470144
-21.164502	-2.769976	0.529152	0.005168	0.469912
-18.822202	-3.674912	0.532480	0.004600	0.469852
-21.076154	-2.922139	0.535808	0.005146	0.469585
-20.194745	-3.312209	0.539136	0.004933	0.469426
-22.716761	-2.395607	0.542464	0.005544	0.469331
-19.185050	-3.729487	0.545792	0.004688	0.469325
-20.747604	-3.273354	0.549120	0.005067	0.468958
-19.725591	-3.786330	0.552448	0.004819	0.468606
-23.287496	-2.510381	0.555776	0.005682	0.468420
-20.988552	-3.337667	0.559104	0.005125	0.468530
-21.710866	-3.133548	0.562432	0.005300	0.468342
-21.093191	-3.452362	0.565760	0.005150	0.468104
-22.532332	-2.939140	0.569088	0.005499	0.468023
-22.681951	-2.882840	0.572416	0.005535	0.468023
-23.424278	-2.598461	0.575744	0.005715	0.468035
-21.081169	-3.548153	0.579072	0.005147	0.467853
-23.363640	-2.733957	0.582400	0.005700	0.467724
-22.549629	-3.097069	0.585728	0.005503	0.467569
-24.978235	-2.157341	0.589056	0.006091	0.467635
-21.758117	-3.356941	0.592384	0.005311	0.467676
-21.296412	-3.666499	0.595712	0.005199	0.467301
-21.326634	-3.832341	0.599040	0.005207	0.466810
-23.875061	-2.995039	0.602368	0.005824	0.466467
-24.669141	-2.693629	0.605696	0.006016	0.466472
-22.080401	-3.683104	0.609024	0.005389	0.466436
-23.349367	-3.301948	0.612352	0.005697	0.466166
-22.456614	-3.752731	0.615680	0.005480	0.465849
-25.262458	-2.784868	0.619008	0.006160	0.465598
-23.536970	-3.381837	0.622336	0.005742	0.465747
-24.755149	-2.997507	0.625664	0.006037	0.465539
-22.590814	-3.869701	0.628992	0.005513	0.465383
-27.137791	-2.268515	0.632320	0.006614	0.465067
-25.970628	-2.554474	0.635648	0.006331	0.465496
-25.680685	-2.651428	0.638976	0.006261	0.465531
-23.306292	-3.588675	0.642304	0.005686	0.465415
-24.143787	-3.428775	0.645632	0.005889	0.464981
-25.007976	-3.169542	0.648960	0.006098	0.464796
-27.421155	-2.305874	0.652288	0.006683	0.464666
-25.228820	-3.049386	0.655616	0.006151	0.464899
-26.180728	-2.799236	0.658944	0.006382	0.464596
-24.502703	-3.446609	0.662272	0.005976	0.464555
-25.518492	-3.159739	0.665600	0.006222	0.464287
-25.825390	-3.069883	0.668928	0.006296	0.464215
-25.548888	-3.264169	0.672256	0.006229	0.463964
-24.543358	-3.770249	0.675584	0.005985	0.463610
-25.063365	-3.708776	0.678912	0.006111	0.463234
-26.513914	-3.283352	0.682240	0.006463	0.462894
-27.726415	-2.867024	0.685568	0.006756	0.462780
-26.745831	-3.172013	0.688896	0.006519	0.462961
-28.588393	-2.526519	0.692224	0.006965	0.462823
-25.917702	-3.498880	0.695552	0.006318	0.462921
-27.763694	-2.865598	0.698880	0.006765	0.462745
-25.823480	-3.685589	0.702208	0.006295	0.462498
-29.076953	-2.567108	0.705536	0.007083	0.462194
-28.438458	-2.721911	0.708864	0.006929	0.462435
-28.567275	-2.670387	0.712192	0.006960	0.462444
-25.369916	-3.946874	0.715520	0.006185	0.462246
-27.364216	-3.354107	0.718848	0.006668	0.461800
-28.070817	-3.198056	0.722176	0.006840	0.461490
-29.978609	-2.441082	0.725504	0.007302	0.461595
-27.165362	-3.509189	0.728832	0.006620	0.461576
-26.755366	-3.803506	0.732160	0.006521	0.461184
-26.842985	-3.942527	0.735488	0.006542	0.460701
-31.326497	-2.290745	0.738816	0.007628	0.460590
-30.569167	-2.472932	0.742144	0.007445	0.460881
-29.458590	-2.892996	0.745472	0.007176	0.460878
-26.236520	-4.202017	0.748800	0.006395	0.460615
-28.640401	-3.471514	0.752128	0.006977	0.460119
-30.995825	-2.637255	0.755456	0.007548	0.459967
-32.893951	-1.780715	0.758784	0.008008	0.460363
-28.597989	-3.365446	0.762112	0.006967	0.460463
-28.710350	-3.417111	0.765440	0.006994	0.460199
-28.698909	-3.582680	0.768768	0.006991	0.459745
-31.603227	-2.526199	0.772096	0.007695	0.459635
-31.257270	-2.656470	0.775424	0.007611	0.459636
-30.284805	-3.023124	0.778752	0.007376	0.459637
-28.366520	-3.814867	0.782080	0.006911	0.459445
-28.926747	-3.781638	0.785408	0.007047	0.458943
-31.836238	-2.767063	0.788736	0.007751	0.458709
-30.617315	-3.225460	0.792064	0.007456	0.458713
-31.049882	-3.157154	0.795392	0.007561	0.458445
-28.134410	-4.344752	0.798720	0.006855	0.458198
-32.094138	-2.997705	0.802048	0.007814	0.457783
-32.223117	-2.951165	0.805376	0.007845	0.457777
-35.020199	-1.845490	0.808704	0.008523	0.457920
-30.270461	-3.533154	0.812032	0.007372	0.458215
-31.687461	-3.155153	0.815360	0.007715	0.457772
-30.211429	-3.783770	0.818688	0.007358	0.457569
-34.503720	-2.242026	0.822016	0.008397	0.457350
-33.121757	-2.651206	0.825344	0.008063	0.457668
-32.784432	-2.851658	0.828672	0.007981	0.457461
-30.208119	-3.862115	0.832000	0.007357	0.457352
-32.907551	-3.008544	0.835328	0.008011	0.456885
-33.686777	-2.729233	0.838656	0.008199	0.456844
-33.149356	-2.934438	0.841984	0.008069	0.456837
-31.271297	-3.695106	0.845312	0.007614	0.456689
-31.645195	-3.697031	0.848640	0.007705	0.456284
-32.921050	-3.350651	0.851968	0.008014	0.455901
-34.839616	-2.622693	0.855296	0.008479	0.455913
-33.742183	-3.039653	0.858624	0.008213	0.455904
-33.107085	-3.296088	0.861952	0.008059	0.455857
-32.202732	-3.792147	0.865280	0.007840	0.455417
-33.881724	-3.233617	0.868608	0.008246	0.455204
-34.863997	-2.934542	0.871936	0.008484	0.455001
-35.905348	-2.478271	0.875264	0.008737	0.455181
-33.573748	-3.394343	0.878592	0.008172	0.455078
-34.558643	-3.053690	0.881920	0.008410	0.454990
