Fri Oct 25 02:16:41 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.020455	0.000000	0.000008	0.499445

-0.395446	0.264959	0.003328	0.000104	0.499692
-0.721635	0.408362	0.006656	0.000183	0.499745
-0.115638	0.181257	0.009984	0.000036	0.499749
0.322149	-0.033005	0.013312	-0.000070	0.499621
0.344568	-0.116362	0.016640	-0.000076	0.499427
-0.380828	0.074609	0.019968	0.000100	0.499214
-0.545858	0.100198	0.023296	0.000140	0.499120
-0.055834	-0.084722	0.026624	0.000021	0.499119
0.646677	-0.460060	0.029952	-0.000149	0.498832
0.207373	-0.424794	0.033280	-0.000043	0.498495
-0.415550	-0.294866	0.036608	0.000108	0.498223
-0.599733	-0.253748	0.039936	0.000153	0.498149
-0.320198	-0.472438	0.043264	0.000085	0.497855
0.142926	-0.751660	0.046592	-0.000027	0.497583
0.227826	-0.948017	0.049920	-0.000048	0.497156
-0.376568	-0.844461	0.053248	0.000099	0.496833
-0.780938	-0.810919	0.056576	0.000197	0.496524
-0.593318	-0.989486	0.059904	0.000151	0.496243
0.124892	-1.405809	0.063232	-0.000023	0.495863
0.146216	-1.597951	0.066560	-0.000028	0.495383
-0.167280	-1.667774	0.069888	0.000048	0.494892
-0.740618	-1.616038	0.073216	0.000187	0.494462
-1.059905	-1.640231	0.076544	0.000264	0.494084
-0.319642	-2.080351	0.079872	0.000085	0.493662
-0.029992	-2.403032	0.083200	0.000015	0.493103
-0.133678	-2.593186	0.086528	0.000040	0.492501
-0.485951	-2.678842	0.089856	0.000125	0.491927
-0.654397	-2.815325	0.093184	0.000166	0.491401
-0.565813	-3.062536	0.096512	0.000145	0.490838
-0.143323	-3.459480	0.099840	0.000042	0.490212
-0.233821	-3.685920	0.103168	0.000064	0.489524
-0.767884	-3.746276	0.106496	0.000194	0.488832
-0.833459	-3.952986	0.109824	0.000210	0.488219
-0.536922	-4.313631	0.113152	0.000138	0.487560
-0.484736	-4.612016	0.116480	0.000125	0.486820
