Fri Oct 25 04:06:04 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.222173	0.000000	-0.000081	0.495747

-0.916398	0.108757	0.003328	0.000141	0.495709
-0.141834	-0.173599	0.006656	-0.000047	0.495734
0.357585	-0.381352	0.009984	-0.000168	0.495682
0.309473	-0.463982	0.013312	-0.000156	0.495419
-0.091469	-0.357512	0.016640	-0.000059	0.495302
-1.626715	0.129608	0.019968	0.000313	0.495063
0.340715	-0.579821	0.023296	-0.000163	0.495147
0.297808	-0.686472	0.026624	-0.000153	0.494825
0.733907	-0.979169	0.029952	-0.000258	0.494489
-1.918693	-0.114105	0.033280	0.000384	0.494137
-1.043202	-0.443527	0.036608	0.000172	0.494138
-2.118909	-0.037268	0.039936	0.000433	0.494140
0.501433	-1.097545	0.043264	-0.000202	0.493949
-1.375931	-0.551060	0.046592	0.000253	0.493527
-1.764996	-0.407192	0.049920	0.000348	0.493520
-3.099354	0.099714	0.053248	0.000671	0.493530
-1.352243	-0.594113	0.056576	0.000248	0.493437
-1.923519	-0.469202	0.059904	0.000386	0.493200
-2.051971	-0.495716	0.063232	0.000417	0.493003
-3.686365	0.083117	0.066560	0.000813	0.492905
-2.129441	-0.438330	0.069888	0.000436	0.493076
-2.139628	-0.565215	0.073216	0.000439	0.492733
-0.529995	-1.268954	0.076544	0.000049	0.492478
-3.085243	-0.481896	0.079872	0.000668	0.492015
-2.130227	-0.884751	0.083200	0.000437	0.491902
-3.630481	-0.412467	0.086528	0.000800	0.491657
-1.445834	-1.276965	0.089856	0.000271	0.491548
-3.007855	-0.815160	0.093184	0.000650	0.491214
-2.239679	-1.214340	0.096512	0.000464	0.490925
-4.366118	-0.487193	0.099840	0.000979	0.490729
-2.872563	-1.119896	0.103168	0.000617	0.490544
-3.997554	-0.739957	0.106496	0.000890	0.490428
-4.202963	-0.756460	0.109824	0.000940	0.490180
-4.268768	-0.755555	0.113152	0.000956	0.490117
-4.181300	-0.839932	0.116480	0.000934	0.489981
-4.059825	-0.950209	0.119808	0.000905	0.489810
-4.655116	-0.796219	0.123136	0.001049	0.489624
-5.013835	-0.712457	0.126464	0.001136	0.489488
-5.461261	-0.545407	0.129792	0.001245	0.489483
-3.957030	-1.142208	0.133120	0.000880	0.489404
-5.021673	-0.826882	0.136448	0.001138	0.489177
-4.321769	-1.190383	0.139776	0.000969	0.488913
-5.259630	-0.945733	0.143104	0.001196	0.488624
-4.904185	-1.111310	0.146432	0.001110	0.488540
-5.117444	-1.148150	0.149760	0.001162	0.488229
-4.145324	-1.632049	0.153088	0.000927	0.487918
-5.038392	-1.421469	0.156416	0.001143	0.487583
-6.333811	-1.035305	0.159744	0.001457	0.487312
-6.157268	-1.102085	0.163072	0.001414	0.487311
-6.577820	-0.974364	0.166400	0.001516	0.487229
-5.877433	-1.329521	0.169728	0.001347	0.486987
-5.699514	-1.492662	0.173056	0.001304	0.486731
-6.792069	-1.163462	0.176384	0.001568	0.486511
-7.426877	-0.984567	0.179712	0.001722	0.486350
-7.036012	-1.130554	0.183040	0.001628	0.486354
-6.961224	-1.185076	0.186368	0.001610	0.486283
-6.423155	-1.493296	0.189696	0.001479	0.486003
-6.587579	-1.528106	0.193024	0.001519	0.485745
-8.198745	-1.031503	0.196352	0.001910	0.485449
-7.102613	-1.448435	0.199680	0.001644	0.485439
-7.149000	-1.477022	0.203008	0.001655	0.485316
-6.631089	-1.821677	0.206336	0.001530	0.484917
-7.651541	-1.529205	0.209664	0.001777	0.484671
-8.175933	-1.396533	0.212992	0.001904	0.484497
-8.428717	-1.312656	0.216320	0.001966	0.484466
-7.727242	-1.711169	0.219648	0.001796	0.484108
-7.607582	-1.841686	0.222976	0.001767	0.483879
-8.627938	-1.565401	0.226304	0.002014	0.483589
-8.604277	-1.581036	0.229632	0.002009	0.483571
-10.410874	-0.980674	0.232960	0.002446	0.483355
-8.133612	-1.806306	0.236288	0.001895	0.483442
-9.139367	-1.567883	0.239616	0.002138	0.483065
-8.270914	-1.953676	0.242944	0.001928	0.482909
-10.784466	-1.097516	0.246272	0.002537	0.482663
-8.647971	-1.902146	0.249600	0.002020	0.482665
-10.111143	-1.389289	0.252928	0.002374	0.482561
-9.152989	-1.854124	0.256256	0.002142	0.482283
-9.784295	-1.718131	0.259584	0.002295	0.482009
-9.852340	-1.728496	0.262912	0.002312	0.481912
-10.225387	-1.671898	0.266240	0.002402	0.481686
-9.000856	-2.206741	0.269568	0.002106	0.481489
-9.846751	-2.034304	0.272896	0.002311	0.481095
-9.776541	-2.160900	0.276224	0.002294	0.480825
-10.797273	-1.833768	0.279552	0.002541	0.480670
-11.188051	-1.762396	0.282880	0.002636	0.480465
-10.265495	-2.166026	0.286208	0.002412	0.480315
-10.940262	-1.981013	0.289536	0.002576	0.480127
-11.729035	-1.783905	0.292864	0.002767	0.479857
-11.420161	-1.900528	0.296192	0.002692	0.479856
-11.620052	-1.857944	0.299520	0.002741	0.479767
-12.311404	-1.679489	0.302848	0.002908	0.479545
-12.049417	-1.782601	0.306176	0.002845	0.479534
-12.083561	-1.794881	0.309504	0.002853	0.479465
-11.429885	-2.126639	0.312832	0.002695	0.479235
-11.249999	-2.308517	0.316160	0.002652	0.478926
-11.382393	-2.373393	0.319488	0.002684	0.478616
-13.147360	-1.822816	0.322816	0.003111	0.478305
-12.359807	-2.127299	0.326144	0.002921	0.478284
-13.148270	-1.836003	0.329472	0.003112	0.478268
-11.418396	-2.622150	0.332800	0.002693	0.477905
-12.870363	-2.177863	0.336128	0.003045	0.477625
-12.906776	-2.263508	0.339456	0.003053	0.477356
-14.293035	-1.739133	0.342784	0.003389	0.477360
-12.182192	-2.595479	0.346112	0.002878	0.477196
-13.628926	-2.109327	0.349440	0.003229	0.477035
-13.075008	-2.450963	0.352768	0.003095	0.476674
-14.209508	-2.115550	0.356096	0.003369	0.476423
-14.199047	-2.118180	0.359424	0.003367	0.476427
-15.182340	-1.748827	0.362752	0.003605	0.476423
-13.481764	-2.425224	0.366080	0.003193	0.476327
-14.199610	-2.231786	0.369408	0.003367	0.476117
-14.315994	-2.290283	0.372736	0.003396	0.475838
-14.867597	-2.094757	0.376064	0.003529	0.475804
-15.074971	-2.034499	0.379392	0.003580	0.475755
-14.235768	-2.446554	0.382720	0.003376	0.475494
-13.597489	-2.819307	0.386048	0.003222	0.475134
-15.253433	-2.280901	0.389376	0.003623	0.474900
-14.956398	-2.473414	0.392704	0.003551	0.474680
-15.392796	-2.350020	0.396032	0.003657	0.474568
