Fri Oct 25 00:33:48 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Disp. Voltage(V)	Force Voltage(V)0.000000	0.157717	0.000000	0.000098	0.500030
-13.831658	-2.770523	0.336128	0.003446	0.478519
-9.602796	-4.420146	0.339456	0.002422	0.478370
-11.573451	-3.905735	0.342784	0.002899	0.477752
-11.480026	-4.052093	0.346112	0.002877	0.477451
-16.112311	-2.310730	0.349440	0.003999	0.477437
-13.817383	-3.090534	0.352768	0.003443	0.477669
-12.985129	-3.401603	0.356096	0.003241	0.477676
-10.213833	-4.616214	0.359424	0.002570	0.477216
-14.884293	-3.029690	0.362752	0.003701	0.476743
-15.131014	-2.825552	0.366080	0.003761	0.477045
-17.016053	-2.043461	0.369408	0.004217	0.477239
-12.592723	-3.659289	0.372736	0.003146	0.477380
-13.244756	-3.538843	0.376064	0.003304	0.477040
-13.133230	-3.680244	0.379392	0.003277	0.476771
-16.016421	-2.610348	0.382720	0.003975	0.476724
-14.985996	-2.992355	0.386048	0.003725	0.476742
-13.199039	-3.691802	0.389376	0.003293	0.476672
-11.936297	-4.375204	0.392704	0.002987	0.476109
-14.028698	-3.756718	0.396032	0.003494	0.475646
-16.886422	-2.730681	0.399360	0.004186	0.475506
-16.392026	-2.807823	0.402688	0.004066	0.475804
-14.128046	-3.700840	0.406016	0.003518	0.475697
-12.566351	-4.440627	0.409344	0.003139	0.475286
-14.944918	-3.762561	0.412672	0.003715	0.474690
-16.225007	-3.329033	0.416000	0.004025	0.474556
-18.202134	-2.525675	0.419328	0.004504	0.474714
-15.077946	-3.642245	0.422656	0.003747	0.474882
-14.909869	-3.835251	0.425984	0.003707	0.474529
-15.422734	-3.749082	0.429312	0.003831	0.474236
-19.455650	-2.232778	0.432640	0.004808	0.474225
-17.487319	-2.850549	0.435968	0.004331	0.474564
-16.215184	-3.331431	0.439296	0.004023	0.474561
-12.930803	-4.738738	0.442624	0.003227	0.474101
-17.436171	-3.210607	0.445952	0.004319	0.473635
-17.836390	-3.058836	0.449280	0.004416	0.473637
-19.830500	-2.268482	0.452608	0.004899	0.473742
-15.261427	-3.951950	0.455936	0.003792	0.473850
-15.252300	-4.166686	0.459264	0.003789	0.473273
-15.672918	-4.155009	0.462592	0.003891	0.472871
-19.921749	-2.645405	0.465920	0.004921	0.472618
-19.265916	-2.768734	0.469248	0.004762	0.472957
-17.455606	-3.456878	0.472576	0.004323	0.472943
-16.137028	-4.078550	0.475904	0.004004	0.472602
-18.165676	-3.474696	0.479232	0.004495	0.472161
-20.406905	-2.589779	0.482560	0.005038	0.472270
-18.921745	-3.102470	0.485888	0.004678	0.472400
-18.584676	-3.228457	0.489216	0.004596	0.472403
-15.931181	-4.359115	0.492544	0.003954	0.472047
-18.444617	-3.588291	0.495872	0.004563	0.471562
-19.206658	-3.337129	0.499200	0.004747	0.471462
-20.337883	-2.912562	0.502528	0.005021	0.471457
-19.994357	-3.043458	0.505856	0.004938	0.471454
-19.205824	-3.339961	0.509184	0.004747	0.471456
-18.334768	-3.752598	0.512512	0.004536	0.471225
-19.451323	-3.453154	0.515840	0.004806	0.470891
-19.353558	-3.531172	0.519168	0.004782	0.470778
-21.114133	-2.940890	0.522496	0.005209	0.470576
-19.893206	-3.317795	0.525824	0.004913	0.470806
-18.627655	-3.942940	0.529152	0.004607	0.470399
-19.067842	-3.885566	0.532480	0.004713	0.470100
-20.394597	-3.527529	0.535808	0.005035	0.469709
-22.984485	-2.509479	0.539136	0.005662	0.469823
-21.471243	-2.982475	0.542464	0.005295	0.470092
-19.467150	-3.810765	0.545792	0.004810	0.469892
-18.908464	-4.185344	0.549120	0.004674	0.469441
-22.104712	-3.039573	0.552448	0.005449	0.469277
-24.227303	-2.209012	0.555776	0.005963	0.469360
-21.320384	-3.220251	0.559104	0.005259	0.469594
-19.268972	-4.114502	0.562432	0.004762	0.469262
-19.518052	-4.189120	0.565760	0.004822	0.468797
-22.587810	-3.188639	0.569088	0.005566	0.468363
-24.114536	-2.525583	0.572416	0.005935	0.468604
-23.064382	-2.904078	0.575744	0.005681	0.468653
-19.552724	-4.242075	0.579072	0.004830	0.468615
-20.247038	-4.207933	0.582400	0.004998	0.467986
-22.615891	-3.417439	0.585728	0.005572	0.467702
-25.684037	-2.235456	0.589056	0.006316	0.467771
-23.519247	-2.910737	0.592384	0.005791	0.468162
-20.633152	-4.105290	0.595712	0.005092	0.467868
-20.495204	-4.342217	0.599040	0.005058	0.467357
-24.106886	-3.124075	0.602368	0.005933	0.466958
-25.641675	-2.457797	0.605696	0.006305	0.467200
-23.957071	-3.015938	0.609024	0.005897	0.467414
-21.273455	-4.107948	0.612352	0.005247	0.467193
-22.044372	-4.031191	0.615680	0.005434	0.466600
-23.542129	-3.566177	0.619008	0.005796	0.466323
-27.277128	-2.144117	0.622336	0.006701	0.466361
-25.271292	-2.746815	0.625664	0.006215	0.466788
-22.898423	-3.662072	0.628992	0.005640	0.466731
-20.905339	-4.612384	0.632320	0.005157	0.466180
-24.153276	-3.599977	0.635648	0.005944	0.465590
-26.389864	-2.766673	0.638976	0.006486	0.465562
-27.353635	-2.265977	0.642304	0.006719	0.465943
-23.149374	-3.826191	0.645632	0.005701	0.466014
-23.030786	-4.067473	0.648960	0.005672	0.465468
-23.841915	-3.918185	0.652288	0.005869	0.465032
-27.805899	-2.449453	0.655616	0.006829	0.464959
-27.831450	-2.301652	0.658944	0.006835	0.465344
-24.583839	-3.478539	0.662272	0.006048	0.465477
-22.923255	-4.297880	0.665600	0.005646	0.464940
-24.186085	-4.004504	0.668928	0.005952	0.464431
-28.311787	-2.499388	0.672256	0.006951	0.464289
-28.323805	-2.358683	0.675584	0.006954	0.464669
-25.600583	-3.383352	0.678912	0.006294	0.464676
-23.130955	-4.449172	0.682240	0.005696	0.464302
-24.756532	-4.086295	0.685568	0.006090	0.463604
-28.064242	-2.906177	0.688896	0.006891	0.463415
-28.578828	-2.620381	0.692224	0.007016	0.463672
-25.452002	-3.802160	0.695552	0.006258	0.463665
-24.034135	-4.528073	0.698880	0.005915	0.463131
-25.467578	-4.188761	0.702208	0.006262	0.462568
-30.391645	-2.361332	0.705536	0.007455	0.462485
-29.858332	-2.393846	0.708864	0.007326	0.462957
-27.728332	-3.166370	0.712192	0.006810	0.463044
-24.224828	-4.579924	0.715520	0.005961	0.462786
-28.801017	-3.074914	0.718848	0.007070	0.462168
-29.358392	-2.775222	0.722176	0.007205	0.462418
-31.669100	-1.822530	0.725504	0.007764	0.462645
-26.291880	-3.740570	0.728832	0.006461	0.462954
-26.789729	-3.785051	0.732160	0.006582	0.462304
-26.877942	-3.854716	0.735488	0.006603	0.462016
-31.000579	-2.376225	0.738816	0.007602	0.461802
-30.442358	-2.475618	0.742144	0.007467	0.462113
-27.798685	-3.475336	0.745472	0.006826	0.462106
-25.226428	-4.618628	0.748800	0.006203	0.461622
-27.582526	-3.967937	0.752128	0.006774	0.460954
-29.680798	-3.247898	0.755456	0.007282	0.460753
-30.811933	-2.834739	0.758784	0.007556	0.460715
-27.342818	-4.148983	0.762112	0.006716	0.460700
-27.528488	-4.296358	0.765440	0.006761	0.460088
-28.762880	-3.972246	0.768768	0.007060	0.459690
-31.627331	-2.927779	0.772096	0.007754	0.459589
-32.239388	-2.607118	0.775424	0.007902	0.459842
-30.457400	-3.238473	0.778752	0.007470	0.459957
-28.765103	-3.944929	0.782080	0.007060	0.459766
-30.476527	-3.444520	0.785408	0.007475	0.459357
-32.266663	-2.780829	0.788736	0.007909	0.459324
-33.006952	-2.380942	0.792064	0.008088	0.459664
-31.171459	-2.987778	0.795392	0.007643	0.459905
-29.896792	-3.564184	0.798720	0.007334	0.459636
-30.139712	-3.615901	0.802048	0.007393	0.459233
-32.024239	-2.924497	0.805376	0.007850	0.459178
-32.144010	-2.939936	0.808704	0.007879	0.459007
-31.203180	-3.224301	0.812032	0.007651	0.459206
-29.574758	-3.994526	0.815360	0.007256	0.458767
-30.713982	-3.698900	0.818688	0.007532	0.458388
-30.567411	-3.912305	0.822016	0.007497	0.457941
-33.427264	-2.857022	0.825344	0.008189	0.457875
-32.013056	-3.405457	0.828672	0.007847	0.457833
-31.500965	-3.635490	0.832000	0.007723	0.457729
-31.180491	-3.879659	0.835328	0.007645	0.457380
-31.331880	-3.954698	0.838656	0.007682	0.457006
-34.739408	-2.724248	0.841984	0.008507	0.456850
-34.090487	-2.864821	0.845312	0.008350	0.457146
-34.176401	-2.830048	0.848640	0.008371	0.457153
-31.408811	-3.899905	0.851968	0.007700	0.457080
-33.461896	-3.252297	0.855296	0.008197	0.456721
-34.382855	-2.862962	0.858624	0.008421	0.456839
-34.962591	-2.644569	0.861952	0.008561	0.456839
-33.341569	-3.256262	0.865280	0.008168	0.456838
-32.084966	-3.817822	0.868608	0.007864	0.456591
-32.389438	-3.868198	0.871936	0.007938	0.456122
-34.603310	-3.113022	0.875264	0.008474	0.455895
-33.603789	-3.522704	0.878592	0.008232	0.455802
-33.906574	-3.482018	0.881920	0.008305	0.455594
-32.018928	-4.320687	0.885248	0.007848	0.455234
-33.552502	-3.900784	0.888576	0.008219	0.454783
-34.866878	-3.498981	0.891904	0.008538	0.454515
-37.034401	-2.646048	0.895232	0.009063	0.454616
-34.407811	-3.620902	0.898560	0.008426	0.454662
-35.350346	-3.268465	0.901888	0.008655	0.454653
-34.611498	-3.651017	0.905216	0.008476	0.454357
-36.820616	-2.818625	0.908544	0.009011	0.454354
-37.105309	-2.707481	0.911872	0.009080	0.454365
-37.506741	-2.462907	0.915200	0.009177	0.454631
-36.133758	-2.968819	0.918528	0.008844	0.454665
-35.733233	-3.118597	0.921856	0.008747	0.454669
-35.216374	-3.417381	0.925184	0.008622	0.454374
-35.299599	-3.430738	0.928512	0.008642	0.454246
-35.571213	-3.488855	0.931840	0.008708	0.453788
-36.910162	-3.005989	0.935168	0.009032	0.453725
-35.023593	-3.797282	0.938496	0.008575	0.453498
-35.472748	-3.762531	0.941824	0.008684	0.453114
-34.885530	-4.143812	0.945152	0.008542	0.452657
-35.962010	-3.837526	0.948480	0.008802	0.452372
-36.883520	-3.627337	0.951808	0.009026	0.451978
-36.130789	-3.958154	0.955136	0.008843	0.451844
-37.163462	-3.669495	0.958464	0.009093	0.451555
-36.835060	-3.838247	0.961792	0.009014	0.451426
-40.194079	-2.612193	0.965120	0.009828	0.451308
-39.252983	-2.879335	0.968448	0.009599	0.451560
-39.691982	-2.644363	0.971776	0.009706	0.451759
-35.948052	-4.069678	0.975104	0.008799	0.451723
-39.889397	-2.688138	0.978432	0.009754	0.451421
-38.961727	-2.988433	0.981760	0.009529	0.451563
-40.877100	-2.228131	0.985088	0.009993	0.451671
-36.982972	-3.673473	0.988416	0.009049	0.451740
-38.849441	-3.116618	0.991744	0.009501	0.451318
-37.970561	-3.482145	0.995072	0.009289	0.451221
-40.388319	-2.594772	0.998400	0.009874	0.451149
-38.424367	-3.336575	1.001728	0.009398	0.451147
-36.880215	-4.037089	1.005056	0.009024	0.450809
-36.029257	-4.601997	1.008384	0.008818	0.450108
-38.706157	-3.777332	1.011712	0.009467	0.449575
-39.991645	-3.358804	1.015040	0.009778	0.449383
-41.331519	-2.851913	1.018368	0.010103	0.449387
-38.957602	-3.743876	1.021696	0.009527	0.449398
-38.656592	-3.971865	1.025024	0.009455	0.449069
-40.765187	-3.277870	1.028352	0.009965	0.448776
-41.670623	-2.931991	1.031680	0.010185	0.448788
-41.968534	-2.721638	1.035008	0.010257	0.449071
-39.614135	-3.626883	1.038336	0.009686	0.449022
-40.405886	-3.448885	1.041664	0.009878	0.448674
-40.960445	-3.320108	1.044992	0.010012	0.448442
-43.375478	-2.368786	1.048320	0.010597	0.448558
-41.958530	-2.830817	1.051648	0.010254	0.448768
-40.954065	-3.209490	1.054976	0.010011	0.448769
-38.988928	-4.057585	1.058304	0.009535	0.448461
-40.120384	-3.815206	1.061632	0.009809	0.447928
-40.629341	-3.724568	1.064960	0.009932	0.447635
-42.177413	-3.180633	1.068288	0.010307	0.447519
-40.508934	-3.925578	1.071616	0.009903	0.447185
-41.995395	-3.465601	1.074944	0.010263	0.446893
-41.603479	-3.667291	1.078272	0.010168	0.446737
-42.891411	-3.234094	1.081600	0.010480	0.446584
-42.311729	-3.458275	1.084928	0.010340	0.446569
-43.701182	-2.932068	1.088256	0.010676	0.446574
-42.538303	-3.418041	1.091584	0.010394	0.446438
-43.684906	-2.993700	1.094912	0.010672	0.446414
-42.690988	-3.415596	1.098240	0.010431	0.446278
-43.909797	-2.952637	1.101568	0.010726	0.446287
-43.244252	-3.238041	1.104896	0.010565	0.446188
-44.578322	-2.749712	1.108224	0.010888	0.446144
-42.759023	-3.459339	1.111552	0.010448	0.446077
-43.244783	-3.318244	1.114880	0.010565	0.445955
-41.624560	-4.088737	1.118208	0.010173	0.445493
-43.669102	-3.444210	1.121536	0.010668	0.445124
-44.100155	-3.311253	1.124864	0.010772	0.445037
-43.679119	-3.513573	1.128192	0.010670	0.444911
-43.071532	-3.850209	1.131520	0.010523	0.444599
-43.161897	-3.936326	1.134848	0.010545	0.444248
-44.798576	-3.432551	1.138176	0.010942	0.443917
-45.188564	-3.257438	1.141504	0.011036	0.443998
-45.687284	-3.138824	1.144832	0.011157	0.443795
-45.012928	-3.396072	1.148160	0.010993	0.443787
-43.298124	-4.095870	1.151488	0.010578	0.443634
-45.572771	-3.374443	1.154816	0.011129	0.443234
-47.722152	-2.525253	1.158144	0.011650	0.443345
-47.294289	-2.568658	1.161472	0.011546	0.443690
-45.892668	-3.066647	1.164800	0.011206	0.443781
-43.244772	-4.191020	1.168128	0.010565	0.443416
-46.059022	-3.219785	1.171456	0.011247	0.443151
-47.319501	-2.815367	1.174784	0.011552	0.442942
-47.109973	-2.818975	1.178112	0.011501	0.443163
-44.332018	-3.926786	1.181440	0.010828	0.442990
-44.177854	-4.158580	1.184768	0.010791	0.442482
-44.837738	-4.098422	1.188096	0.010951	0.441929
-48.413100	-2.830915	1.191424	0.011817	0.441689
-48.694860	-2.644373	1.194752	0.011885	0.441924
-47.159910	-3.213037	1.198080	0.011513	0.441956
-44.057710	-4.443341	1.201408	0.010761	0.441782
-45.606341	-4.090187	1.204736	0.011137	0.441103
-48.567363	-3.010515	1.208064	0.011854	0.440992
-48.655690	-2.978141	1.211392	0.011875	0.440989
-49.000780	-2.790690	1.214720	0.011959	0.441158
-45.643461	-4.108313	1.218048	0.011146	0.441009
-47.547096	-3.535154	1.221376	0.011607	0.440583
-48.543960	-3.230688	1.224704	0.011848	0.440372
-49.857627	-2.705379	1.228032	0.012166	0.440459
-48.506545	-3.139353	1.231360	0.011839	0.440682
-46.449247	-4.031743	1.234688	0.011341	0.440341
-46.519809	-4.158403	1.238016	0.011358	0.439891
-49.014215	-3.364894	1.241344	0.011962	0.439455
-50.714990	-2.696497	1.244672	0.012374	0.439533
-49.032800	-3.251758	1.248000	0.011966	0.439768
-48.231372	-3.657014	1.251328	0.011772	0.439465
-47.524100	-4.044136	1.254656	0.011601	0.439111
-50.207976	-3.122038	1.257984	0.012251	0.438843
-50.321423	-3.078456	1.261312	0.012278	0.438846
-51.219470	-2.705645	1.264640	0.012496	0.438946
-48.545531	-3.704070	1.267968	0.011848	0.438978
-49.854042	-3.340417	1.271296	0.012165	0.438593
-50.454010	-3.137028	1.274624	0.012310	0.438526
-50.890477	-2.970862	1.277952	0.012416	0.438530
-50.332803	-3.185275	1.281280	0.012281	0.438519
-49.354817	-3.635809	1.284608	0.012044	0.438278
-49.568376	-3.663572	1.287936	0.012096	0.437958
-50.902634	-3.199280	1.291264	0.012419	0.437842
-50.292585	-3.511947	1.294592	0.012271	0.437598
-50.261456	-3.605287	1.297920	0.012264	0.437357
-50.464582	-3.619261	1.301248	0.012313	0.437088
-50.671855	-3.609824	1.304576	0.012363	0.436885
-50.895616	-3.606830	1.307904	0.012417	0.436643
-50.841986	-3.703245	1.311232	0.012404	0.436417
-51.093889	-3.693818	1.314560	0.012465	0.436163
-51.894675	-3.436699	1.317888	0.012659	0.436029
-52.104304	-3.372024	1.321216	0.012710	0.435986
-53.228448	-3.009343	1.324544	0.012982	0.435803
-52.437580	-3.227210	1.327872	0.012791	0.436043
-52.778652	-3.198833	1.331200	0.012873	0.435745
-52.828676	-3.184099	1.334528	0.012885	0.435733
-52.484823	-3.335715	1.337856	0.012802	0.435668
-53.457601	-2.950182	1.341184	0.013037	0.435723
-52.597150	-3.352400	1.344512	0.012829	0.435493
-54.114054	-2.768498	1.347840	0.013196	0.435527
-52.136492	-3.566600	1.351168	0.012717	0.435373
-51.781935	-3.792970	1.354496	0.012631	0.435098
-51.262636	-4.155881	1.357824	0.012506	0.434601
-53.590965	-3.410543	1.361152	0.013070	0.434203
-53.940029	-3.290711	1.364480	0.013154	0.434168
-53.098548	-3.623137	1.367808	0.012950	0.434124
-52.252880	-4.081712	1.371136	0.012745	0.433708
-53.630210	-3.665630	1.374464	0.013079	0.433398
-55.854770	-2.865794	1.377792	0.013618	0.433279
-55.187009	-3.025263	1.381120	0.013456	0.433556
-54.057305	-3.478933	1.384448	0.013182	0.433474
-52.968752	-4.016030	1.387776	0.012919	0.433097
-54.951925	-3.322404	1.391104	0.013399	0.432933
-55.970195	-3.010029	1.394432	0.013646	0.432718
-57.798508	-2.207426	1.397760	0.014089	0.433054
-54.456736	-3.441886	1.401088	0.013279	0.433135
-54.617925	-3.445354	1.404416	0.013318	0.432943
-53.935853	-3.832941	1.407744	0.013153	0.432554
-57.017313	-2.723535	1.411072	0.013899	0.432393
-54.574829	-3.627325	1.414400	0.013308	0.432448
-55.390423	-3.446901	1.417728	0.013505	0.432066
-53.927279	-4.078831	1.421056	0.013151	0.431827
-56.104123	-3.399514	1.424384	0.013678	0.431400
-56.015161	-3.433766	1.427712	0.013656	0.431398
-55.700778	-3.636844	1.431040	0.013580	0.431145
-54.859123	-4.036496	1.434368	0.013376	0.430898
-55.124592	-4.086595	1.437696	0.013441	0.430446
-57.013951	-3.468000	1.441024	0.013898	0.430162
-57.935499	-3.116954	1.444352	0.014121	0.430171
-58.364934	-2.956669	1.447680	0.014225	0.430166
-56.231103	-3.707328	1.451008	0.013708	0.430331
-57.616852	-3.321828	1.454336	0.014044	0.429917
-57.415825	-3.375222	1.457664	0.013995	0.429985
-58.843026	-2.883422	1.460992	0.014341	0.429844
-58.513104	-2.921725	1.464320	0.014261	0.430104
-58.052156	-3.170058	1.467648	0.014149	0.429880
-56.793264	-3.658630	1.470976	0.013844	0.429840
-57.166931	-3.655724	1.474304	0.013935	0.429423
-57.985044	-3.420118	1.477632	0.014133	0.429203
-58.432055	-3.254891	1.480960	0.014241	0.429192
-57.131576	-3.841847	1.484288	0.013926	0.428902
-57.498347	-3.852097	1.487616	0.014015	0.428453
-57.141753	-4.076602	1.490944	0.013929	0.428181
-60.325295	-2.949209	1.494272	0.014700	0.427956
-58.122685	-3.776923	1.497600	0.014166	0.427968
-59.221189	-3.457261	1.500928	0.014432	0.427680
-57.480354	-4.155579	1.504256	0.014011	0.427556
-60.034814	-3.316304	1.507584	0.014630	0.427177
-60.020106	-3.266556	1.510912	0.014626	0.427345
-61.456986	-2.724746	1.514240	0.014974	0.427343
-58.811429	-3.735895	1.517568	0.014333	0.427305
-60.129001	-3.327177	1.520896	0.014652	0.427036
-58.862148	-3.861505	1.524224	0.014345	0.426867
-62.626363	-2.475780	1.527552	0.015257	0.426759
-59.486487	-3.607967	1.530880	0.014496	0.426921
-60.630256	-3.244425	1.534208	0.014773	0.426714
-58.263657	-4.249152	1.537536	0.014200	0.426376
-62.287385	-2.824371	1.540864	0.015175	0.426090
-61.292630	-3.198075	1.544192	0.014934	0.426095
-61.225216	-3.221622	1.547520	0.014918	0.426101
-58.371466	-4.370218	1.550848	0.014226	0.425885
-59.784483	-4.035083	1.554176	0.014568	0.425281
-60.406858	-3.899952	1.557504	0.014719	0.424977
-62.944816	-2.981357	1.560832	0.015334	0.424856
-62.872047	-3.010127	1.564160	0.015316	0.424853
-60.861216	-3.768577	1.567488	0.014829	0.424855
-60.810730	-3.876503	1.570816	0.014817	0.424584
-61.339422	-3.780052	1.574144	0.014945	0.424270
-63.376843	-3.021982	1.577472	0.015439	0.424236
-63.237030	-3.075939	1.580800	0.015405	0.424232
-62.463593	-3.370725	1.584128	0.015217	0.424224
-60.907857	-4.004669	1.587456	0.014840	0.424082
-63.546884	-3.157594	1.590784	0.015480	0.423625
-63.618570	-3.060203	1.594112	0.015497	0.423841
-64.424600	-2.819142	1.597440	0.015692	0.423647
-61.592515	-3.824400	1.600768	0.015006	0.423844
-62.139689	-3.815735	1.604096	0.015139	0.423238
-61.948125	-3.957720	1.607424	0.015092	0.423025
-64.879355	-2.963717	1.610752	0.015802	0.422679
-63.552788	-3.378174	1.614080	0.015481	0.422945
-63.708033	-3.404221	1.617408	0.015518	0.422685
-61.487993	-4.310182	1.620736	0.014981	0.422478
-63.454861	-3.772436	1.624064	0.015457	0.421849
-63.516463	-3.785110	1.627392	0.015472	0.421739
-65.443517	-3.149438	1.630720	0.015939	0.421456
-63.674081	-3.782497	1.634048	0.015510	0.421564
-65.753987	-3.039465	1.637376	0.016014	0.421434
-63.741101	-3.825892	1.640704	0.015526	0.421353
-66.578173	-2.825865	1.644032	0.016214	0.421134
-64.229860	-3.658306	1.647360	0.015645	0.421302
-66.630263	-2.807703	1.650688	0.016226	0.421130
-63.206454	-4.137400	1.654016	0.015397	0.421017
-66.397573	-2.996879	1.657344	0.016170	0.420819
-64.138876	-3.904134	1.660672	0.015622	0.420651
-67.042913	-2.852016	1.664000	0.016326	0.420515
-63.952456	-4.069203	1.667328	0.015577	0.420360
-66.305413	-3.305858	1.670656	0.016147	0.419974
-63.984547	-4.244978	1.673984	0.015585	0.419781
-66.459442	-3.374721	1.677312	0.016184	0.419582
-65.518198	-3.815750	1.680640	0.015956	0.419318
-67.366522	-3.131270	1.683968	0.016404	0.419277
-65.126938	-4.041883	1.687296	0.015862	0.419076
-66.665787	-3.583907	1.690624	0.016234	0.418695
-66.460555	-3.718187	1.693952	0.016185	0.418520
-69.358710	-2.600033	1.697280	0.016887	0.418593
-67.407492	-3.317691	1.700608	0.016414	0.418653
