Fri Oct 25 04:17:27 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.075141	0.000000	-0.000006	0.495907

-1.496085	0.577662	0.003328	0.000357	0.495747
-1.644875	0.814754	0.006656	0.000393	0.496219
-0.846307	0.549245	0.009984	0.000200	0.496311
1.208161	-0.242974	0.013312	-0.000298	0.496264
-0.652384	0.354500	0.016640	0.000153	0.495993
-0.647546	0.355268	0.019968	0.000151	0.496000
-2.357501	0.999446	0.023296	0.000566	0.495999
0.193965	0.103387	0.026624	-0.000052	0.496170
-0.763589	0.334224	0.029952	0.000180	0.495830
0.532933	-0.205440	0.033280	-0.000134	0.495697
-2.900539	1.005417	0.036608	0.000698	0.495480
-0.631081	0.229494	0.039936	0.000148	0.495687
-2.673294	0.997620	0.043264	0.000643	0.495683
0.576229	-0.284507	0.046592	-0.000145	0.495532
-2.867972	0.956166	0.049920	0.000690	0.495383
-1.308991	0.347930	0.053248	0.000312	0.495329
-3.036496	1.003913	0.056576	0.000731	0.495342
0.143118	-0.259088	0.059904	-0.000040	0.495172
-1.972485	0.380815	0.063232	0.000473	0.494761
0.088292	-0.478556	0.066560	-0.000026	0.494544
-2.619131	0.411797	0.069888	0.000630	0.494204
-0.625376	-0.424891	0.073216	0.000147	0.493980
-2.575889	0.245656	0.076544	0.000620	0.493811
-1.213875	-0.398061	0.079872	0.000290	0.493469
-3.229471	0.326687	0.083200	0.000778	0.493378
-2.298185	-0.132355	0.086528	0.000552	0.493094
-3.727170	0.440143	0.089856	0.000899	0.493183
-2.550576	-0.096108	0.093184	0.000614	0.492939
-4.037948	0.449201	0.096512	0.000974	0.492899
-3.803731	0.292155	0.099840	0.000917	0.492718
-4.093008	0.467812	0.103168	0.000987	0.492893
-3.407743	0.112660	0.106496	0.000821	0.492639
-3.321340	0.055210	0.109824	0.000801	0.492573
-4.433158	0.371281	0.113152	0.001070	0.492302
-3.313602	-0.007705	0.116480	0.000799	0.492415
-4.496811	0.283968	0.119808	0.001086	0.492010
-1.972548	-0.712657	0.123136	0.000474	0.491890
-4.601991	0.091266	0.126464	0.001111	0.491398
-3.013107	-0.551364	0.129792	0.000726	0.491282
-6.271830	0.586871	0.133120	0.001516	0.491045
-1.918203	-1.089982	0.136448	0.000461	0.490950
-5.162320	-0.059120	0.139776	0.001247	0.490444
-2.432009	-1.182372	0.143104	0.000586	0.490196
