Fri Oct 25 00:05:36 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.082435	0.000000	-0.000057	0.500653

-0.127255	-0.038262	0.003328	-0.000026	0.500644
-0.141327	-0.033552	0.006656	-0.000023	0.500643
0.065901	-0.109995	0.009984	-0.000073	0.500647
0.059272	-0.216255	0.013312	-0.000071	0.500366
-0.131817	-0.154727	0.016640	-0.000025	0.500340
-0.348152	-0.176656	0.019968	0.000027	0.500072
-0.412049	-0.169146	0.023296	0.000043	0.500030
-0.198293	-0.329065	0.026624	-0.000009	0.499825
-0.105267	-0.436368	0.029952	-0.000032	0.499638
-0.469317	-0.386407	0.033280	0.000056	0.499412
-0.689185	-0.413174	0.036608	0.000110	0.499129
-0.598976	-0.496416	0.039936	0.000088	0.499001
-0.423219	-0.654042	0.043264	0.000045	0.498765
-0.588991	-0.702609	0.046592	0.000085	0.498477
-0.683597	-0.789702	0.049920	0.000108	0.498159
-0.937229	-0.811341	0.053248	0.000169	0.497854
-1.065680	-0.856990	0.056576	0.000201	0.497610
-0.881403	-1.026477	0.059904	0.000156	0.497350
-0.868066	-1.164912	0.063232	0.000153	0.497004
-1.387081	-1.100360	0.066560	0.000278	0.496663
-1.499320	-1.167847	0.069888	0.000305	0.496377
-1.646298	-1.216407	0.073216	0.000341	0.496106
-1.561646	-1.363811	0.076544	0.000320	0.495805
-1.686765	-1.438989	0.079872	0.000351	0.495486
-1.998984	-1.427958	0.083200	0.000426	0.495208
-1.877403	-1.594300	0.086528	0.000397	0.494894
-2.040355	-1.651651	0.089856	0.000436	0.494583
-2.040405	-1.778802	0.093184	0.000436	0.494251
-2.235348	-1.844681	0.096512	0.000483	0.493886
-2.373548	-1.922893	0.099840	0.000517	0.493545
-2.691295	-1.937917	0.103168	0.000594	0.493192
-2.339707	-2.208393	0.106496	0.000509	0.492831
-2.425260	-2.320342	0.109824	0.000529	0.492452
-2.824437	-2.302958	0.113152	0.000626	0.492103
-3.139204	-2.324316	0.116480	0.000702	0.491735
