Fri Oct 25 00:55:57 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.309583	0.000000	-0.000148	0.498899

-0.501646	-0.160530	0.003328	-0.000026	0.498795
-0.353924	-0.217639	0.006656	-0.000062	0.498792
-0.034156	-0.396401	0.009984	-0.000140	0.498641
0.120711	-0.526030	0.013312	-0.000177	0.498456
-0.045421	-0.575564	0.016640	-0.000137	0.498165
-0.537346	-0.469370	0.019968	-0.000018	0.497960
-0.553855	-0.504276	0.023296	-0.000014	0.497853
-0.258585	-0.726523	0.026624	-0.000085	0.497565
-0.069869	-0.889615	0.029952	-0.000131	0.497325
-0.113915	-0.994107	0.033280	-0.000121	0.497011
-0.634472	-0.929378	0.036608	0.000006	0.496669
-0.732803	-0.989211	0.039936	0.000029	0.496416
-0.475188	-1.201882	0.043264	-0.000033	0.496115
-0.132211	-1.463331	0.046592	-0.000116	0.495771
-0.561559	-1.477677	0.049920	-0.000012	0.495311
-0.856848	-1.500396	0.053248	0.000059	0.494961
-0.867990	-1.612409	0.056576	0.000062	0.494657
-0.654481	-1.848883	0.059904	0.000010	0.494249
-0.331584	-2.155903	0.063232	-0.000068	0.493764
-0.480391	-2.280652	0.066560	-0.000032	0.493290
-0.689389	-2.409518	0.069888	0.000019	0.492746
-1.039104	-2.446864	0.073216	0.000104	0.492302
-0.940953	-2.670847	0.076544	0.000080	0.491810
-0.583413	-3.006867	0.079872	-0.000007	0.491281
-0.542908	-3.245322	0.083200	-0.000017	0.490693
-0.665781	-3.426750	0.086528	0.000013	0.490092
-1.166764	-3.460161	0.089856	0.000135	0.489506
-1.321472	-3.604953	0.093184	0.000172	0.488969
-1.112121	-3.906402	0.096512	0.000121	0.488380
-1.177407	-4.118922	0.099840	0.000137	0.487752
-1.278239	-4.311804	0.103168	0.000162	0.487139
-1.578389	-4.433382	0.106496	0.000234	0.486516
-1.372326	-4.738377	0.109824	0.000185	0.485911
-1.171303	-5.070980	0.113152	0.000136	0.485227
-1.235939	-5.308449	0.116480	0.000152	0.484529
-1.475697	-5.486442	0.119808	0.000210	0.483812
-1.695849	-5.665330	0.123136	0.000263	0.483111
-1.671909	-5.946729	0.126464	0.000257	0.482382
-1.990079	-6.089057	0.129792	0.000334	0.481678
-11.913690	-2.398494	0.133120	0.002738	0.481543
-6.928609	-3.904130	0.136448	0.001531	0.482546
-8.727113	-3.263063	0.139776	0.001966	0.482447
-6.773555	-3.787583	0.143104	0.001493	0.483015
-8.336260	-3.222776	0.146432	0.001871	0.482950
-8.715397	-2.889817	0.149760	0.001963	0.483459
-5.033249	-4.294002	0.153088	0.001071	0.483416
-5.721990	-4.097929	0.156416	0.001238	0.483246
-5.219474	-4.396117	0.159744	0.001116	0.482955
-5.694115	-4.342581	0.163072	0.001231	0.482619
-6.886504	-3.982041	0.166400	0.001520	0.482381
-6.209844	-4.263239	0.169728	0.001356	0.482311
-6.616123	-4.198248	0.173056	0.001455	0.482074
-6.361685	-4.336478	0.176384	0.001393	0.481961
-6.608708	-4.343245	0.179712	0.001453	0.481693
-7.690133	-4.035882	0.183040	0.001715	0.481423
-8.913336	-3.540079	0.186368	0.002011	0.481517
-7.956251	-3.840972	0.189696	0.001779	0.481678
-7.453388	-4.085761	0.193024	0.001657	0.481530
-8.595257	-3.716056	0.196352	0.001934	0.481367
-9.184156	-3.492602	0.199680	0.002076	0.481371
-9.540137	-3.336887	0.203008	0.002163	0.481429
-8.740083	-3.543816	0.206336	0.001969	0.481683
-7.371360	-4.147177	0.209664	0.001637	0.481449
-8.274719	-3.863271	0.212992	0.001856	0.481296
-8.945730	-3.696844	0.216320	0.002018	0.481064
-9.985421	-3.305487	0.219648	0.002270	0.481062
-8.883957	-3.716744	0.222976	0.002003	0.481073
-6.436440	-4.721875	0.226304	0.001411	0.480852
-7.261015	-4.663279	0.229632	0.001610	0.480173
-9.141854	-4.074423	0.232960	0.002066	0.479849
-10.339542	-3.625227	0.236288	0.002356	0.479843
-8.077708	-4.501011	0.239616	0.001808	0.479781
-8.183989	-4.643401	0.242944	0.001834	0.479288
-8.864211	-4.517905	0.246272	0.001999	0.478935
-12.479492	-3.191588	0.249600	0.002874	0.478836
-11.172398	-3.553434	0.252928	0.002558	0.479190
-11.244915	-3.512894	0.256256	0.002575	0.479226
-8.376267	-4.636909	0.259584	0.001880	0.479111
-11.464952	-3.656461	0.262912	0.002628	0.478614
-11.878612	-3.403655	0.266240	0.002729	0.478876
-12.791033	-3.048166	0.269568	0.002950	0.478907
-9.687040	-4.150291	0.272896	0.002198	0.479091
-10.733490	-3.924560	0.276224	0.002451	0.478635
-9.354269	-4.495429	0.279552	0.002117	0.478498
-12.501333	-3.477403	0.282880	0.002879	0.478042
-9.517277	-4.566487	0.286208	0.002156	0.478140
-11.638547	-3.943141	0.289536	0.002670	0.477662
-9.659413	-4.745842	0.292864	0.002191	0.477509
-12.491569	-3.847622	0.296192	0.002877	0.477050
-11.192277	-4.338233	0.299520	0.002562	0.477048
-13.126072	-3.684718	0.302848	0.003031	0.476843
-10.906710	-4.523353	0.306176	0.002493	0.476838
-13.707628	-3.547642	0.309504	0.003171	0.476620
-12.290874	-4.085972	0.312832	0.002828	0.476609
-14.631354	-3.205618	0.316160	0.003395	0.476604
-11.673714	-4.312682	0.319488	0.002679	0.476626
-13.504741	-3.700678	0.322816	0.003122	0.476413
-12.611423	-4.097003	0.326144	0.002906	0.476251
-14.224532	-3.475334	0.329472	0.003296	0.476288
-12.715924	-4.099855	0.332800	0.002931	0.476137
-13.524457	-3.808731	0.336128	0.003127	0.476100
-12.951148	-4.134662	0.339456	0.002988	0.475802
-14.122237	-3.695682	0.342784	0.003272	0.475795
-13.272693	-4.119539	0.346112	0.003066	0.475513
-12.936517	-4.277166	0.349440	0.002984	0.475429
-12.451926	-4.657645	0.352768	0.002867	0.474891
-13.141649	-4.516490	0.356096	0.003034	0.474567
-15.129537	-3.877546	0.359424	0.003516	0.474265
-14.342742	-4.159861	0.362752	0.003325	0.474305
-14.253475	-4.289060	0.366080	0.003303	0.474044
-14.262555	-4.329234	0.369408	0.003305	0.473925
-17.002669	-3.318733	0.372736	0.003969	0.473863
-15.388616	-3.850485	0.376064	0.003578	0.474073
-16.566581	-3.455472	0.379392	0.003864	0.473939
-13.227172	-4.716625	0.382720	0.003054	0.473934
-17.697158	-3.118735	0.386048	0.004137	0.473695
-15.455869	-3.896763	0.389376	0.003594	0.473879
-18.629578	-2.725018	0.392704	0.004363	0.473811
-13.692730	-4.506270	0.396032	0.003167	0.474030
-15.460679	-4.046673	0.399360	0.003595	0.473464
-13.627690	-4.840946	0.402688	0.003151	0.473183
-16.560576	-3.900095	0.406016	0.003862	0.472731
-16.857686	-3.803553	0.409344	0.003934	0.472689
-16.312161	-4.010002	0.412672	0.003802	0.472687
-14.416532	-4.837701	0.416000	0.003342	0.472378
-17.013964	-3.966140	0.419328	0.003972	0.472083
-16.748201	-4.145917	0.422656	0.003907	0.471865
-18.483869	-3.465134	0.425984	0.004328	0.471937
-15.220773	-4.762787	0.429312	0.003537	0.471753
-16.297261	-4.492348	0.432640	0.003798	0.471381
-16.718461	-4.460057	0.435968	0.003900	0.471034
-19.021784	-3.624933	0.439296	0.004458	0.470942
-18.935768	-3.584087	0.442624	0.004437	0.471143
-18.974731	-3.568544	0.445952	0.004446	0.471146
-16.951475	-4.361695	0.449280	0.003956	0.471063
-18.330628	-3.921958	0.452608	0.004290	0.470843
-18.665369	-3.798006	0.455936	0.004371	0.470836
-19.382260	-3.528120	0.459264	0.004545	0.470835
-17.588704	-4.248919	0.462592	0.004110	0.470713
-17.138311	-4.511778	0.465920	0.004001	0.470458
-17.517082	-4.540804	0.469248	0.004093	0.469985
-19.230748	-3.919900	0.472576	0.004508	0.469915
-19.484476	-3.934063	0.475904	0.004570	0.469613
-19.687322	-3.802463	0.479232	0.004619	0.469765
-17.679974	-4.686131	0.482560	0.004132	0.469416
-19.649038	-3.992918	0.485888	0.004609	0.469280
-19.579050	-4.114942	0.489216	0.004593	0.469016
-21.300409	-3.413754	0.492544	0.005009	0.469160
-20.274024	-3.760038	0.495872	0.004761	0.469273
-18.818616	-4.407651	0.499200	0.004408	0.469000
-20.336982	-3.952020	0.502528	0.004776	0.468678
-19.902098	-4.124582	0.505856	0.004671	0.468654
-22.048637	-3.319287	0.509184	0.005191	0.468643
-19.868472	-4.141650	0.512512	0.004662	0.468642
-20.608494	-3.973125	0.515840	0.004842	0.468337
-17.948946	-5.060299	0.519168	0.004197	0.468104
-21.175893	-3.982896	0.522496	0.004979	0.467719
-20.829303	-4.168350	0.525824	0.004895	0.467567
-22.398267	-3.635784	0.529152	0.005275	0.467404
-20.003310	-4.540039	0.532480	0.004695	0.467401
-20.861817	-4.330116	0.535808	0.004903	0.467086
-21.405208	-4.213607	0.539136	0.005035	0.466841
-22.291684	-3.902885	0.542464	0.005249	0.466776
-22.269294	-3.912498	0.545792	0.005244	0.466772
-20.331954	-4.682327	0.549120	0.004774	0.466664
-22.322914	-4.105041	0.552448	0.005257	0.466182
-23.059993	-3.806437	0.555776	0.005435	0.466240
-24.079008	-3.446991	0.559104	0.005682	0.466171
-23.405115	-3.594518	0.562432	0.005519	0.466467
-21.402284	-4.422424	0.565760	0.005034	0.466266
-22.499893	-4.065276	0.569088	0.005299	0.466108
-22.667398	-4.100244	0.572416	0.005340	0.465836
-24.273771	-3.493504	0.575744	0.005729	0.465838
-22.383114	-4.238761	0.579072	0.005271	0.465749
-22.288888	-4.370246	0.582400	0.005248	0.465483
-22.144021	-4.569401	0.585728	0.005213	0.465081
-25.260687	-3.448916	0.589056	0.005968	0.464928
-22.823180	-4.334777	0.592384	0.005378	0.465021
-23.844019	-4.064545	0.595712	0.005625	0.464702
-21.701043	-4.953358	0.599040	0.005106	0.464477
-24.716728	-3.976643	0.602368	0.005836	0.464029
-23.722883	-4.368738	0.605696	0.005596	0.463982
-25.204901	-3.812944	0.609024	0.005955	0.463973
-24.891386	-3.928873	0.612352	0.005879	0.463979
-24.803337	-3.979105	0.615680	0.005857	0.463932
-24.177419	-4.312045	0.619008	0.005706	0.463662
-25.688954	-3.741715	0.622336	0.006072	0.463663
-24.863635	-4.138063	0.625664	0.005872	0.463425
-25.921347	-3.762495	0.628992	0.006128	0.463360
-24.523517	-4.326376	0.632320	0.005789	0.463258
-25.215532	-4.140940	0.635648	0.005957	0.463047
-24.961902	-4.303545	0.638976	0.005895	0.462860
-25.764494	-4.047111	0.642304	0.006090	0.462731
-26.418316	-3.871962	0.645632	0.006248	0.462531
-26.055630	-3.962209	0.648960	0.006160	0.462661
-25.161522	-4.422752	0.652288	0.005944	0.462316
-25.940010	-4.205637	0.655616	0.006132	0.462102
-26.986114	-3.807038	0.658944	0.006386	0.462114
-26.945786	-3.890988	0.662272	0.006376	0.461921
-25.691301	-4.409898	0.665600	0.006072	0.461793
-24.576994	-4.969439	0.668928	0.005802	0.461403
-27.826012	-3.824042	0.672256	0.006589	0.461178
-28.035459	-3.742744	0.675584	0.006640	0.461185
-28.500182	-3.530884	0.678912	0.006752	0.461288
-26.120405	-4.472612	0.682240	0.006176	0.461164
-27.044844	-4.226737	0.685568	0.006400	0.460875
-27.905586	-3.977004	0.688896	0.006608	0.460665
-29.544875	-3.301501	0.692224	0.007005	0.460826
-27.301174	-4.130366	0.695552	0.006462	0.460875
-27.596906	-4.129279	0.698880	0.006533	0.460565
-25.955116	-4.852356	0.702208	0.006136	0.460273
-29.064298	-3.788183	0.705536	0.006889	0.459968
-28.674520	-3.934603	0.708864	0.006794	0.459970
-27.787316	-4.283141	0.712192	0.006579	0.459931
-27.490713	-4.548212	0.715520	0.006507	0.459499
-27.900167	-4.464646	0.718848	0.006607	0.459300
-28.735911	-4.266053	0.722176	0.006809	0.458971
-29.224740	-4.065753	0.725504	0.006928	0.459016
-29.261377	-4.155770	0.728832	0.006936	0.458723
-29.059048	-4.237558	0.732160	0.006887	0.458708
-29.770400	-4.069605	0.735488	0.007060	0.458425
-30.389345	-3.780288	0.738816	0.007210	0.458583
-30.294824	-3.884546	0.742144	0.007187	0.458389
-30.081154	-3.908292	0.745472	0.007135	0.458550
-29.011401	-4.442052	0.748800	0.006876	0.458182
-30.156852	-4.043453	0.752128	0.007153	0.458088
-30.038133	-4.175229	0.755456	0.007124	0.457842
-31.847009	-3.468752	0.758784	0.007562	0.457910
-30.892902	-3.860707	0.762112	0.007331	0.457820
-31.522342	-3.572776	0.765440	0.007484	0.457963
-29.543905	-4.403550	0.768768	0.007004	0.457724
-29.093432	-4.701322	0.772096	0.006895	0.457362
-30.231593	-4.418064	0.775424	0.007171	0.456949
-30.796059	-4.257162	0.778752	0.007308	0.456802
-31.537374	-4.074748	0.782080	0.007487	0.456526
-30.019989	-4.678010	0.785408	0.007120	0.456439
-31.385044	-4.302211	0.788736	0.007450	0.456044
-31.264081	-4.396537	0.792064	0.007421	0.455906
-33.021076	-3.737681	0.795392	0.007847	0.455895
-30.912620	-4.568762	0.798720	0.007336	0.455794
-32.447504	-4.059847	0.802048	0.007708	0.455595
-30.730859	-4.782683	0.805376	0.007292	0.455381
-33.909145	-3.676135	0.808704	0.008062	0.455118
-33.355596	-3.827152	0.812032	0.007928	0.455283
-34.624341	-3.304669	0.815360	0.008235	0.455407
-31.544862	-4.469225	0.818688	0.007489	0.455400
-32.351352	-4.276496	0.822016	0.007684	0.455083
-33.433145	-3.929815	0.825344	0.007946	0.454908
-33.543109	-3.863507	0.828672	0.007973	0.454979
-33.310674	-4.050976	0.832000	0.007917	0.454695
-32.172249	-4.512811	0.835328	0.007641	0.454603
-33.302474	-4.246977	0.838656	0.007915	0.454146
-32.885117	-4.426467	0.841984	0.007813	0.454083
-34.250409	-4.021639	0.845312	0.008144	0.453769
-33.837095	-4.150521	0.848640	0.008044	0.453846
-34.756123	-3.880928	0.851968	0.008267	0.453626
-32.651844	-4.667674	0.855296	0.007757	0.453647
-33.971991	-4.346266	0.858624	0.008077	0.453142
-34.038332	-4.340137	0.861952	0.008093	0.453088
-35.580436	-3.856386	0.865280	0.008466	0.452808
-34.640715	-4.177144	0.868608	0.008238	0.452905
-35.413152	-3.963817	0.871936	0.008426	0.452682
-34.116391	-4.455737	0.875264	0.008111	0.452674
-35.864472	-3.893632	0.878592	0.008535	0.452396
-34.098810	-4.576421	0.881920	0.008107	0.452348
-36.952086	-3.554712	0.885248	0.008798	0.452192
-34.246397	-4.601521	0.888576	0.008143	0.452117
-36.729465	-3.747086	0.891904	0.008744	0.451881
-33.930790	-4.846693	0.895232	0.008066	0.451756
-36.702287	-3.903986	0.898560	0.008738	0.451461
-34.424992	-4.821625	0.901888	0.008186	0.451294
-36.184212	-4.275077	0.905216	0.008612	0.450958
-35.027269	-4.785867	0.908544	0.008332	0.450745
-38.046234	-3.680303	0.911872	0.009063	0.450648
-36.210089	-4.400436	0.915200	0.008618	0.450570
-38.380815	-3.597172	0.918528	0.009144	0.450525
-36.175070	-4.433000	0.921856	0.008610	0.450515
-37.953862	-3.823983	0.925184	0.009041	0.450336
-35.989212	-4.591599	0.928512	0.008565	0.450261
-38.600409	-3.682678	0.931840	0.009197	0.450041
-37.450580	-4.117872	0.935168	0.008919	0.450038
-37.777470	-3.994242	0.938496	0.008998	0.450039
-37.075137	-4.339756	0.941824	0.008828	0.449807
-37.379502	-4.279932	0.945152	0.008901	0.449649
-37.442418	-4.342560	0.948480	0.008917	0.449400
-37.771609	-4.308657	0.951808	0.008996	0.449140
-38.122303	-4.199337	0.955136	0.009081	0.449074
-37.819419	-4.418552	0.958464	0.009008	0.448771
-38.608654	-4.192137	0.961792	0.009199	0.448565
-37.700025	-4.572697	0.965120	0.008979	0.448457
-39.321142	-4.062208	0.968448	0.009372	0.448165
-37.620532	-4.721477	0.971776	0.008960	0.448114
-39.374631	-4.153958	0.975104	0.009385	0.447841
-38.103103	-4.658190	0.978432	0.009076	0.447771
-39.270188	-4.340821	0.981760	0.009359	0.447415
-38.587634	-4.666999	0.985088	0.009194	0.447217
-41.959169	-3.398259	0.988416	0.010011	0.447207
-40.005232	-4.082920	0.991744	0.009537	0.447359
-41.503428	-3.512468	0.995072	0.009900	0.447374
-38.010050	-4.852949	0.998400	0.009054	0.447310
-41.892432	-3.507103	1.001728	0.009994	0.446965
-39.840002	-4.230533	1.005056	0.009497	0.447113
-42.073187	-3.404574	1.008384	0.010038	0.447065
-37.966322	-4.995935	1.011712	0.009043	0.446944
-39.386350	-4.625215	1.015040	0.009387	0.446466
-40.073910	-4.501602	1.018368	0.009554	0.446072
-42.274073	-3.707383	1.021696	0.010087	0.445967
-40.483247	-4.381005	1.025024	0.009653	0.445974
