Fri Oct 25 03:19:39 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.068867	0.000000	0.000000	0.501108

-0.147472	-0.069903	0.003328	0.000036	0.500962
-0.012230	-0.116267	0.006656	0.000003	0.500974
-0.051355	-0.100459	0.009984	0.000013	0.500978
-0.022291	-0.112241	0.013312	0.000006	0.500976
-0.216891	-0.062711	0.016640	0.000053	0.500914
0.022665	-0.251982	0.019968	-0.000005	0.500659
-0.098350	-0.211410	0.023296	0.000024	0.500646
0.277288	-0.466953	0.026624	-0.000067	0.500352
-0.069680	-0.422865	0.029952	0.000017	0.500128
-0.029959	-0.508292	0.033280	0.000007	0.499946
-0.112483	-0.565287	0.036608	0.000027	0.499719
-0.015966	-0.715705	0.039936	0.000004	0.499423
-0.110960	-0.801033	0.043264	0.000027	0.499110
0.025335	-0.973079	0.046592	-0.000006	0.498797
-0.293763	-0.973339	0.049920	0.000071	0.498485
-0.305408	-1.099652	0.053248	0.000074	0.498146
-0.101791	-1.314508	0.056576	0.000024	0.497788
-0.190439	-1.433674	0.059904	0.000046	0.497391
-0.315253	-1.533577	0.063232	0.000076	0.497009
-0.630377	-1.576877	0.066560	0.000152	0.496588
-0.800007	-1.656759	0.069888	0.000193	0.496213
-0.494148	-1.913871	0.073216	0.000119	0.495844
-0.454679	-2.105948	0.076544	0.000110	0.495381
-0.642751	-2.212677	0.079872	0.000155	0.494918
-0.843676	-2.313060	0.083200	0.000204	0.494458
-1.017139	-2.423447	0.086528	0.000246	0.493998
-0.750542	-2.698226	0.089856	0.000181	0.493542
-0.778970	-2.889675	0.093184	0.000188	0.493012
-1.007024	-3.017039	0.096512	0.000243	0.492452
-1.172099	-3.130650	0.099840	0.000283	0.491990
-1.109669	-3.350786	0.103168	0.000268	0.491473
-1.026207	-3.607064	0.106496	0.000248	0.490882
-1.044589	-3.814589	0.109824	0.000252	0.490316
-1.259408	-3.963075	0.113152	0.000304	0.489711
-1.381460	-4.146106	0.116480	0.000334	0.489106
-1.542065	-4.303250	0.119808	0.000373	0.488530
-1.402607	-4.588684	0.123136	0.000339	0.487914
-1.521964	-4.784013	0.126464	0.000368	0.487276
-1.979414	-4.847153	0.129792	0.000479	0.486651
-4.123628	-4.230605	0.133120	0.000998	0.486142
-6.722310	-3.235587	0.136448	0.001628	0.486183
-7.456309	-2.889979	0.139776	0.001805	0.486367
-8.662211	-2.261964	0.143104	0.002097	0.486828
-6.132874	-3.060602	0.146432	0.001484	0.487240
-5.089730	-3.526738	0.149760	0.001232	0.487046
-4.905727	-3.633170	0.153088	0.001187	0.486948
-5.194611	-3.626244	0.156416	0.001257	0.486677
-7.006602	-2.943642	0.159744	0.001696	0.486676
-5.617992	-3.511166	0.163072	0.001359	0.486559
-5.928241	-3.475319	0.166400	0.001435	0.486344
-4.411764	-4.120021	0.169728	0.001067	0.486150
-5.540868	-3.837646	0.173056	0.001341	0.485769
-7.607561	-3.071800	0.176384	0.001841	0.485734
-7.168984	-3.239642	0.179712	0.001735	0.485728
-6.265870	-3.623774	0.183040	0.001516	0.485611
-6.268777	-3.690391	0.186368	0.001517	0.485431
-8.120130	-3.092090	0.189696	0.001965	0.485166
-9.766341	-2.319437	0.193024	0.002364	0.485572
-8.775807	-2.630541	0.196352	0.002124	0.485738
-8.433841	-2.665675	0.199680	0.002041	0.485988
-5.541226	-3.868800	0.203008	0.001340	0.485688
-7.314852	-3.298119	0.206336	0.001770	0.485428
-8.128980	-3.096883	0.209664	0.001967	0.485146
-9.550034	-2.485879	0.212992	0.002311	0.485347
-6.405667	-3.716236	0.216320	0.001549	0.485227
-6.583633	-3.799925	0.219648	0.001592	0.484826
-6.763410	-3.919357	0.222976	0.001636	0.484326
-9.273595	-3.027581	0.226304	0.002244	0.484181
-8.330056	-3.380872	0.229632	0.002015	0.484187
-8.794666	-3.325624	0.232960	0.002128	0.483867
-7.207769	-3.968821	0.236288	0.001743	0.483747
-8.830274	-3.487862	0.239616	0.002136	0.483398
-9.885137	-3.148576	0.242944	0.002392	0.483242
-10.542481	-2.856428	0.246272	0.002551	0.483361
-9.293438	-3.270092	0.249600	0.002248	0.483514
-8.409268	-3.711920	0.252928	0.002034	0.483224
-9.016089	-3.594912	0.256256	0.002181	0.482925
-11.119905	-2.798894	0.259584	0.002691	0.482933
-12.039651	-2.442823	0.262912	0.002914	0.482959
-10.358337	-2.972964	0.266240	0.002506	0.483237
-9.204698	-3.511742	0.269568	0.002227	0.482959
-9.346653	-3.558182	0.272896	0.002261	0.482691
-11.043824	-2.975533	0.276224	0.002672	0.482538
-10.537346	-3.215882	0.279552	0.002549	0.482406
-11.390948	-2.926474	0.282880	0.002756	0.482319
-8.140989	-4.215620	0.286208	0.001969	0.482148
-9.418529	-3.958433	0.289536	0.002278	0.481546
-10.349644	-3.716597	0.292864	0.002504	0.481252
-12.018093	-3.154843	0.296192	0.002908	0.481072
-11.050978	-3.518554	0.299520	0.002673	0.481075
-10.612603	-3.775218	0.302848	0.002567	0.480829
-11.191618	-3.668432	0.306176	0.002707	0.480529
-13.027761	-3.004710	0.309504	0.003152	0.480453
-13.617204	-2.736025	0.312832	0.003295	0.480578
-13.074974	-2.873135	0.316160	0.003163	0.480760
-11.735423	-3.407181	0.319488	0.002839	0.480682
-11.738858	-3.486620	0.322816	0.002840	0.480465
-11.153276	-3.818204	0.326144	0.002698	0.480166
-13.583698	-2.908026	0.329472	0.003286	0.480150
-13.450930	-3.011726	0.332800	0.003254	0.480006
-13.577610	-2.911248	0.336128	0.003285	0.480148
-11.345110	-3.835780	0.339456	0.002744	0.479925
-13.523782	-3.061071	0.342784	0.003272	0.479800
-12.551541	-3.544796	0.346112	0.003036	0.479484
-14.101820	-2.940191	0.349440	0.003412	0.479538
-12.724262	-3.556325	0.352768	0.003078	0.479278
-11.908788	-3.956039	0.356096	0.002880	0.479029
-12.900442	-3.734435	0.359424	0.003120	0.478617
-13.958540	-3.455658	0.362752	0.003377	0.478293
-15.960241	-2.676877	0.366080	0.003862	0.478358
-13.543878	-3.541314	0.369408	0.003276	0.478485
-13.432797	-3.677589	0.372736	0.003249	0.478230
-12.410663	-4.220972	0.376064	0.003002	0.477802
-16.677986	-2.661740	0.379392	0.004035	0.477668
-16.249338	-2.806470	0.382720	0.003931	0.477714
-16.159475	-2.740234	0.386048	0.003910	0.477985
-12.992507	-3.989374	0.389376	0.003142	0.477836
-15.237537	-3.206247	0.392704	0.003686	0.477665
-15.467344	-3.226217	0.396032	0.003742	0.477377
-17.294586	-2.473232	0.399360	0.004184	0.477550
-14.788382	-3.435813	0.402688	0.003577	0.477503
-14.100303	-3.779046	0.406016	0.003410	0.477276
-13.078751	-4.384872	0.409344	0.003163	0.476678
-16.748195	-3.092177	0.412672	0.004052	0.476431
-17.005972	-2.995219	0.416000	0.004114	0.476431
