Fri Oct 25 01:30:04 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.151398	0.000000	0.000057	0.500954

0.023868	0.142299	0.003328	0.000052	0.500954
0.528303	-0.085746	0.006656	-0.000071	0.500856
0.401142	-0.118260	0.009984	-0.000040	0.500648
0.069356	0.005469	0.013312	0.000041	0.500645
-0.014427	0.012887	0.016640	0.000061	0.500583
0.174165	-0.155257	0.019968	0.000015	0.500332
0.577183	-0.337387	0.023296	-0.000083	0.500254
0.398962	-0.357702	0.026624	-0.000039	0.500028
-0.181756	-0.252969	0.029952	0.000101	0.499733
-0.350897	-0.189313	0.033280	0.000142	0.499733
0.056861	-0.449842	0.036608	0.000043	0.499457
0.125938	-0.568310	0.039936	0.000027	0.499217
0.623856	-0.870049	0.043264	-0.000094	0.498922
-0.077581	-0.749513	0.046592	0.000076	0.498549
-0.197662	-0.813916	0.049920	0.000105	0.498265
-0.182674	-0.932888	0.053248	0.000101	0.497971
0.488871	-1.314628	0.056576	-0.000061	0.497636
0.323396	-1.443083	0.059904	-0.000021	0.497140
-0.079978	-1.453726	0.063232	0.000076	0.496717
-0.391400	-1.484485	0.066560	0.000152	0.496332
-0.236989	-1.704556	0.069888	0.000114	0.495910
0.163781	-2.014323	0.073216	0.000017	0.495496
0.231690	-2.255713	0.076544	0.000001	0.494932
-0.286330	-2.257609	0.079872	0.000126	0.494417
-0.512970	-2.348200	0.083200	0.000181	0.493957
-0.439216	-2.570154	0.086528	0.000163	0.493448
0.023815	-2.947409	0.089856	0.000051	0.492916
-0.125718	-3.121994	0.093184	0.000087	0.492310
-0.559859	-3.176852	0.096512	0.000193	0.491736
-0.747227	-3.323850	0.099840	0.000238	0.491164
-0.537226	-3.617458	0.103168	0.000187	0.490599
-0.175122	-3.981043	0.106496	0.000099	0.490000
-0.391443	-4.170135	0.109824	0.000152	0.489285
-0.439547	-4.413895	0.113152	0.000164	0.488592
-0.871825	-4.497066	0.116480	0.000268	0.487941
-0.703729	-4.809940	0.119808	0.000228	0.487279
-0.505754	-5.151093	0.123136	0.000180	0.486571
-0.468332	-5.459791	0.126464	0.000171	0.485787
-0.979890	-5.544312	0.129792	0.000295	0.485049
-1.181940	-5.743347	0.133120	0.000343	0.484314
-0.933141	-6.104749	0.136448	0.000283	0.483599
-0.761302	-6.467868	0.139776	0.000242	0.482801
-1.273153	-6.573605	0.143104	0.000366	0.482000
-1.397709	-6.804798	0.146432	0.000396	0.481253
-1.816275	-6.928828	0.149760	0.000497	0.480495
-2.591975	-6.888654	0.153088	0.000685	0.479816
-4.000337	-6.534922	0.156416	0.001026	0.479338
-5.993168	-5.914209	0.159744	0.001509	0.478986
-7.616897	-5.229209	0.163072	0.001902	0.479183
-7.757194	-5.104816	0.166400	0.001936	0.479376
-7.682933	-5.072943	0.169728	0.001918	0.479538
-8.896279	-4.493977	0.173056	0.002212	0.479866
-8.900974	-4.371648	0.176384	0.002213	0.480191
-8.377898	-4.435419	0.179712	0.002086	0.480550
-6.661249	-5.038198	0.183040	0.001671	0.480670
-7.243941	-4.900382	0.186368	0.001812	0.480450
-7.316780	-4.870434	0.189696	0.001829	0.480457
-7.537938	-4.786695	0.193024	0.001883	0.480458
-7.391409	-4.846977	0.196352	0.001847	0.480444
-6.961829	-5.009912	0.199680	0.001743	0.480442
-6.179112	-5.388159	0.203008	0.001553	0.480218
-7.318869	-5.064714	0.206336	0.001830	0.479932
-7.758596	-4.929802	0.209664	0.001936	0.479849
-7.919669	-4.869726	0.212992	0.001975	0.479848
-7.400877	-5.155324	0.216320	0.001849	0.479605
-7.549890	-5.131011	0.219648	0.001885	0.479519
-8.265344	-4.974157	0.222976	0.002059	0.479215
-9.606103	-4.466896	0.226304	0.002383	0.479220
-9.480322	-4.488367	0.229632	0.002353	0.479290
-8.620469	-4.725372	0.232960	0.002145	0.479525
-8.558042	-4.862303	0.236288	0.002129	0.479220
-8.872449	-4.741950	0.239616	0.002206	0.479225
-9.757256	-4.410010	0.242944	0.002420	0.479220
-9.693175	-4.436947	0.246272	0.002404	0.479213
-9.206499	-4.635997	0.249600	0.002286	0.479171
-8.371732	-5.051900	0.252928	0.002084	0.478898
-8.768791	-5.002448	0.256256	0.002180	0.478628
-8.638049	-5.125863	0.259584	0.002149	0.478427
-9.434449	-4.890589	0.262912	0.002341	0.478252
-8.666019	-5.299096	0.266240	0.002155	0.477930
-8.849108	-5.347115	0.269568	0.002200	0.477614
-8.798964	-5.494303	0.272896	0.002187	0.477266
-10.495897	-4.939198	0.276224	0.002599	0.477037
-9.991093	-5.161899	0.279552	0.002476	0.476949
-11.231565	-4.776040	0.282880	0.002777	0.476727
-10.174605	-5.174751	0.286208	0.002521	0.476727
-11.029425	-4.853576	0.289536	0.002728	0.476724
-11.626331	-4.733369	0.292864	0.002872	0.476440
-13.252864	-4.025722	0.296192	0.003266	0.476696
-11.843149	-4.548624	0.299520	0.002925	0.476720
-12.119799	-4.363785	0.302848	0.002992	0.476938
-11.052037	-4.832901	0.306176	0.002733	0.476758
-12.036887	-4.473923	0.309504	0.002971	0.476725
-12.028680	-4.476279	0.312832	0.002969	0.476727
-11.516362	-4.727679	0.316160	0.002845	0.476569
-10.844416	-5.082417	0.319488	0.002682	0.476294
-10.676479	-5.252175	0.322816	0.002642	0.476005
-11.964712	-4.913583	0.326144	0.002954	0.475605
-11.840933	-5.005998	0.329472	0.002924	0.475481
