Thu Oct 24 19:32:20 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.201567	0.000000	-0.000037	0.533338

0.042960	0.174130	0.003328	-0.000048	0.533314
-0.080185	0.098330	0.006656	-0.000019	0.533020
0.276299	-0.038099	0.009984	-0.000106	0.533017
-0.088053	0.054199	0.013312	-0.000018	0.532911
0.045710	-0.086827	0.016640	-0.000051	0.532694
0.077786	-0.150168	0.019968	-0.000060	0.532573
0.255615	-0.312656	0.023296	-0.000104	0.532343
-0.095126	-0.285485	0.026624	-0.000019	0.532092
0.122638	-0.453475	0.029952	-0.000073	0.531885
0.052316	-0.546683	0.033280	-0.000057	0.531597
0.155436	-0.707112	0.036608	-0.000082	0.531304
0.112555	-0.823928	0.039936	-0.000073	0.530984
-0.207243	-0.840938	0.043264	0.000004	0.530652
0.026362	-1.060603	0.046592	-0.000053	0.530334
-0.058128	-1.188715	0.049920	-0.000033	0.529947
-0.222830	-1.288225	0.053248	0.000006	0.529555
-0.099167	-1.496043	0.056576	-0.000025	0.529165
-0.210128	-1.606105	0.059904	0.000002	0.528796
-0.178208	-1.820483	0.063232	-0.000007	0.528304
-0.338738	-1.940506	0.066560	0.000031	0.527866
-0.288808	-2.161309	0.069888	0.000019	0.527374
-0.305464	-2.337497	0.073216	0.000022	0.526929
-0.577642	-2.465421	0.076544	0.000087	0.526367
-0.549185	-2.652345	0.079872	0.000080	0.525937
-0.594109	-2.856033	0.083200	0.000090	0.525397
-0.590259	-3.075401	0.086528	0.000088	0.524864
-0.533483	-3.312142	0.089856	0.000074	0.524336
-0.656957	-3.510125	0.093184	0.000103	0.523736
-0.791107	-3.697630	0.096512	0.000135	0.523151
-0.809145	-3.933914	0.099840	0.000139	0.522553
-0.899535	-4.141364	0.103168	0.000160	0.521958
-0.608018	-4.511987	0.106496	0.000089	0.521315
-0.836868	-4.693161	0.109824	0.000143	0.520655
-0.816656	-4.974292	0.113152	0.000138	0.519978
-1.024339	-5.170944	0.116480	0.000187	0.519297
-1.060836	-5.428691	0.119808	0.000196	0.518624
-1.191696	-5.674522	0.123136	0.000227	0.517891
-0.980403	-6.042051	0.126464	0.000175	0.517175
-1.315964	-6.208003	0.129792	0.000256	0.516447
-1.544430	-6.417301	0.133120	0.000310	0.515710
-1.541264	-6.698707	0.136448	0.000309	0.515011
-1.277888	-7.091697	0.139776	0.000244	0.514276
-1.215534	-7.446067	0.143104	0.000229	0.513446
-1.424544	-7.708065	0.146432	0.000279	0.512591
-1.774461	-7.884940	0.149760	0.000363	0.511815
-1.969594	-8.133763	0.153088	0.000409	0.511004
-1.724855	-8.540428	0.156416	0.000349	0.510211
-1.573000	-8.943794	0.159744	0.000312	0.509336
-1.663077	-9.270660	0.163072	0.000333	0.508423
-1.997130	-9.506913	0.166400	0.000413	0.507504
-2.074772	-9.813003	0.169728	0.000432	0.506653
-2.132781	-10.136550	0.173056	0.000445	0.505774
-2.103363	-10.497248	0.176384	0.000437	0.504883
-2.393060	-10.753731	0.179712	0.000507	0.503949
-2.605040	-11.013019	0.183040	0.000558	0.503081
-2.544974	-11.387644	0.186368	0.000542	0.502179
-2.734489	-11.666063	0.189696	0.000588	0.501281
-2.651077	-12.048513	0.193024	0.000567	0.500378
-2.854801	-12.329724	0.196352	0.000616	0.499456
-3.007077	-12.636789	0.199680	0.000652	0.498515
-3.348773	-12.858031	0.203008	0.000734	0.497610
-7.799324	-11.485387	0.206336	0.001811	0.496822
-30.284551	-2.460422	0.209664	0.007258	0.498260
-12.828320	-7.857602	0.212992	0.003028	0.501316
-19.740190	-5.020032	0.216320	0.004702	0.501920
-17.994908	-4.738899	0.219648	0.004278	0.504335
-11.189570	-7.066306	0.222976	0.002628	0.504943
-17.763328	-4.171810	0.226304	0.004220	0.506015
-10.257692	-6.670814	0.229632	0.002401	0.506856
-13.923461	-5.124758	0.232960	0.003288	0.507280
-9.314772	-6.658850	0.236288	0.002171	0.507797
-10.655611	-6.150510	0.239616	0.002495	0.507809
-10.280918	-6.291605	0.242944	0.002404	0.507812
-11.048399	-5.927505	0.246272	0.002589	0.508005
-10.230381	-6.197825	0.249600	0.002390	0.508104
-9.660926	-6.413179	0.252928	0.002251	0.508105
-10.010539	-6.387103	0.256256	0.002335	0.507839
-9.912896	-6.440094	0.259584	0.002311	0.507801
-10.503375	-6.216383	0.262912	0.002453	0.507807
-10.016775	-6.445567	0.266240	0.002335	0.507693
-10.619855	-6.299999	0.269568	0.002480	0.507488
-10.420030	-6.376527	0.272896	0.002431	0.507488
-11.281249	-6.051777	0.276224	0.002639	0.507491
-10.842374	-6.308427	0.279552	0.002532	0.507262
-11.133854	-6.231509	0.282880	0.002602	0.507181
-11.248853	-6.185579	0.286208	0.002629	0.507190
-11.942236	-5.924106	0.289536	0.002796	0.507194
-12.248766	-5.810842	0.292864	0.002870	0.507191
-12.158620	-5.848175	0.296192	0.002847	0.507185
-11.474668	-6.108105	0.299520	0.002681	0.507182
-12.145784	-5.948018	0.302848	0.002843	0.506949
-12.459896	-5.797668	0.306176	0.002918	0.507033
-12.001254	-6.035828	0.309504	0.002806	0.506869
-11.161900	-6.365655	0.312832	0.002602	0.506837
-11.472259	-6.363456	0.316160	0.002677	0.506548
-11.148756	-6.629959	0.319488	0.002598	0.506181
-12.255218	-6.309169	0.322816	0.002865	0.505939
-11.740684	-6.574245	0.326144	0.002740	0.505760
-12.556643	-6.323965	0.329472	0.002937	0.505617
-12.178303	-6.589526	0.332800	0.002844	0.505305
-13.952111	-5.917676	0.336128	0.003273	0.505317
-12.926750	-6.364481	0.339456	0.003024	0.505165
-14.653676	-5.723696	0.342784	0.003442	0.505143
-13.325248	-6.243767	0.346112	0.003119	0.505095
-15.241502	-5.509563	0.349440	0.003583	0.505130
-13.322416	-6.199529	0.352768	0.003117	0.505217
-13.829266	-6.092465	0.356096	0.003239	0.505005
-13.440307	-6.306750	0.359424	0.003144	0.504835
-15.675261	-5.468830	0.362752	0.003685	0.504827
-14.126956	-6.041426	0.366080	0.003309	0.504857
-15.005868	-5.777962	0.369408	0.003521	0.504687
-13.519398	-6.350457	0.372736	0.003160	0.504658
-14.349720	-6.149550	0.376064	0.003361	0.504374
-13.896480	-6.387626	0.379392	0.003250	0.504204
-14.946827	-6.049177	0.382720	0.003504	0.504060
-14.144863	-6.456729	0.386048	0.003309	0.503793
-14.418402	-6.411983	0.389376	0.003375	0.503646
-13.943572	-6.752277	0.392704	0.003259	0.503235
-15.457914	-6.239658	0.396032	0.003625	0.503089
-16.505027	-5.956323	0.399360	0.003878	0.502806
-18.378272	-5.096714	0.402688	0.004331	0.503204
-14.843511	-6.417948	0.406016	0.003474	0.503234
-15.486988	-6.237158	0.409344	0.003629	0.503079
-15.055283	-6.568861	0.412672	0.003524	0.502647
-17.213262	-5.815117	0.416000	0.004046	0.502497
-19.561317	-4.864314	0.419328	0.004614	0.502670
-18.948945	-4.861576	0.422656	0.004465	0.503273
-15.169384	-6.293023	0.425984	0.003549	0.503257
-15.197394	-6.432738	0.429312	0.003555	0.502874
-17.232803	-5.809248	0.432640	0.004047	0.502508
-17.858416	-5.575905	0.435968	0.004198	0.502505
-17.993905	-5.525946	0.439296	0.004230	0.502505
-13.766792	-7.184592	0.442624	0.003205	0.502338
-16.180497	-6.535417	0.445952	0.003790	0.501670
-16.625229	-6.480067	0.449280	0.003897	0.501384
-20.500979	-5.048517	0.452608	0.004835	0.501313
-17.440999	-6.105871	0.455936	0.004093	0.501562
