Fri Oct 25 01:41:59 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.107509	0.000000	0.000071	0.502211

0.582786	-0.111704	0.003328	-0.000070	0.502212
0.826483	-0.312190	0.006656	-0.000129	0.501932
0.283674	-0.119214	0.009984	0.000002	0.501903
-0.110539	0.025397	0.013312	0.000098	0.501893
-0.074595	-0.026540	0.016640	0.000089	0.501795
0.401149	-0.289439	0.019968	-0.000026	0.501579
0.764753	-0.472424	0.023296	-0.000114	0.501461
0.183390	-0.323965	0.026624	0.000026	0.501279
-0.018935	-0.357502	0.029952	0.000075	0.500996
-0.109410	-0.339364	0.033280	0.000097	0.500955
0.213713	-0.576853	0.036608	0.000019	0.500657
0.596245	-0.819222	0.039936	-0.000074	0.500403
0.228530	-0.814532	0.043264	0.000015	0.500057
-0.164783	-0.785533	0.046592	0.000110	0.499749
0.065989	-0.971476	0.049920	0.000054	0.499493
0.575573	-1.307551	0.053248	-0.000069	0.499120
0.608364	-1.502060	0.056576	-0.000077	0.498648
0.383247	-1.590460	0.059904	-0.000023	0.498199
-0.125595	-1.571737	0.063232	0.000101	0.497750
-0.059692	-1.736246	0.066560	0.000085	0.497387
0.660695	-2.200970	0.069888	-0.000090	0.496885
0.464749	-2.340129	0.073216	-0.000042	0.496330
0.015063	-2.377630	0.076544	0.000067	0.495791
-0.471095	-2.389123	0.079872	0.000184	0.495283
-0.406187	-2.568902	0.083200	0.000168	0.494878
0.233167	-3.020336	0.086528	0.000014	0.494328
0.332729	-3.300039	0.089856	-0.000011	0.493694
-0.180685	-3.348613	0.093184	0.000114	0.493060
-0.734365	-3.359527	0.096512	0.000248	0.492484
-0.309824	-3.719583	0.099840	0.000145	0.491958
-0.075116	-4.041689	0.103168	0.000088	0.491344
0.143421	-4.391911	0.106496	0.000035	0.490638
-0.445857	-4.441100	0.109824	0.000178	0.489923
-0.505714	-4.663812	0.113152	0.000192	0.489276
-0.679147	-4.859044	0.116480	0.000234	0.488586
-0.100816	-5.334608	0.119808	0.000094	0.487904
-0.352882	-5.546842	0.123136	0.000155	0.487090
-0.730855	-5.688868	0.126464	0.000247	0.486334
-1.052391	-5.822382	0.129792	0.000325	0.485656
-0.870579	-6.164698	0.133120	0.000281	0.484927
-0.620800	-6.543859	0.136448	0.000220	0.484166
-0.299711	-6.992334	0.139776	0.000142	0.483291
-0.932494	-7.072488	0.143104	0.000296	0.482438
-1.020100	-7.338533	0.146432	0.000317	0.481636
-0.842591	-7.721792	0.149760	0.000274	0.480786
-0.806799	-8.061272	0.153088	0.000265	0.479908
-0.809407	-8.401839	0.156416	0.000266	0.478987
-1.111004	-8.617106	0.159744	0.000339	0.478098
-1.295054	-8.876389	0.163072	0.000384	0.477209
-1.386699	-9.171539	0.166400	0.000406	0.476314
-1.062037	-9.624967	0.169728	0.000327	0.475415
-1.345664	-9.877899	0.173056	0.000396	0.474435
-1.541761	-10.146202	0.176384	0.000443	0.473501
-1.938021	-10.330063	0.179712	0.000539	0.472590
-2.190069	-10.556420	0.183040	0.000600	0.471710
-2.334130	-10.822328	0.186368	0.000635	0.470832
-3.544995	-10.665753	0.189696	0.000929	0.470007
-16.864791	-5.666386	0.193024	0.004155	0.469942
-17.734546	-4.520022	0.196352	0.004366	0.472191
-10.321812	-6.977546	0.199680	0.002570	0.473116
-15.176672	-4.833149	0.203008	0.003746	0.473973
-12.176349	-5.551982	0.206336	0.003019	0.475098
-11.468942	-5.591132	0.209664	0.002847	0.475718
-11.393833	-5.400661	0.212992	0.002829	0.476313
-9.627323	-5.909974	0.216320	0.002401	0.476739
-10.139255	-5.642139	0.219648	0.002525	0.476942
-10.172228	-5.541209	0.222976	0.002533	0.477182
-10.290382	-5.393023	0.226304	0.002561	0.477464
-10.294445	-5.319451	0.229632	0.002562	0.477659
-10.294230	-5.203335	0.232960	0.002562	0.477974
-9.336756	-5.564591	0.236288	0.002330	0.477974
-9.212512	-5.609859	0.239616	0.002300	0.477978
-9.257710	-5.588069	0.242944	0.002311	0.477991
-9.375367	-5.544163	0.246272	0.002339	0.477990
-9.170381	-5.623689	0.249600	0.002289	0.477985
-9.068012	-5.741569	0.252928	0.002265	0.477770
-8.803041	-5.878101	0.256256	0.002200	0.477671
-9.064268	-5.893539	0.259584	0.002264	0.477363
-9.435987	-5.796336	0.262912	0.002354	0.477247
-9.324797	-5.914909	0.266240	0.002327	0.477040
-9.493533	-5.918283	0.269568	0.002367	0.476858
-9.562488	-5.943358	0.272896	0.002384	0.476720
-10.552989	-5.680899	0.276224	0.002624	0.476419
-11.028439	-5.498912	0.279552	0.002739	0.476427
-10.857448	-5.562960	0.282880	0.002698	0.476428
-9.851006	-5.959485	0.286208	0.002454	0.476382
-11.067517	-5.594797	0.289536	0.002748	0.476127
-12.253916	-5.147757	0.292864	0.003036	0.476127
-13.391244	-4.604908	0.296192	0.003311	0.476437
-10.554102	-5.643706	0.299520	0.002624	0.476521
-10.764557	-5.633640	0.302848	0.002675	0.476333
