Fri Oct 25 02:05:34 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.305691	0.000000	-0.000140	0.500428

0.011490	-0.347070	0.003328	-0.000143	0.500332
-0.098498	-0.353691	0.006656	-0.000117	0.500208
0.077741	-0.491808	0.009984	-0.000159	0.500023
0.090819	-0.566485	0.013312	-0.000162	0.499843
-0.356414	-0.441572	0.016640	-0.000054	0.499730
-0.007716	-0.694481	0.019968	-0.000139	0.499416
-0.216958	-0.715522	0.023296	-0.000088	0.499157
-0.057962	-0.872846	0.026624	-0.000127	0.498905
-0.259518	-0.906386	0.029952	-0.000078	0.498621
-0.389529	-0.956645	0.033280	-0.000046	0.498364
-0.321012	-1.097544	0.036608	-0.000063	0.498065
-0.310585	-1.225113	0.039936	-0.000065	0.497744
-0.365708	-1.334877	0.043264	-0.000052	0.497405
-0.141883	-1.565403	0.046592	-0.000106	0.497025
-0.602958	-1.541674	0.049920	0.000005	0.496635
-0.383697	-1.790417	0.053248	-0.000048	0.496202
-0.360140	-1.953272	0.056576	-0.000054	0.495801
-0.273435	-2.168522	0.059904	-0.000075	0.495325
-0.349997	-2.320244	0.063232	-0.000056	0.494853
-0.321489	-2.540322	0.066560	-0.000063	0.494306
-0.299107	-2.750108	0.069888	-0.000068	0.493779
-0.433429	-2.909086	0.073216	-0.000036	0.493230
-0.532905	-3.072142	0.076544	-0.000012	0.492704
-0.576713	-3.277746	0.079872	-0.000001	0.492121
-0.571016	-3.503939	0.083200	-0.000003	0.491532
-0.541604	-3.747968	0.086528	-0.000010	0.490919
-0.868893	-3.859364	0.089856	0.000070	0.490300
-0.838700	-4.100535	0.093184	0.000062	0.489694
-0.979676	-4.287051	0.096512	0.000096	0.489061
-0.922459	-4.543633	0.099840	0.000083	0.488439
-0.808637	-4.845122	0.103168	0.000055	0.487754
-0.659553	-5.177517	0.106496	0.000019	0.487021
-1.106205	-5.277901	0.109824	0.000127	0.486307
-1.128703	-5.533048	0.113152	0.000133	0.485605
-1.108976	-5.815643	0.116480	0.000128	0.484872
-0.937964	-6.160506	0.119808	0.000086	0.484124
-0.725963	-6.561344	0.123136	0.000035	0.483266
-1.365817	-6.618461	0.126464	0.000190	0.482467
-1.517222	-6.850193	0.129792	0.000227	0.481692
-1.434502	-7.170954	0.133120	0.000207	0.480914
-1.229476	-7.547236	0.136448	0.000157	0.480110
-0.885116	-8.014223	0.139776	0.000074	0.479201
-1.666669	-8.049691	0.143104	0.000263	0.478309
-1.948377	-8.245883	0.146432	0.000331	0.477491
-1.785106	-8.607172	0.149760	0.000292	0.476678
-1.538001	-9.024109	0.153088	0.000232	0.475799
-1.840819	-9.255071	0.156416	0.000305	0.474860
-4.214942	-8.652035	0.159744	0.000880	0.474064
-9.935504	-6.528798	0.163072	0.002266	0.473972
-10.061426	-6.286716	0.166400	0.002297	0.474503
-13.500155	-4.781267	0.169728	0.003130	0.475073
-13.978646	-4.105057	0.173056	0.003245	0.476421
-8.179284	-6.065760	0.176384	0.001840	0.477035
-8.591739	-5.870313	0.179712	0.001940	0.477143
-8.681797	-5.856174	0.183040	0.001962	0.477090
-13.293669	-3.904309	0.186368	0.003079	0.477667
-10.748282	-4.585256	0.189696	0.002462	0.478422
-7.291804	-5.825916	0.193024	0.001625	0.478591
-6.422182	-6.243333	0.196352	0.001414	0.478349
-7.898061	-5.816934	0.199680	0.001772	0.477998
-12.807887	-3.895631	0.203008	0.002961	0.478188
-10.041102	-4.698174	0.206336	0.002291	0.478839
-7.177321	-5.821700	0.209664	0.001597	0.478720
-5.981790	-6.409218	0.212992	0.001307	0.478351
-8.256077	-5.694067	0.216320	0.001858	0.477966
-8.881733	-5.571779	0.219648	0.002010	0.477659
-9.599341	-5.302709	0.222976	0.002184	0.477655
-7.419162	-6.166069	0.226304	0.001655	0.477543
