Fri Oct 25 04:00:07 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.306546	0.000000	-0.000192	0.504362

-0.380857	-0.267262	0.003328	-0.000100	0.504095
-0.383944	-0.268745	0.006656	-0.000099	0.504089
-0.083695	-0.464468	0.009984	-0.000172	0.503877
0.231797	-0.665535	0.013312	-0.000249	0.503667
0.105427	-0.740562	0.016640	-0.000218	0.503352
-0.085117	-0.771771	0.019968	-0.000172	0.503088
-0.305066	-0.787773	0.023296	-0.000119	0.502834
-0.314864	-0.908554	0.026624	-0.000117	0.502515
0.275436	-1.259920	0.029952	-0.000260	0.502183
-0.098904	-1.274534	0.033280	-0.000169	0.501783
-0.462981	-1.267768	0.036608	-0.000081	0.501447
-0.334885	-1.449901	0.039936	-0.000112	0.501102
-0.445307	-1.550555	0.043264	-0.000085	0.500735
-0.013888	-1.879534	0.046592	-0.000190	0.500306
-0.017292	-2.052019	0.049920	-0.000189	0.499857
-0.360534	-2.122444	0.053248	-0.000106	0.499340
-0.553679	-2.224844	0.056576	-0.000060	0.498887
-0.354545	-2.495856	0.059904	-0.000108	0.498379
-0.233120	-2.734668	0.063232	-0.000137	0.497878
-0.310297	-2.922095	0.066560	-0.000119	0.497316
-0.496822	-3.068231	0.069888	-0.000074	0.496754
-0.765423	-3.190082	0.073216	-0.000009	0.496173
-0.711184	-3.409370	0.076544	-0.000022	0.495655
-0.369882	-3.762820	0.079872	-0.000105	0.495068
-0.559959	-3.939955	0.083200	-0.000059	0.494419
-0.672273	-4.145684	0.086528	-0.000031	0.493770
-0.796236	-4.341504	0.089856	-0.000002	0.493135
-0.857170	-4.570687	0.093184	0.000013	0.492474
-0.587456	-4.932107	0.096512	-0.000052	0.491791
-0.940766	-5.072143	0.099840	0.000033	0.491073
-1.101846	-5.273206	0.103168	0.000072	0.490384
-1.232560	-5.483912	0.106496	0.000104	0.489698
-1.150746	-5.785492	0.109824	0.000084	0.488983
-1.005044	-6.122500	0.113152	0.000049	0.488237
-1.084168	-6.387569	0.116480	0.000068	0.487456
-1.295854	-6.602960	0.119808	0.000119	0.486672
-1.591145	-6.766692	0.123136	0.000190	0.485941
-1.161409	-7.225754	0.126464	0.000086	0.485151
-1.153331	-7.547835	0.129792	0.000084	0.484300
-1.686968	-7.666119	0.133120	0.000213	0.483447
-2.213915	-7.764485	0.136448	0.000341	0.482652
-4.440210	-7.150178	0.139776	0.000880	0.482049
-18.008411	-1.887171	0.143104	0.004167	0.482447
-13.640525	-2.748258	0.146432	0.003109	0.484550
-13.601745	-2.427830	0.149760	0.003099	0.485444
-11.607593	-2.696934	0.153088	0.002616	0.486729
-9.519807	-3.302570	0.156416	0.002110	0.487211
-9.793935	-2.985630	0.159744	0.002176	0.487778
-9.859431	-2.837569	0.163072	0.002192	0.488106
-10.015360	-2.578768	0.166400	0.002229	0.488636
-9.320003	-2.702936	0.169728	0.002061	0.489002
-8.698780	-2.878195	0.173056	0.001910	0.489158
-8.534728	-2.840467	0.176384	0.001870	0.489422
-8.463439	-2.847605	0.179712	0.001853	0.489475
-9.297269	-2.516740	0.183040	0.002055	0.489519
-9.375716	-2.380267	0.186368	0.002074	0.489802
-9.981066	-2.075741	0.189696	0.002220	0.490004
-8.673237	-2.533604	0.193024	0.001903	0.490097
-8.350921	-2.656835	0.196352	0.001825	0.490093
-9.150653	-2.355116	0.199680	0.002018	0.490094
-9.975776	-2.027773	0.203008	0.002218	0.490138
-8.903206	-2.329904	0.206336	0.001958	0.490408
-8.183316	-2.691468	0.209664	0.001784	0.490170
-7.676385	-2.958528	0.212992	0.001661	0.489970
-8.697334	-2.639230	0.216320	0.001908	0.489798
-10.221721	-2.073870	0.219648	0.002277	0.489774
-10.255105	-2.045733	0.222976	0.002285	0.489816
-8.385020	-2.764178	0.226304	0.001832	0.489780
