Thu Oct 24 23:36:13 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.290166	0.000000	0.000139	0.500648

-0.106163	0.331978	0.003328	0.000165	0.500653
0.119772	0.247157	0.006656	0.000110	0.500654
0.252268	0.193985	0.009984	0.000078	0.500646
0.118012	0.245644	0.013312	0.000111	0.500649
0.352770	0.157839	0.016640	0.000054	0.500651
0.360158	0.116303	0.019968	0.000052	0.500551
0.219867	0.092056	0.023296	0.000086	0.500352
0.283243	0.063453	0.026624	0.000070	0.500340
0.080429	0.034943	0.029952	0.000120	0.500068
0.019187	0.047021	0.033280	0.000134	0.500040
0.188371	-0.100358	0.036608	0.000093	0.499824
0.044321	-0.096913	0.039936	0.000128	0.499693
0.152646	-0.247977	0.043264	0.000102	0.499407
0.043488	-0.309753	0.046592	0.000128	0.499141
-0.140461	-0.325944	0.049920	0.000173	0.498920
0.163264	-0.539353	0.053248	0.000099	0.498663
-0.013330	-0.595566	0.056576	0.000142	0.498345
-0.112716	-0.675911	0.059904	0.000166	0.498039
-0.236135	-0.752761	0.063232	0.000196	0.497719
-0.456254	-0.786956	0.066560	0.000249	0.497414
-0.380360	-0.934173	0.069888	0.000231	0.497106
-0.029236	-1.214778	0.073216	0.000146	0.496720
0.070708	-1.426586	0.076544	0.000122	0.496267
-0.397315	-1.417330	0.079872	0.000235	0.495831
-0.418400	-1.549075	0.083200	0.000240	0.495467
-0.207624	-1.822038	0.086528	0.000189	0.494962
0.075905	-2.109300	0.089856	0.000120	0.494490
-0.092476	-2.266190	0.093184	0.000161	0.493913
-0.422759	-2.347292	0.096512	0.000241	0.493375
-0.737704	-2.422777	0.099840	0.000317	0.492866
-0.487979	-2.702716	0.103168	0.000257	0.492378
-0.273831	-3.006222	0.106496	0.000205	0.491793
-0.312373	-3.230480	0.109824	0.000214	0.491164
-0.791812	-3.278163	0.113152	0.000331	0.490563
-0.794960	-3.498743	0.116480	0.000331	0.489978
-0.800853	-3.725539	0.119808	0.000333	0.489373
-0.462721	-4.094211	0.123136	0.000251	0.488735
-0.703201	-4.279621	0.126464	0.000309	0.488004
-1.008852	-4.416725	0.129792	0.000383	0.487335
-1.030314	-4.651807	0.133120	0.000388	0.486690
-0.929849	-4.941621	0.136448	0.000364	0.486020
-0.776431	-5.275479	0.139776	0.000327	0.485285
-0.785694	-5.559901	0.143104	0.000329	0.484517
-1.330956	-5.630910	0.146432	0.000461	0.483778
-1.470779	-5.861995	0.149760	0.000495	0.483019
-1.550901	-6.097063	0.153088	0.000515	0.482308
-1.245565	-6.479485	0.156416	0.000441	0.481591
-1.275084	-6.777752	0.159744	0.000448	0.480759
-1.467439	-6.999081	0.163072	0.000495	0.479968
-2.326573	-6.953412	0.166400	0.000703	0.479218
-2.557353	-7.114515	0.169728	0.000759	0.478548
-2.701397	-7.305779	0.173056	0.000794	0.477884
-8.366824	-5.339011	0.176384	0.002166	0.477426
-12.967278	-3.257136	0.179712	0.003280	0.478367
-5.810680	-5.805960	0.183040	0.001547	0.478771
-9.160937	-4.489843	0.186368	0.002358	0.478914
-8.099574	-4.776503	0.189696	0.002101	0.479221
-11.502127	-3.361643	0.193024	0.002925	0.479577
-9.523118	-3.879523	0.196352	0.002446	0.480193
-7.636126	-4.493109	0.199680	0.001988	0.480456
-6.716947	-4.843104	0.203008	0.001766	0.480447
