Thu Oct 24 20:56:02 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.136043	0.000000	0.000090	0.498783

-0.319184	0.256527	0.003328	0.000168	0.498784
-0.234181	0.223428	0.006656	0.000147	0.498781
-0.437878	0.296664	0.009984	0.000196	0.498772
-0.033128	0.145012	0.013312	0.000098	0.498775
0.101409	0.095773	0.016640	0.000066	0.498778
-0.276639	0.242894	0.019968	0.000157	0.498791
-0.340876	0.266083	0.023296	0.000173	0.498788
-0.186388	0.206554	0.026624	0.000135	0.498785
0.057400	0.001293	0.029952	0.000076	0.498491
-0.058041	0.034651	0.033280	0.000104	0.498465
-0.372070	0.035970	0.036608	0.000180	0.498161
-0.441740	0.059016	0.039936	0.000197	0.498153
-0.166779	-0.156641	0.043264	0.000130	0.497862
0.111083	-0.343221	0.046592	0.000063	0.497649
0.161472	-0.482553	0.049920	0.000051	0.497337
-0.139067	-0.489804	0.053248	0.000124	0.497023
-0.431141	-0.481258	0.056576	0.000195	0.496759
-0.493794	-0.563194	0.059904	0.000210	0.496484
-0.002765	-0.870433	0.063232	0.000091	0.496166
0.046533	-1.038836	0.066560	0.000079	0.495775
-0.467510	-1.011741	0.069888	0.000203	0.495341
-0.888699	-0.980716	0.073216	0.000305	0.495007
-0.626036	-1.206368	0.076544	0.000242	0.494676
-0.219031	-1.512816	0.079872	0.000143	0.494276
-0.178635	-1.728566	0.083200	0.000133	0.493751
-0.831028	-1.655769	0.086528	0.000291	0.493297
-0.831976	-1.811781	0.089856	0.000292	0.492887
-0.683989	-2.033432	0.093184	0.000256	0.492452
-0.307070	-2.369505	0.096512	0.000164	0.491942
-0.343944	-2.583411	0.099840	0.000173	0.491343
-0.821196	-2.614193	0.103168	0.000289	0.490788
-1.263745	-2.646267	0.106496	0.000396	0.490264
-0.671217	-3.066722	0.109824	0.000253	0.489744
-0.535454	-3.349399	0.113152	0.000220	0.489132
-0.487953	-3.624375	0.116480	0.000208	0.488452
-1.354187	-3.544340	0.119808	0.000418	0.487799
-1.442494	-3.713225	0.123136	0.000440	0.487262
-1.141258	-4.049139	0.126464	0.000367	0.486672
-0.746226	-4.449547	0.129792	0.000271	0.486003
-1.079502	-4.597414	0.133120	0.000352	0.485275
-1.665736	-4.630002	0.136448	0.000494	0.484598
-2.028695	-4.714084	0.139776	0.000582	0.484009
-1.742896	-5.043731	0.143104	0.000513	0.483415
-2.671657	-4.941983	0.146432	0.000738	0.482750
-14.295171	-0.476830	0.149760	0.003553	0.482974
-5.704511	-3.304323	0.153088	0.001472	0.484074
-7.336506	-2.694274	0.156416	0.001868	0.484060
-4.812032	-3.653596	0.159744	0.001256	0.484040
-11.780353	-0.927048	0.163072	0.002944	0.484306
-5.934815	-2.857539	0.166400	0.001528	0.485035
-7.155595	-2.432989	0.169728	0.001823	0.484940
-4.103396	-3.615178	0.173056	0.001084	0.484856
-6.894681	-2.705787	0.176384	0.001760	0.484475
-7.318429	-2.545383	0.179712	0.001863	0.484477
-9.407525	-1.601813	0.183040	0.002369	0.484894
-4.731215	-3.342166	0.186368	0.001236	0.484954
-5.643628	-3.151028	0.189696	0.001457	0.484546
-4.614657	-3.694242	0.193024	0.001208	0.484131
-9.551035	-1.898086	0.196352	0.002404	0.483959
-7.813682	-2.474820	0.199680	0.001983	0.484168
-7.234313	-2.691949	0.203008	0.001842	0.484171
-4.869891	-3.683432	0.206336	0.001269	0.483903
-6.919508	-3.042109	0.209664	0.001766	0.483552
-8.545720	-2.539711	0.212992	0.002160	0.483257
-10.169971	-1.773186	0.216320	0.002553	0.483669
-6.661766	-3.108955	0.219648	0.001703	0.483634
-6.886407	-3.102650	0.222976	0.001758	0.483424
-6.020810	-3.641025	0.226304	0.001548	0.482857
-10.049789	-2.178553	0.229632	0.002524	0.482706
-9.327073	-2.371268	0.232960	0.002349	0.482920
-9.323869	-2.372452	0.236288	0.002348	0.482920
-6.068650	-3.687683	0.239616	0.001560	0.482684
-8.027661	-3.091101	0.242944	0.002034	0.482303
-9.156328	-2.780250	0.246272	0.002308	0.481996
-10.818611	-2.088296	0.249600	0.002710	0.482171
-8.451483	-3.013070	0.252928	0.002137	0.482085
-9.435785	-2.674195	0.256256	0.002375	0.481998
-8.208679	-3.224769	0.259584	0.002078	0.481762
-10.295005	-2.467960	0.262912	0.002583	0.481683
-9.581745	-2.821820	0.266240	0.002411	0.481454
-10.865669	-2.302871	0.269568	0.002722	0.481548
-8.279551	-3.373921	0.272896	0.002095	0.481290
-9.145734	-3.145013	0.276224	0.002305	0.481028
-10.096050	-2.888908	0.279552	0.002535	0.480753
-11.865362	-2.223387	0.282880	0.002964	0.480749
-10.962534	-2.562968	0.286208	0.002745	0.480751
-10.219697	-2.844829	0.289536	0.002565	0.480747
-9.435097	-3.270960	0.292864	0.002375	0.480396
-10.014016	-3.154196	0.296192	0.002515	0.480123
-11.240140	-2.796867	0.299520	0.002812	0.479840
-11.186287	-2.816352	0.302848	0.002799	0.479842
-11.171532	-2.825351	0.306176	0.002795	0.479833
-9.872398	-3.462042	0.309504	0.002481	0.479437
-12.428543	-2.583350	0.312832	0.003100	0.479208
-11.885369	-2.789498	0.316160	0.002968	0.479204
-13.239119	-2.278406	0.319488	0.003296	0.479206
-10.852957	-3.192543	0.322816	0.002718	0.479167
-11.409649	-3.084723	0.326144	0.002853	0.478892
-11.090764	-3.301279	0.329472	0.002776	0.478631
-13.341960	-2.469390	0.332800	0.003321	0.478586
-12.933328	-2.689083	0.336128	0.003222	0.478409
-14.580652	-2.013864	0.339456	0.003621	0.478555
-11.391090	-3.245052	0.342784	0.002848	0.478478
-13.189903	-2.644616	0.346112	0.003284	0.478268
-12.367786	-3.019410	0.349440	0.003085	0.478092
-14.310343	-2.288382	0.352768	0.003556	0.478089
-12.287088	-3.105147	0.356096	0.003065	0.477943
-12.341215	-3.195653	0.359424	0.003078	0.477643
-11.821670	-3.550197	0.362752	0.002953	0.477213
-13.860843	-2.851983	0.366080	0.003447	0.477021
-14.574665	-2.649369	0.369408	0.003620	0.476841
-14.895343	-2.457042	0.372736	0.003697	0.477035
-12.011239	-3.623840	0.376064	0.002998	0.476820
-12.791754	-3.481161	0.379392	0.003188	0.476408
-13.456382	-3.403192	0.382720	0.003349	0.475939
-16.753745	-2.131172	0.386048	0.004147	0.476018
-15.525332	-2.566786	0.389376	0.003850	0.476093
-14.348837	-3.008688	0.392704	0.003565	0.476097
-13.469636	-3.426149	0.396032	0.003352	0.475864
-16.347034	-2.368485	0.399360	0.004049	0.475790
-17.141456	-2.069059	0.402688	0.004241	0.475790
-16.404415	-2.237400	0.406016	0.004062	0.476088
-14.167623	-3.133220	0.409344	0.003521	0.475945
-13.788072	-3.407102	0.412672	0.003429	0.475590
-16.153293	-2.665765	0.416000	0.004002	0.475180
-16.635536	-2.491744	0.419328	0.004118	0.475159
-16.737801	-2.407346	0.422656	0.004143	0.475284
-13.912237	-3.547028	0.425984	0.003459	0.475082
