Fri Oct 25 03:25:31 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.231207	0.000000	-0.000083	0.500080

0.375707	-0.390878	0.003328	-0.000174	0.500033
0.363859	-0.440368	0.006656	-0.000171	0.499894
0.083486	-0.392004	0.009984	-0.000103	0.499746
-0.122664	-0.380778	0.013312	-0.000053	0.499574
-0.028082	-0.471520	0.016640	-0.000076	0.499431
0.214195	-0.644331	0.019968	-0.000135	0.499220
0.062586	-0.687818	0.023296	-0.000098	0.498960
0.086273	-0.787786	0.026624	-0.000104	0.498724
-0.179967	-0.784645	0.029952	-0.000039	0.498472
-0.230456	-0.875563	0.033280	-0.000027	0.498187
0.122786	-1.125354	0.036608	-0.000113	0.497884
0.145553	-1.282406	0.039936	-0.000118	0.497498
-0.015572	-1.363319	0.043264	-0.000079	0.497130
-0.053517	-1.489065	0.046592	-0.000070	0.496766
-0.173259	-1.589528	0.049920	-0.000041	0.496387
0.094313	-1.871819	0.053248	-0.000106	0.495914
-0.009998	-1.991618	0.056576	-0.000081	0.495499
-0.046873	-2.183703	0.059904	-0.000072	0.494961
-0.283771	-2.263328	0.063232	-0.000014	0.494520
-0.609193	-2.324448	0.066560	0.000065	0.494039
-0.298440	-2.600480	0.069888	-0.000011	0.493623
-0.118160	-2.883182	0.073216	-0.000054	0.493060
-0.591078	-2.913982	0.076544	0.000060	0.492512
-0.709961	-3.055789	0.079872	0.000089	0.492021
-0.734026	-3.246189	0.083200	0.000095	0.491497
-0.654800	-3.488045	0.086528	0.000076	0.490939
-0.968604	-3.581514	0.089856	0.000152	0.490381
-0.981905	-3.774992	0.093184	0.000155	0.489857
-1.057839	-3.961059	0.096512	0.000173	0.489290
-1.018898	-4.202900	0.099840	0.000164	0.488689
-0.825025	-4.509855	0.103168	0.000117	0.488070
-1.067186	-4.664598	0.106496	0.000176	0.487418
-0.996178	-4.928678	0.109824	0.000159	0.486788
