Thu Oct 24 22:17:08 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.152608	0.000000	-0.000096	0.498470

-0.308650	-0.034203	0.003328	-0.000022	0.498475
-0.518322	0.047836	0.006656	0.000029	0.498483
-0.415337	-0.072283	0.009984	0.000004	0.498272
-0.289444	-0.159439	0.013312	-0.000026	0.498169
-0.351442	-0.142006	0.016640	-0.000011	0.498154
-0.540851	-0.180826	0.019968	0.000035	0.497868
-0.707278	-0.121216	0.023296	0.000075	0.497860
-0.686131	-0.205656	0.026624	0.000070	0.497661
-0.486209	-0.329564	0.029952	0.000021	0.497535
-0.280152	-0.508020	0.033280	-0.000029	0.497273
-0.511748	-0.519766	0.036608	0.000027	0.497016
-0.584613	-0.581364	0.039936	0.000045	0.496784
-0.331865	-0.784956	0.043264	-0.000016	0.496502
-0.293931	-0.932035	0.046592	-0.000025	0.496156
-0.318875	-1.061211	0.049920	-0.000019	0.495795
-0.401250	-1.173578	0.053248	0.000001	0.495421
-0.545227	-1.285722	0.056576	0.000035	0.494986
-0.699955	-1.369321	0.059904	0.000073	0.494615
-0.449937	-1.613004	0.063232	0.000012	0.494224
-0.583183	-1.739160	0.066560	0.000045	0.493763
-0.510626	-1.932814	0.069888	0.000027	0.493327
-0.725970	-2.047027	0.073216	0.000079	0.492814
-0.972803	-2.122610	0.076544	0.000139	0.492372
-1.028605	-2.281001	0.079872	0.000153	0.491900
-0.806341	-2.543847	0.083200	0.000099	0.491429
-1.085504	-2.644687	0.086528	0.000166	0.490887
-1.284531	-2.745676	0.089856	0.000215	0.490423
-1.193871	-2.966288	0.093184	0.000193	0.489931
-1.119406	-3.206678	0.096512	0.000175	0.489370
-1.308186	-3.349272	0.099840	0.000220	0.488805
-1.349594	-3.553176	0.103168	0.000231	0.488224
-1.635065	-3.653844	0.106496	0.000300	0.487672
-1.552945	-3.893652	0.109824	0.000280	0.487118
-1.268730	-4.238900	0.113152	0.000211	0.486485
-1.593960	-4.355820	0.116480	0.000290	0.485848
-1.466644	-4.647494	0.119808	0.000259	0.485199
-1.645333	-4.827905	0.123136	0.000302	0.484538
-1.720211	-5.051750	0.126464	0.000320	0.483865
-1.743741	-5.300573	0.129792	0.000326	0.483175
-1.824754	-5.527239	0.133120	0.000346	0.482486
-1.694108	-5.849502	0.136448	0.000314	0.481754
-2.091483	-5.967200	0.139776	0.000411	0.481035
-2.131689	-6.207648	0.143104	0.000420	0.480348
-2.128609	-6.481696	0.146432	0.000420	0.479612
-2.330933	-6.675226	0.149760	0.000469	0.478884
-2.512004	-6.872450	0.153088	0.000513	0.478167
-2.806142	-7.035872	0.156416	0.000584	0.477424
-2.759950	-7.304967	0.159744	0.000573	0.476742
-2.707009	-7.595587	0.163072	0.000560	0.476007
-3.266830	-7.661003	0.166400	0.000696	0.475255
-10.120379	-5.187723	0.169728	0.002356	0.474953
-6.496823	-6.384363	0.173056	0.001478	0.475415
-6.901483	-6.315556	0.176384	0.001576	0.475187
-6.002808	-6.734652	0.179712	0.001358	0.474969
-8.536319	-5.811922	0.183040	0.001972	0.474880
-6.997323	-6.391868	0.186368	0.001599	0.474882
-7.142788	-6.407334	0.189696	0.001634	0.474690
-6.798679	-6.623650	0.193024	0.001551	0.474454
-9.304882	-5.698106	0.196352	0.002158	0.474401
-8.615444	-5.900867	0.199680	0.001991	0.474557
-9.631153	-5.490340	0.203008	0.002237	0.474633
-7.134384	-6.441479	0.206336	0.001632	0.474606
-8.146575	-6.151465	0.209664	0.001877	0.474357
-8.402350	-6.094121	0.212992	0.001939	0.474250
-10.294059	-5.382582	0.216320	0.002398	0.474245
-8.346742	-6.095236	0.219648	0.001926	0.474304
-8.237500	-6.160916	0.222976	0.001899	0.474238
-7.621711	-6.540727	0.226304	0.001750	0.473835
-9.016225	-6.090463	0.229632	0.002088	0.473629
-8.440631	-6.372075	0.232960	0.001948	0.473452
-10.074121	-5.809221	0.236288	0.002344	0.473308
-9.053282	-6.190592	0.239616	0.002097	0.473317
-9.890736	-5.875647	0.242944	0.002300	0.473315
-8.922554	-6.343233	0.246272	0.002065	0.473035
-9.233385	-6.265723	0.249600	0.002140	0.472927
-9.031317	-6.495780	0.252928	0.002091	0.472506
-10.688258	-5.911114	0.256256	0.002493	0.472396
-9.796669	-6.305411	0.259584	0.002277	0.472237
-10.487310	-6.052701	0.262912	0.002444	0.472216
-9.849363	-6.394675	0.266240	0.002290	0.471938
-10.968820	-6.037268	0.269568	0.002561	0.471761
-12.151699	-5.591570	0.272896	0.002847	0.471760
-11.763106	-5.627573	0.276224	0.002753	0.472063
-10.055661	-6.326396	0.279552	0.002339	0.471912
-9.979828	-6.473614	0.282880	0.002321	0.471587
-10.834223	-6.267661	0.286208	0.002528	0.471268
-13.387164	-5.326142	0.289536	0.003146	0.471210
-11.980420	-5.772464	0.292864	0.002806	0.471442
-9.437031	-6.832567	0.296192	0.002189	0.471164
-9.598333	-6.929895	0.299520	0.002228	0.470730
-12.161985	-6.136606	0.302848	0.002850	0.470253
-13.228088	-5.672402	0.306176	0.003108	0.470424
-12.161313	-6.130284	0.309504	0.002849	0.470271
-11.181704	-6.522058	0.312832	0.002612	0.470210
-10.257852	-7.062035	0.316160	0.002388	0.469683
-13.429400	-5.925207	0.319488	0.003156	0.469520
-14.523963	-5.530178	0.322816	0.003422	0.469471
-13.904348	-5.637450	0.326144	0.003271	0.469819
-10.876866	-6.900374	0.329472	0.002538	0.469485
-13.169184	-6.112844	0.332800	0.003093	0.469273
-14.168679	-5.839881	0.336128	0.003335	0.468987
-15.897986	-5.050587	0.339456	0.003754	0.469365
-12.935333	-6.171588	0.342784	0.003037	0.469355
-12.573498	-6.368312	0.346112	0.002949	0.469189
-13.098942	-6.316705	0.349440	0.003076	0.468785
-14.636350	-5.784659	0.352768	0.003449	0.468653
-14.564120	-5.814010	0.356096	0.003431	0.468647
-13.760383	-6.117125	0.359424	0.003236	0.468648
-12.493868	-6.739276	0.362752	0.002930	0.468249
-12.648664	-6.819409	0.366080	0.002967	0.467866
-14.437768	-6.285354	0.369408	0.003400	0.467477
-15.865451	-5.774428	0.372736	0.003746	0.467401
-14.816535	-6.169033	0.376064	0.003492	0.467403
-13.982608	-6.523962	0.379392	0.003290	0.467292
-14.234550	-6.528116	0.382720	0.003351	0.467017
-15.021018	-6.318520	0.386048	0.003542	0.466776
-16.593876	-5.725942	0.389376	0.003923	0.466775
-16.585711	-5.726859	0.392704	0.003921	0.466781
-15.164367	-6.261825	0.396032	0.003576	0.466784
-15.266390	-6.330932	0.399360	0.003601	0.466486
-16.001707	-6.088722	0.402688	0.003779	0.466388
-18.193675	-5.297936	0.406016	0.004310	0.466289
-18.068475	-5.199542	0.409344	0.004280	0.466693
-15.224904	-6.295471	0.412672	0.003591	0.466628
-14.064900	-6.849045	0.416000	0.003310	0.466306
-15.332222	-6.603352	0.419328	0.003617	0.465661
-18.174457	-5.578072	0.422656	0.004305	0.465531
-18.406913	-5.451688	0.425984	0.004362	0.465639
-15.524261	-6.486395	0.429312	0.003663	0.465785
-14.381812	-7.136002	0.432640	0.003386	0.465177
-14.347435	-7.335290	0.435968	0.003378	0.464659
-19.340497	-5.627229	0.439296	0.004588	0.464171
-19.636321	-5.379629	0.442624	0.004659	0.464550
