Thu Oct 24 21:48:02 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.028458	0.000000	-0.000021	0.500346

-0.347674	0.102477	0.003328	0.000063	0.500346
0.023938	-0.037547	0.006656	-0.000027	0.500346
0.735940	-0.381676	0.009984	-0.000199	0.500150
0.719847	-0.465811	0.013312	-0.000195	0.499917
-0.276462	-0.158782	0.016640	0.000046	0.499740
-0.359024	-0.126077	0.019968	0.000066	0.499745
-0.103682	-0.325654	0.023296	0.000004	0.499477
0.262365	-0.530621	0.026624	-0.000085	0.499304
0.133513	-0.581954	0.029952	-0.000054	0.499045
-0.201377	-0.555513	0.033280	0.000028	0.498787
-0.325765	-0.603164	0.036608	0.000058	0.498542
-0.149339	-0.743820	0.039936	0.000015	0.498349
0.348861	-1.062811	0.043264	-0.000106	0.498009
0.538070	-1.303040	0.046592	-0.000152	0.497570
0.100140	-1.307365	0.049920	-0.000046	0.497130
-0.271216	-1.302421	0.053248	0.000044	0.496779
-0.501282	-1.353253	0.056576	0.000100	0.496421
0.111810	-1.725212	0.059904	-0.000048	0.496053
0.363181	-2.024474	0.063232	-0.000109	0.495520
0.238187	-2.188464	0.066560	-0.000079	0.494969
-0.218672	-2.205084	0.069888	0.000032	0.494475
-0.638682	-2.236305	0.073216	0.000133	0.493980
-0.092792	-2.614601	0.076544	0.000001	0.493528
0.192319	-2.935898	0.079872	-0.000068	0.492967
-0.204182	-3.019755	0.083200	0.000028	0.492355
-0.675618	-3.061746	0.086528	0.000142	0.491778
-0.819915	-3.205075	0.089856	0.000177	0.491258
-0.598572	-3.492208	0.093184	0.000124	0.490721
-0.337192	-3.810990	0.096512	0.000060	0.490140
-0.354814	-4.054056	0.099840	0.000065	0.489481
-0.808763	-4.131482	0.103168	0.000175	0.488824
-1.067035	-4.268143	0.106496	0.000237	0.488205
-0.924676	-4.547632	0.109824	0.000203	0.487606
-0.460527	-4.978547	0.113152	0.000090	0.486927
-0.402674	-5.297219	0.116480	0.000076	0.486138
-0.739106	-5.454161	0.119808	0.000158	0.485382
-1.023398	-5.626023	0.123136	0.000227	0.484638
-0.985297	-5.916399	0.126464	0.000218	0.483901
-0.927730	-6.210417	0.129792	0.000204	0.483173
-0.815474	-6.561926	0.133120	0.000177	0.482345
-0.975255	-6.806924	0.136448	0.000215	0.481526
-1.221691	-7.004196	0.139776	0.000275	0.480746
-1.453666	-7.211878	0.143104	0.000331	0.479951
-1.341575	-7.539076	0.146432	0.000304	0.479183
-1.408433	-7.829802	0.149760	0.000320	0.478329
-1.544502	-8.088086	0.153088	0.000353	0.477492
-1.830000	-8.287484	0.156416	0.000423	0.476659
-1.950847	-8.542366	0.159744	0.000452	0.475844
-1.953894	-8.837582	0.163072	0.000453	0.475037
-1.638226	-9.275920	0.166400	0.000376	0.474167
-1.741314	-9.574149	0.169728	0.000401	0.473247
-2.212309	-9.723582	0.173056	0.000515	0.472353
-2.268440	-10.026081	0.176384	0.000529	0.471466
-2.207790	-10.363745	0.179712	0.000514	0.470601
-5.092799	-9.593900	0.183040	0.001213	0.469726
-26.512390	-1.150230	0.186368	0.006402	0.470734
-9.754379	-6.505529	0.189696	0.002342	0.473377
-13.694687	-4.971029	0.193024	0.003297	0.473510
-9.728476	-6.072134	0.196352	0.002336	0.474587
-13.291034	-4.658279	0.199680	0.003199	0.474780
-12.331946	-4.609604	0.203008	0.002966	0.475897
-8.798480	-5.862266	0.206336	0.002110	0.476113
-7.952046	-6.078845	0.209664	0.001905	0.476392
-8.549740	-5.956890	0.212992	0.002050	0.476111
-11.162729	-4.895002	0.216320	0.002683	0.476320
-10.595619	-4.971896	0.219648	0.002545	0.476692
-8.317302	-5.817788	0.222976	0.001993	0.476728
-6.890710	-6.390673	0.226304	0.001648	0.476633
-8.161014	-6.073530	0.229632	0.001955	0.476194
-11.098486	-4.969481	0.232960	0.002667	0.476184
-11.398607	-4.734481	0.236288	0.002740	0.476515
-9.707317	-5.291402	0.239616	0.002330	0.476735
-8.085153	-5.973685	0.242944	0.001937	0.476543
-8.987761	-5.714870	0.246272	0.002155	0.476322
-11.943677	-4.643132	0.249600	0.002871	0.476206
-11.712637	-4.563725	0.252928	0.002815	0.476659
-10.007823	-5.178242	0.256256	0.002402	0.476735
-8.253189	-5.889219	0.259584	0.001977	0.476601
-9.564926	-5.560086	0.262912	0.002295	0.476152
-11.651545	-4.788686	0.266240	0.002800	0.476111
-12.417966	-4.416257	0.269568	0.002986	0.476338
-9.456679	-5.512003	0.272896	0.002269	0.476394
-9.140002	-5.744376	0.276224	0.002192	0.476088
-8.427598	-6.187717	0.279552	0.002019	0.475613
-11.518245	-5.182918	0.282880	0.002768	0.475176
-11.253822	-5.280091	0.286208	0.002704	0.475183
-10.959583	-5.390704	0.289536	0.002633	0.475184
-8.663869	-6.368938	0.292864	0.002076	0.474878
-10.930682	-5.644154	0.296192	0.002626	0.474524
-12.424938	-5.185456	0.299520	0.002988	0.474238
-12.782907	-4.949868	0.302848	0.003074	0.474513
