Fri Oct 25 02:39:54 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.140608	0.000000	-0.000056	0.500745

-0.035990	-0.167558	0.003328	-0.000048	0.500641
0.068669	-0.207560	0.006656	-0.000073	0.500639
-0.124499	-0.144347	0.009984	-0.000026	0.500615
-0.129201	-0.246856	0.013312	-0.000025	0.500345
0.020005	-0.305742	0.016640	-0.000061	0.500339
-0.247632	-0.321788	0.019968	0.000003	0.500037
-0.189614	-0.360269	0.023296	-0.000011	0.499994
-0.283855	-0.421656	0.026624	0.000012	0.499743
-0.323120	-0.446156	0.029952	0.000022	0.499642
-0.403366	-0.499288	0.033280	0.000041	0.499426
-0.462665	-0.597169	0.036608	0.000055	0.499115
-0.552240	-0.640472	0.039936	0.000077	0.498916
-0.651438	-0.675230	0.043264	0.000101	0.498729
-0.595897	-0.797770	0.046592	0.000087	0.498465
-0.813118	-0.833259	0.049920	0.000140	0.498161
-0.805576	-0.950677	0.053248	0.000138	0.497864
-0.920961	-1.019755	0.056576	0.000166	0.497571
-0.878855	-1.147298	0.059904	0.000156	0.497281
-1.118865	-1.180400	0.063232	0.000214	0.496960
-1.150595	-1.286213	0.066560	0.000222	0.496653
-1.055835	-1.442263	0.069888	0.000199	0.496340
-1.407076	-1.442149	0.073216	0.000284	0.495996
-1.296134	-1.631978	0.076544	0.000257	0.495610
-1.474740	-1.707404	0.079872	0.000300	0.495237
-1.472713	-1.844355	0.083200	0.000300	0.494882
-1.504161	-1.959991	0.086528	0.000307	0.494549
-1.622189	-2.080524	0.089856	0.000336	0.494117
-1.612108	-2.250657	0.093184	0.000333	0.493682
-1.878000	-2.290346	0.096512	0.000398	0.493315
-2.066083	-2.385137	0.099840	0.000443	0.492881
-2.260082	-2.463408	0.103168	0.000490	0.492484
-2.446910	-2.523650	0.106496	0.000536	0.492140
-2.406774	-2.679397	0.109824	0.000526	0.491771
-2.479200	-2.818132	0.113152	0.000543	0.491334
-2.592712	-2.936057	0.116480	0.000571	0.490911
-2.649150	-3.064970	0.119808	0.000584	0.490516
-2.907960	-3.136692	0.123136	0.000647	0.490069
-2.887689	-3.299778	0.126464	0.000642	0.489659
-3.019414	-3.408543	0.129792	0.000674	0.489240
-3.130210	-3.556317	0.133120	0.000701	0.488739
-3.221972	-3.667693	0.136448	0.000723	0.488353
-3.448169	-3.763070	0.139776	0.000778	0.487875
-3.485231	-3.914254	0.143104	0.000787	0.487437
-3.551543	-4.059566	0.146432	0.000803	0.486985
-3.814171	-4.139387	0.149760	0.000867	0.486510
-3.809351	-4.303621	0.153088	0.000865	0.486078
-4.228175	-4.322445	0.156416	0.000967	0.485608
-4.464952	-4.375453	0.159744	0.001024	0.485229
-4.362459	-4.572422	0.163072	0.000999	0.484807
-4.783018	-4.577091	0.166400	0.001101	0.484371
-4.710903	-4.742425	0.169728	0.001084	0.484002
-4.690840	-4.913199	0.173056	0.001079	0.483566
-4.838720	-5.032035	0.176384	0.001115	0.483099
-5.163367	-5.052182	0.179712	0.001193	0.482718
-5.103329	-5.263231	0.183040	0.001179	0.482213
-5.386760	-5.301426	0.186368	0.001247	0.481824
-5.578759	-5.382466	0.189696	0.001294	0.481412
-5.556033	-5.556159	0.193024	0.001288	0.480968
-5.679414	-5.658291	0.196352	0.001318	0.480568
-6.014502	-5.699893	0.199680	0.001399	0.480116
-6.115501	-5.805690	0.203008	0.001424	0.479729
-6.254973	-5.898313	0.206336	0.001458	0.479337
-6.077462	-6.137251	0.209664	0.001415	0.478873
-6.517404	-6.124906	0.212992	0.001521	0.478458
-6.896894	-6.125153	0.216320	0.001613	0.478071
-7.013056	-6.215763	0.219648	0.001641	0.477707
-7.160973	-6.300881	0.222976	0.001677	0.477326
-7.177448	-6.428389	0.226304	0.001681	0.476963
-7.548210	-6.435047	0.229632	0.001771	0.476566
-7.901297	-6.431785	0.232960	0.001856	0.476214
-7.980388	-6.511731	0.236288	0.001875	0.475916
-7.960832	-6.636861	0.239616	0.001871	0.475596
-8.348368	-6.609809	0.242944	0.001965	0.475272
-8.480234	-6.672718	0.246272	0.001996	0.474965
-8.805732	-6.651099	0.249600	0.002075	0.474690
-8.702787	-6.786007	0.252928	0.002050	0.474428
-8.842866	-6.845864	0.256256	0.002084	0.474121
-9.110065	-6.858092	0.259584	0.002149	0.473813
-9.207255	-6.933189	0.262912	0.002172	0.473508
-9.732846	-6.808067	0.266240	0.002300	0.473309
-9.774870	-6.903361	0.269568	0.002310	0.473005
-9.857902	-6.951685	0.272896	0.002330	0.472787
-10.004431	-6.971965	0.276224	0.002365	0.472581
-10.176806	-6.977377	0.279552	0.002407	0.472388
-10.581261	-6.941076	0.282880	0.002505	0.472070
-10.700787	-6.928620	0.286208	0.002534	0.471981
-10.760742	-6.983555	0.289536	0.002549	0.471768
-10.842537	-7.057499	0.292864	0.002568	0.471481
-10.835924	-7.135326	0.296192	0.002567	0.471275
-11.211720	-7.057367	0.299520	0.002658	0.471100
-11.467563	-7.054518	0.302848	0.002720	0.470843
-11.519697	-7.052954	0.306176	0.002732	0.470793
-11.139593	-7.292793	0.309504	0.002640	0.470528
-11.432704	-7.296785	0.312832	0.002711	0.470213
-11.671732	-7.290069	0.316160	0.002769	0.469984
-12.009094	-7.221745	0.319488	0.002851	0.469822
-12.385317	-7.166893	0.322816	0.002942	0.469583
-12.301086	-7.256865	0.326144	0.002921	0.469422
-12.261240	-7.322821	0.329472	0.002912	0.469282
-12.769680	-7.242384	0.332800	0.003035	0.468975
-12.873081	-7.220392	0.336128	0.003060	0.468929
-12.852036	-7.328919	0.339456	0.003055	0.468651
-12.931064	-7.339612	0.342784	0.003074	0.468540
-13.011519	-7.384088	0.346112	0.003093	0.468333
-13.841238	-7.161992	0.349440	0.003294	0.468083
-14.250086	-7.026992	0.352768	0.003393	0.468030
-14.479039	-6.943734	0.356096	0.003449	0.468021
-14.096836	-7.084506	0.359424	0.003356	0.468031
-14.241534	-7.035962	0.362752	0.003391	0.468015
-14.449073	-7.066982	0.366080	0.003441	0.467713
-14.189215	-7.163188	0.369408	0.003378	0.467718
-13.947702	-7.337011	0.372736	0.003320	0.467489
-14.027314	-7.376769	0.376064	0.003339	0.467296
-14.570622	-7.242352	0.379392	0.003471	0.467101
-14.952432	-7.186407	0.382720	0.003563	0.466857
-15.011900	-7.190558	0.386048	0.003577	0.466784
-14.979973	-7.264795	0.389376	0.003570	0.466612
-15.072837	-7.280435	0.392704	0.003592	0.466471
-15.491362	-7.185060	0.396032	0.003693	0.466298
-15.757822	-7.134053	0.399360	0.003758	0.466161
-16.211753	-6.961181	0.402688	0.003868	0.466166
-15.486101	-7.259475	0.406016	0.003692	0.466098
-16.413656	-6.997369	0.409344	0.003917	0.465854
-15.393493	-7.416800	0.412672	0.003669	0.465758
-16.422513	-7.106542	0.416000	0.003919	0.465542
-15.871121	-7.354125	0.419328	0.003785	0.465432
-16.914046	-7.033394	0.422656	0.004038	0.465231
-16.302773	-7.267852	0.425984	0.003890	0.465220
-16.889354	-7.151610	0.429312	0.004032	0.464928
-16.293669	-7.417409	0.432640	0.003887	0.464814
-17.451875	-7.058393	0.435968	0.004168	0.464597
-17.521676	-7.029990	0.439296	0.004185	0.464603
-17.398056	-7.073631	0.442624	0.004155	0.464612
-16.264053	-7.599349	0.445952	0.003880	0.464339
-16.982753	-7.452296	0.449280	0.004054	0.463994
-17.968871	-7.158574	0.452608	0.004293	0.463776
-18.285436	-7.019706	0.455936	0.004370	0.463830
-18.276688	-7.083046	0.459264	0.004367	0.463663
-17.456546	-7.408329	0.462592	0.004169	0.463619
-19.019658	-6.914834	0.465920	0.004547	0.463351
-18.454868	-7.128143	0.469248	0.004410	0.463350
-19.535916	-6.718997	0.472576	0.004672	0.463354
-17.997966	-7.313111	0.475904	0.004300	0.463315
-18.540882	-7.203653	0.479232	0.004431	0.463049
-17.889367	-7.527373	0.482560	0.004273	0.462831
-19.798053	-6.843521	0.485888	0.004736	0.462731
-19.066594	-7.167188	0.489216	0.004558	0.462597
-18.917145	-7.280607	0.492544	0.004522	0.462438
-18.035205	-7.709503	0.495872	0.004308	0.462169
-19.688625	-7.215621	0.499200	0.004709	0.461805
-20.201186	-7.023897	0.502528	0.004833	0.461801
-20.427839	-6.939638	0.505856	0.004888	0.461798
-19.606524	-7.291456	0.509184	0.004689	0.461680
-19.693002	-7.328956	0.512512	0.004710	0.461484
-20.268160	-7.200387	0.515840	0.004849	0.461236
-20.752837	-7.037800	0.519168	0.004966	0.461180
-20.863962	-6.995746	0.522496	0.004993	0.461180
-20.513263	-7.144350	0.525824	0.004908	0.461135
-20.025590	-7.434431	0.529152	0.004790	0.460837
-20.742065	-7.263987	0.532480	0.004964	0.460557
-21.627726	-6.930305	0.535808	0.005178	0.460556
-21.159168	-7.125696	0.539136	0.005065	0.460504
-20.612848	-7.420683	0.542464	0.004932	0.460254
-20.829618	-7.423261	0.545792	0.004985	0.460017
-21.736077	-7.139759	0.549120	0.005204	0.459853
-21.793017	-7.190348	0.552448	0.005218	0.459650
-21.658568	-7.241688	0.555776	0.005185	0.459649
-21.197789	-7.502101	0.559104	0.005074	0.459405
-22.279841	-7.189411	0.562432	0.005336	0.459136
-21.745264	-7.437194	0.565760	0.005206	0.459006
-22.609372	-7.182977	0.569088	0.005416	0.458804
-21.848773	-7.507296	0.572416	0.005231	0.458699
-22.980889	-7.161159	0.575744	0.005506	0.458471
-22.452480	-7.393665	0.579072	0.005378	0.458377
-24.108497	-6.768901	0.582400	0.005779	0.458378
-23.388515	-7.039346	0.585728	0.005604	0.458381
-24.424714	-6.648012	0.589056	0.005855	0.458383
-23.456476	-7.013728	0.592384	0.005621	0.458382
-24.515801	-6.612414	0.595712	0.005877	0.458387
-23.067958	-7.183897	0.599040	0.005526	0.458315
-23.731705	-7.014816	0.602368	0.005687	0.458086
-22.729516	-7.458882	0.605696	0.005444	0.457900
-24.103231	-6.983337	0.609024	0.005777	0.457779
-22.458998	-7.744161	0.612352	0.005379	0.457382
-24.046555	-7.226148	0.615680	0.005763	0.457153
-23.816897	-7.404211	0.619008	0.005708	0.456895
-25.029242	-6.965346	0.622336	0.006001	0.456842
-23.565015	-7.597533	0.625664	0.005646	0.456616
-24.186489	-7.428502	0.628992	0.005797	0.456431
-24.719913	-7.367103	0.632320	0.005926	0.456035
-26.089707	-6.824638	0.635648	0.006258	0.456108
-25.764429	-6.997521	0.638976	0.006179	0.455966
-26.091242	-6.801123	0.642304	0.006258	0.456173
-24.913165	-7.326790	0.645632	0.005973	0.455943
-25.428844	-7.150344	0.648960	0.006098	0.455892
-25.979212	-7.043384	0.652288	0.006231	0.455606
-26.475590	-6.859518	0.655616	0.006351	0.455597
-26.137158	-6.985212	0.658944	0.006269	0.455603
-25.468383	-7.273566	0.662272	0.006107	0.455501
