Thu Oct 24 22:56:25 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.148154	0.000000	0.000027	0.499061

0.256462	0.007022	0.003328	-0.000035	0.498946
0.539757	-0.162859	0.006656	-0.000104	0.498783
0.244317	-0.053082	0.009984	-0.000032	0.498779
0.194522	-0.121732	0.013312	-0.000020	0.498552
0.275478	-0.176993	0.016640	-0.000040	0.498488
0.333398	-0.270422	0.019968	-0.000054	0.498302
0.232415	-0.293102	0.023296	-0.000030	0.498145
0.182036	-0.386337	0.026624	-0.000017	0.497854
-0.060578	-0.356250	0.029952	0.000041	0.497694
-0.067549	-0.416615	0.033280	0.000043	0.497531
-0.106108	-0.516973	0.036608	0.000052	0.497232
0.191200	-0.715611	0.039936	-0.000020	0.497007
-0.115919	-0.720118	0.043264	0.000055	0.496694
-0.184531	-0.792584	0.046592	0.000071	0.496438
-0.296226	-0.867831	0.049920	0.000098	0.496132
0.189149	-1.176766	0.053248	-0.000019	0.495804
0.073061	-1.281948	0.056576	0.000009	0.495415
-0.071436	-1.391074	0.059904	0.000044	0.494988
-0.318575	-1.436954	0.063232	0.000104	0.494625
-0.158089	-1.650206	0.066560	0.000065	0.494225
-0.019416	-1.890166	0.069888	0.000031	0.493734
0.371347	-2.227123	0.073216	-0.000063	0.493237
-0.077071	-2.257088	0.076544	0.000045	0.492715
-0.166983	-2.445848	0.079872	0.000067	0.492130
-0.391831	-2.552611	0.083200	0.000122	0.491627
-0.148652	-2.843740	0.086528	0.000063	0.491102
-0.021765	-3.118150	0.089856	0.000032	0.490505
-0.135742	-3.306308	0.093184	0.000060	0.489895
-0.450828	-3.418669	0.096512	0.000136	0.489285
-0.712290	-3.543100	0.099840	0.000199	0.488695
-0.753505	-3.750117	0.103168	0.000209	0.488106
-0.740591	-3.981225	0.106496	0.000206	0.487506
-0.630331	-4.259196	0.109824	0.000180	0.486878
-0.744507	-4.463717	0.113152	0.000207	0.486220
-0.820821	-4.693551	0.116480	0.000226	0.485532
-0.833394	-4.948727	0.119808	0.000229	0.484839
-0.620384	-5.291103	0.123136	0.000177	0.484140
-0.825858	-5.493972	0.126464	0.000227	0.483390
-1.020116	-5.696636	0.129792	0.000274	0.482652
-1.357755	-5.830481	0.133120	0.000356	0.481951
-1.049312	-6.216716	0.136448	0.000281	0.481226
-0.895296	-6.566993	0.139776	0.000244	0.480440
-0.946939	-6.853601	0.143104	0.000257	0.479616
-1.232467	-7.055492	0.146432	0.000326	0.478780
-1.586885	-7.214113	0.149760	0.000412	0.477990
-1.561107	-7.516521	0.153088	0.000405	0.477198
-1.378904	-7.882815	0.156416	0.000361	0.476390
-1.609869	-8.111519	0.159744	0.000417	0.475532
-1.985019	-8.269273	0.163072	0.000508	0.474718
-7.174998	-6.552111	0.166400	0.001766	0.474064
-17.382319	-2.341386	0.169728	0.004238	0.475051
-9.590227	-4.794604	0.173056	0.002350	0.476370
