Thu Oct 24 20:33:56 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.006862	0.000000	0.000004	0.498782

0.647665	-0.303680	0.003328	-0.000153	0.498609
0.624678	-0.351249	0.006656	-0.000148	0.498464
0.123276	-0.229336	0.009984	-0.000026	0.498290
-0.143995	-0.180134	0.013312	0.000039	0.498156
-0.119252	-0.187841	0.016640	0.000033	0.498160
0.203003	-0.355277	0.019968	-0.000045	0.498041
0.330706	-0.482918	0.023296	-0.000076	0.497835
0.200463	-0.553426	0.026624	-0.000045	0.497524
-0.248490	-0.447679	0.029952	0.000064	0.497359
-0.235753	-0.500931	0.033280	0.000061	0.497233
-0.069113	-0.687274	0.036608	0.000020	0.496912
0.230902	-0.888656	0.039936	-0.000052	0.496682
-0.012177	-0.929012	0.043264	0.000007	0.496338
-0.229511	-0.973317	0.046592	0.000059	0.496009
-0.459628	-0.993614	0.049920	0.000115	0.495730
0.060987	-1.299059	0.053248	-0.000011	0.495445
-0.006559	-1.444141	0.056576	0.000005	0.495000
-0.060425	-1.571830	0.059904	0.000018	0.494613
-0.446537	-1.584121	0.063232	0.000112	0.494200
-0.444480	-1.733360	0.066560	0.000111	0.493811
-0.310212	-1.952026	0.069888	0.000079	0.493371
-0.098115	-2.197850	0.073216	0.000028	0.492936
-0.392802	-2.283098	0.076544	0.000099	0.492421
-0.412878	-2.460927	0.079872	0.000104	0.491934
-0.875680	-2.472469	0.083200	0.000216	0.491444
-0.670864	-2.720784	0.086528	0.000166	0.490994
-0.406861	-3.023218	0.089856	0.000103	0.490459
-0.649250	-3.140839	0.093184	0.000161	0.489908
-1.071319	-3.198227	0.096512	0.000264	0.489336
-1.028790	-3.393418	0.099840	0.000253	0.488862
-0.726262	-3.717415	0.103168	0.000180	0.488306
-0.621660	-4.006681	0.106496	0.000155	0.487644
-0.927455	-4.130263	0.109824	0.000229	0.487010
-1.214519	-4.251807	0.113152	0.000298	0.486400
-1.361725	-4.413125	0.116480	0.000334	0.485823
-0.929223	-4.816792	0.119808	0.000229	0.485182
-1.083347	-5.017607	0.123136	0.000267	0.484491
-1.626367	-5.065177	0.126464	0.000398	0.483817
-1.982647	-5.157474	0.129792	0.000485	0.483211
-2.115489	-5.315483	0.133120	0.000517	0.482654
-2.358667	-5.438678	0.136448	0.000576	0.482078
-6.517765	-4.019652	0.139776	0.001583	0.481678
-7.055698	-3.649245	0.143104	0.001714	0.482128
-5.753368	-4.187677	0.146432	0.001398	0.482001
-5.487553	-4.273649	0.149760	0.001334	0.482039
-5.151314	-4.443739	0.153088	0.001252	0.481923
-5.680725	-4.339149	0.156416	0.001381	0.481668
-7.625331	-3.595510	0.159744	0.001852	0.481696
-6.719142	-3.830289	0.163072	0.001632	0.481983
-6.624675	-3.864601	0.166400	0.001609	0.481987
-5.004913	-4.540423	0.169728	0.001217	0.481812
-6.376096	-4.160962	0.173056	0.001549	0.481443
-6.958260	-3.969285	0.176384	0.001690	0.481368
-8.637799	-3.298331	0.179712	0.002097	0.481470
-7.335319	-3.714351	0.183040	0.001781	0.481671
-6.217411	-4.173128	0.186368	0.001510	0.481571
-5.955494	-4.372447	0.189696	0.001447	0.481301
-9.640606	-3.023375	0.193024	0.002340	0.481193
-9.149458	-3.061179	0.196352	0.002221	0.481589
-7.519680	-3.647151	0.199680	0.001826	0.481666
-4.478074	-4.918169	0.203008	0.001089	0.481332
-5.027792	-4.947088	0.206336	0.001222	0.480696
-8.033234	-3.987121	0.209664	0.001950	0.480231
-10.692891	-2.909076	0.212992	0.002594	0.480434
-6.695904	-4.377379	0.216320	0.001626	0.480538
-6.941059	-4.418920	0.219648	0.001686	0.480177
-6.637856	-4.698168	0.222976	0.001612	0.479732
-10.468547	-3.295649	0.226304	0.002540	0.479620
-9.326572	-3.642511	0.229632	0.002263	0.479846
-8.702998	-3.878002	0.232960	0.002112	0.479845
-6.883571	-4.715431	0.236288	0.001672	0.479436
-9.010578	-3.998170	0.239616	0.002187	0.479208
-11.744577	-2.963687	0.242944	0.002849	0.479218
-9.989287	-3.511109	0.246272	0.002424	0.479527
-9.255825	-3.813737	0.249600	0.002246	0.479456
-7.835534	-4.451543	0.252928	0.001902	0.479180
-9.641493	-3.879748	0.256256	0.002340	0.478886
-10.200786	-3.668108	0.259584	0.002475	0.478888
-10.748329	-3.566428	0.262912	0.002608	0.478605
-9.988739	-3.775845	0.266240	0.002424	0.478813
-8.889467	-4.324461	0.269568	0.002157	0.478450
-9.260947	-4.287038	0.272896	0.002247	0.478173
-10.152132	-4.067020	0.276224	0.002463	0.477859
-11.650341	-3.482929	0.279552	0.002826	0.477911
-11.045196	-3.697079	0.282880	0.002680	0.477949
