Thu Oct 24 19:49:22 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.056947	0.000000	0.000010	0.497030

0.048144	0.006315	0.003328	-0.000001	0.496945
0.207020	-0.059672	0.006656	-0.000040	0.496929
0.272521	-0.088615	0.009984	-0.000056	0.496918
0.363868	-0.161785	0.013312	-0.000078	0.496817
-0.000924	-0.103110	0.016640	0.000011	0.496612
-0.037591	-0.118896	0.019968	0.000019	0.496534
-0.106422	-0.186434	0.023296	0.000036	0.496291
-0.060938	-0.237130	0.026624	0.000025	0.496203
-0.100509	-0.308554	0.029952	0.000035	0.495978
-0.521076	-0.237136	0.033280	0.000137	0.495751
-0.701069	-0.199761	0.036608	0.000180	0.495671
-0.576682	-0.314881	0.039936	0.000150	0.495493
-0.349261	-0.456891	0.043264	0.000095	0.495346
-0.345683	-0.572231	0.046592	0.000094	0.495048
-0.650578	-0.566681	0.049920	0.000168	0.494762
-0.701994	-0.639187	0.053248	0.000181	0.494521
-0.760832	-0.703056	0.056576	0.000195	0.494296
-0.799272	-0.791964	0.059904	0.000205	0.494025
-0.691344	-0.956468	0.063232	0.000178	0.493701
-1.027244	-0.961246	0.066560	0.000260	0.493356
-1.174045	-1.012330	0.069888	0.000296	0.493077
-1.464635	-1.004661	0.073216	0.000366	0.492810
-1.487528	-1.093897	0.076544	0.000372	0.492553
-1.457924	-1.224773	0.079872	0.000364	0.492238
-1.428101	-1.362485	0.083200	0.000357	0.491906
-1.676102	-1.392531	0.086528	0.000417	0.491580
-1.938653	-1.409321	0.089856	0.000481	0.491276
-1.983022	-1.516985	0.093184	0.000492	0.490948
-1.990214	-1.634771	0.096512	0.000494	0.490630
-2.128276	-1.699364	0.099840	0.000527	0.490322
-2.629651	-1.618907	0.103168	0.000649	0.490036
-2.936367	-1.597130	0.106496	0.000723	0.489788
-2.816379	-1.758519	0.109824	0.000694	0.489481
-2.597961	-1.945783	0.113152	0.000641	0.489203
-2.516463	-2.128509	0.116480	0.000622	0.488801
-2.784401	-2.165361	0.119808	0.000686	0.488436
-2.953675	-2.237368	0.123136	0.000728	0.488076
-3.248833	-2.248883	0.126464	0.000799	0.487751
-3.369566	-2.331386	0.129792	0.000828	0.487411
-3.245206	-2.497970	0.133120	0.000798	0.487093
-3.343871	-2.608534	0.136448	0.000822	0.486700
-3.775859	-2.592103	0.139776	0.000927	0.486311
-3.925165	-2.657821	0.143104	0.000963	0.485986
-4.125625	-2.692157	0.146432	0.001012	0.485693
-4.105322	-2.837986	0.149760	0.001007	0.485325
-4.585502	-2.759559	0.153088	0.001123	0.485051
-5.167173	-2.637626	0.156416	0.001264	0.484791
-5.068586	-2.738922	0.159744	0.001241	0.484620
-4.665670	-3.005646	0.163072	0.001143	0.484313
-5.000991	-2.999651	0.166400	0.001224	0.483991
-5.247998	-3.030977	0.169728	0.001284	0.483659
-5.148477	-3.166116	0.173056	0.001260	0.483397
-5.463025	-3.171290	0.176384	0.001336	0.483066
-5.534114	-3.242609	0.179712	0.001354	0.482803
-5.538704	-3.362820	0.183040	0.001355	0.482476
-5.575857	-3.471591	0.186368	0.001364	0.482146
-5.824331	-3.485797	0.189696	0.001424	0.481857
-5.946089	-3.556813	0.193024	0.001454	0.481542
-6.071611	-3.633145	0.196352	0.001484	0.481210
-6.175611	-3.720328	0.199680	0.001509	0.480870
-6.644693	-3.661560	0.203008	0.001623	0.480552
-6.637867	-3.754960	0.206336	0.001622	0.480307
-7.431757	-3.537464	0.209664	0.001814	0.480087
-7.572857	-3.575333	0.212992	0.001848	0.479841
-7.625040	-3.592480	0.216320	0.001861	0.479742
-7.303666	-3.800743	0.219648	0.001783	0.479507
-7.609167	-3.790661	0.222976	0.001857	0.479223
-7.891706	-3.779309	0.226304	0.001926	0.478966
-8.189062	-3.706953	0.229632	0.001998	0.478858
-7.915065	-3.907409	0.232960	0.001931	0.478595
-7.825242	-4.050179	0.236288	0.001910	0.478301
-8.198061	-4.016809	0.239616	0.002000	0.478011
-8.400334	-4.031475	0.242944	0.002049	0.477764
-8.489405	-4.075972	0.246272	0.002071	0.477553
-8.613488	-4.111737	0.249600	0.002101	0.477329
-8.335853	-4.336657	0.252928	0.002034	0.477003
-8.599956	-4.345612	0.256256	0.002098	0.476708
-9.224144	-4.220342	0.259584	0.002249	0.476409
-9.759027	-4.085478	0.262912	0.002378	0.476227
-10.102570	-4.003372	0.266240	0.002462	0.476098
-9.777169	-4.163326	0.269568	0.002383	0.475997
-10.238641	-4.063783	0.272896	0.002495	0.475795
-11.270893	-3.673509	0.276224	0.002745	0.475797
-10.809769	-3.846800	0.279552	0.002633	0.475799
-10.801468	-3.849486	0.282880	0.002631	0.475800
-9.893262	-4.303870	0.286208	0.002411	0.475495
-10.485927	-4.191001	0.289536	0.002555	0.475194
