Fri Oct 25 02:34:05 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.168241	0.000000	-0.000064	0.500153

-0.227564	-0.134694	0.003328	-0.000009	0.500018
0.135811	-0.266345	0.006656	-0.000097	0.500032
0.230129	-0.329506	0.009984	-0.000120	0.499961
0.357874	-0.466104	0.013312	-0.000151	0.499732
0.138836	-0.483186	0.016640	-0.000098	0.499474
-0.186239	-0.405395	0.019968	-0.000019	0.499359
-0.215711	-0.496848	0.023296	-0.000012	0.499093
0.072411	-0.671888	0.026624	-0.000082	0.498921
0.190698	-0.821618	0.029952	-0.000110	0.498649
-0.168811	-0.795299	0.033280	-0.000023	0.498366
-0.406966	-0.796380	0.036608	0.000034	0.498130
-0.516000	-0.859793	0.039936	0.000061	0.497859
-0.424270	-0.999304	0.043264	0.000039	0.497587
-0.014197	-1.265435	0.046592	-0.000061	0.497297
-0.155364	-1.377545	0.049920	-0.000027	0.496867
-0.165322	-1.522058	0.053248	-0.000024	0.496481
-0.395842	-1.578392	0.056576	0.000032	0.496108
-0.300529	-1.763550	0.059904	0.000008	0.495719
-0.182510	-1.993282	0.063232	-0.000020	0.495235
-0.124348	-2.194521	0.066560	-0.000034	0.494767
-0.508593	-2.235705	0.069888	0.000059	0.494281
-0.215589	-2.536702	0.073216	-0.000012	0.493782
-0.281479	-2.711269	0.076544	0.000004	0.493260
-0.213146	-2.955254	0.079872	-0.000013	0.492687
-0.388921	-3.111468	0.083200	0.000030	0.492103
-0.306715	-3.372135	0.086528	0.000010	0.491499
-0.554645	-3.506764	0.089856	0.000070	0.490899
-0.611515	-3.715409	0.093184	0.000084	0.490293
-0.523862	-3.978027	0.096512	0.000063	0.489687
-0.411981	-4.278595	0.099840	0.000035	0.489004
-0.714087	-4.422295	0.103168	0.000109	0.488322
-1.127098	-4.514625	0.106496	0.000209	0.487665
-1.243150	-4.692470	0.109824	0.000237	0.487077
-1.068721	-5.007124	0.113152	0.000195	0.486416
-1.120982	-5.237924	0.116480	0.000207	0.485750
-1.074084	-5.512646	0.119808	0.000196	0.485065
-1.104620	-5.772233	0.123136	0.000203	0.484342
-1.142176	-6.039521	0.126464	0.000212	0.483590
-1.037041	-6.363261	0.129792	0.000187	0.482829
-1.631425	-6.432391	0.133120	0.000331	0.482044
-7.318820	-4.465289	0.136448	0.001709	0.481569
-8.035024	-3.969097	0.139776	0.001882	0.482176
-6.387989	-4.607753	0.143104	0.001483	0.482129
-10.144138	-2.991490	0.146432	0.002393	0.482666
-7.097016	-4.039463	0.149760	0.001655	0.482936
-7.806791	-3.634368	0.153088	0.001827	0.483305
-4.920622	-4.741554	0.156416	0.001127	0.483254
-7.107382	-3.938588	0.159744	0.001657	0.483197
-6.158141	-4.347972	0.163072	0.001427	0.483059
-7.606371	-3.778459	0.166400	0.001778	0.483122
-6.533449	-4.207288	0.169728	0.001518	0.483057
-6.695244	-4.191396	0.173056	0.001557	0.482937
-6.236588	-4.381082	0.176384	0.001446	0.482892
-7.760294	-3.908579	0.179712	0.001815	0.482619
-7.813209	-3.804398	0.183040	0.001828	0.482845
-5.851245	-4.605211	0.186368	0.001352	0.482681
-6.549883	-4.470909	0.189696	0.001522	0.482335
-7.413329	-4.213927	0.193024	0.001731	0.482152
-10.288470	-3.123947	0.196352	0.002427	0.482169
-8.148871	-3.787405	0.199680	0.001909	0.482553
-7.894673	-3.967865	0.203008	0.001847	0.482326
-7.244287	-4.218596	0.206336	0.001689	0.482311
-7.410587	-4.269538	0.209664	0.001730	0.482007
-8.253077	-4.047690	0.212992	0.001934	0.481750
-9.802947	-3.466140	0.216320	0.002309	0.481743
-7.119244	-4.457050	0.219648	0.001659	0.481799
-7.346605	-4.520998	0.222976	0.001714	0.481397
-6.571429	-4.965009	0.226304	0.001526	0.480989
-10.262982	-3.687985	0.229632	0.002421	0.480681
-10.109282	-3.637410	0.232960	0.002383	0.480973
-9.166716	-4.065542	0.236288	0.002155	0.480777
-8.434939	-4.352511	0.239616	0.001978	0.480748
-8.064571	-4.653709	0.242944	0.001888	0.480313
-11.396616	-3.421116	0.246272	0.002695	0.480250
-11.075390	-3.467372	0.249600	0.002617	0.480451
-10.446242	-3.665736	0.252928	0.002465	0.480556
-8.362582	-4.525432	0.256256	0.001960	0.480357
-7.386971	-5.076358	0.259584	0.001723	0.479864
-11.230240	-3.752446	0.262912	0.002654	0.479527
-12.735003	-3.119002	0.266240	0.003019	0.479705
-10.750307	-3.813283	0.269568	0.002538	0.479851
-8.341224	-4.774051	0.272896	0.001954	0.479710
-9.412888	-4.588711	0.276224	0.002214	0.479120
-11.081184	-4.040997	0.279552	0.002618	0.478900
-12.593492	-3.467450	0.282880	0.002984	0.478910
-10.372986	-4.306218	0.286208	0.002446	0.478906
-9.793436	-4.606946	0.289536	0.002306	0.478684
-9.397085	-4.927379	0.292864	0.002210	0.478221
-12.571550	-3.823717	0.296192	0.002979	0.477970
-12.845438	-3.718892	0.299520	0.003045	0.477974
-12.869720	-3.630763	0.302848	0.003051	0.478188
-9.294476	-5.063838	0.306176	0.002185	0.477958
-11.585655	-4.392029	0.309504	0.002740	0.477438
-13.281211	-3.782151	0.312832	0.003151	0.477358
-15.906907	-2.687498	0.316160	0.003787	0.477642
-10.937890	-4.477882	0.319488	0.002583	0.477868
-12.046369	-4.203072	0.322816	0.002851	0.477480
-10.900803	-4.744563	0.326144	0.002574	0.477183
-14.503116	-3.440352	0.329472	0.003446	0.477037
-13.720063	-3.736374	0.332800	0.003257	0.477035
-13.312915	-3.891772	0.336128	0.003158	0.477030
-11.192593	-4.756689	0.339456	0.002644	0.476853
-11.817876	-4.703807	0.342784	0.002796	0.476357
-13.388086	-4.256730	0.346112	0.003176	0.475963
-14.584678	-3.755269	0.349440	0.003466	0.476100
-13.894574	-4.081958	0.352768	0.003299	0.475919
-12.770139	-4.552427	0.356096	0.003026	0.475793
-13.200754	-4.498975	0.359424	0.003131	0.475497
-15.161139	-3.762683	0.362752	0.003605	0.475490
-14.978679	-3.878277	0.366080	0.003561	0.475362
-15.020810	-3.818932	0.369408	0.003571	0.475481
-14.529898	-4.090275	0.372736	0.003452	0.475246
-13.412379	-4.555029	0.376064	0.003182	0.475128
-13.840799	-4.535603	0.379392	0.003285	0.474742
-14.928171	-4.194250	0.382720	0.003549	0.474555
-16.154812	-3.732207	0.386048	0.003846	0.474554
-15.008395	-4.163846	0.389376	0.003568	0.474556
-15.519431	-4.087141	0.392704	0.003692	0.474239
-14.678287	-4.434572	0.396032	0.003488	0.474157
-16.443567	-3.850719	0.399360	0.003916	0.473934
-15.060727	-4.372911	0.402688	0.003581	0.473932
-15.652810	-4.260624	0.406016	0.003724	0.473629
-14.967674	-4.568341	0.409344	0.003558	0.473495
-16.822314	-3.937294	0.412672	0.004007	0.473308
-15.706316	-4.405235	0.416000	0.003737	0.473180
-18.409229	-3.411486	0.419328	0.004392	0.473110
-15.263614	-4.570392	0.422656	0.003630	0.473185
-16.600162	-4.215717	0.425984	0.003953	0.472777
-15.822509	-4.548794	0.429312	0.003765	0.472668
-19.058208	-3.405441	0.432640	0.004549	0.472458
-17.519738	-3.896724	0.435968	0.004176	0.472701
-17.752351	-3.809256	0.439296	0.004232	0.472701
-16.872243	-4.174101	0.442624	0.004019	0.472611
-17.681671	-3.951634	0.445952	0.004215	0.472384
-17.713967	-3.938211	0.449280	0.004223	0.472388
-17.108756	-4.272755	0.452608	0.004076	0.472097
-16.477987	-4.577959	0.455936	0.003923	0.471912
-16.221246	-4.861347	0.459264	0.003861	0.471401
-16.760195	-4.804491	0.462592	0.003992	0.470999
-18.525997	-4.198268	0.465920	0.004419	0.470835
-19.602097	-3.788746	0.469248	0.004680	0.470846
-18.793583	-4.096003	0.472576	0.004484	0.470839
-17.361070	-4.731224	0.475904	0.004137	0.470578
-18.582185	-4.399241	0.479232	0.004433	0.470225
