Thu Oct 24 21:24:25 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.109708	0.000000	0.000071	0.499735

-0.021612	0.117110	0.003328	0.000076	0.499733
-0.413186	0.265514	0.006656	0.000171	0.499736
-0.209218	0.187911	0.009984	0.000121	0.499734
0.194219	0.035709	0.013312	0.000023	0.499733
0.167302	0.046719	0.016640	0.000030	0.499736
-0.080619	0.088686	0.019968	0.000090	0.499603
-0.247356	0.077441	0.023296	0.000130	0.499411
-0.111346	0.027958	0.026624	0.000097	0.499416
0.065021	-0.127312	0.029952	0.000055	0.499186
0.128854	-0.187863	0.033280	0.000039	0.499091
0.004460	-0.261089	0.036608	0.000069	0.498780
-0.433627	-0.177807	0.039936	0.000175	0.498568
-0.294281	-0.260749	0.043264	0.000142	0.498489
-0.109052	-0.453758	0.046592	0.000097	0.498170
-0.040360	-0.587079	0.049920	0.000080	0.497891
-0.117680	-0.671181	0.053248	0.000099	0.497597
-0.576675	-0.619489	0.056576	0.000210	0.497282
-0.232555	-0.856739	0.059904	0.000127	0.497002
-0.223931	-0.992910	0.063232	0.000124	0.496656
-0.002359	-1.231803	0.066560	0.000071	0.496251
-0.402178	-1.230334	0.069888	0.000168	0.495862
-0.643753	-1.290971	0.073216	0.000226	0.495467
-0.694822	-1.405134	0.076544	0.000238	0.495119
-0.319304	-1.717664	0.079872	0.000148	0.494672
-0.146879	-1.945830	0.083200	0.000106	0.494245
-0.455840	-2.044478	0.086528	0.000181	0.493682
-0.655393	-2.149919	0.089856	0.000229	0.493208
-0.630089	-2.348294	0.093184	0.000223	0.492713
-0.357973	-2.650571	0.096512	0.000157	0.492189
-0.370877	-2.872023	0.099840	0.000160	0.491594
-0.632697	-2.999960	0.103168	0.000223	0.490997
-0.728376	-3.186684	0.106496	0.000247	0.490410
-0.938692	-3.320135	0.109824	0.000298	0.489849
-0.827401	-3.582698	0.113152	0.000271	0.489266
-0.667434	-3.885062	0.116480	0.000232	0.488626
-0.698721	-4.138870	0.119808	0.000240	0.487922
