Thu Oct 24 20:39:26 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.236941	0.000000	0.000151	0.498161

0.172961	0.169603	0.003328	0.000109	0.498155
0.022029	0.231481	0.006656	0.000145	0.498168
0.185580	0.171982	0.009984	0.000106	0.498174
-0.087533	0.274224	0.013312	0.000172	0.498172
-0.205053	0.316393	0.016640	0.000200	0.498167
-0.105697	0.278359	0.019968	0.000176	0.498165
-0.044635	0.256969	0.023296	0.000161	0.498169
0.102839	0.196906	0.026624	0.000126	0.498158
0.028007	0.152908	0.029952	0.000144	0.497970
0.014018	0.112753	0.033280	0.000147	0.497852
-0.142347	0.147167	0.036608	0.000185	0.497789
0.311173	-0.117960	0.039936	0.000075	0.497544
0.225746	-0.177743	0.043264	0.000096	0.497305
0.071156	-0.210891	0.046592	0.000133	0.497067
0.130071	-0.325325	0.049920	0.000119	0.496827
0.136914	-0.446709	0.053248	0.000117	0.496518
0.159163	-0.582357	0.056576	0.000112	0.496186
0.082307	-0.679933	0.059904	0.000131	0.495856
-0.144911	-0.722935	0.063232	0.000186	0.495520
-0.409038	-0.741403	0.066560	0.000250	0.495212
-0.060743	-0.998591	0.069888	0.000165	0.494883
-0.216189	-1.069056	0.073216	0.000203	0.494546
-0.267776	-1.212625	0.076544	0.000216	0.494119
-0.399973	-1.314959	0.079872	0.000248	0.493721
-0.634759	-1.368514	0.083200	0.000305	0.493349
-0.562105	-1.535785	0.086528	0.000287	0.492982
-0.420969	-1.770023	0.089856	0.000253	0.492507
-0.541429	-1.890913	0.093184	0.000282	0.492070
-0.465022	-2.117272	0.096512	0.000264	0.491550
-0.618133	-2.233932	0.099840	0.000301	0.491091
-0.456302	-2.492216	0.103168	0.000261	0.490571
-0.421169	-2.721738	0.106496	0.000253	0.490001
-0.580579	-2.877810	0.109824	0.000292	0.489430
-1.017497	-2.926018	0.113152	0.000398	0.488867
-0.801845	-3.214905	0.116480	0.000345	0.488317
-0.818318	-3.430796	0.119808	0.000349	0.487728
-0.888005	-3.636881	0.123136	0.000366	0.487112
-0.962791	-3.847878	0.126464	0.000384	0.486476
-1.004370	-4.063651	0.129792	0.000395	0.485860
-1.473292	-4.115042	0.133120	0.000508	0.485253
-1.144596	-4.479366	0.136448	0.000429	0.484611
-1.289818	-4.674897	0.139776	0.000464	0.483943
-1.550163	-4.824118	0.143104	0.000527	0.483281
-1.679140	-5.009535	0.146432	0.000558	0.482654
-1.881050	-5.167754	0.149760	0.000607	0.482026
-1.953285	-5.383667	0.153088	0.000625	0.481373
-2.790061	-5.290754	0.156416	0.000828	0.480775
-5.543343	-4.375504	0.159744	0.001495	0.480444
-7.240771	-3.697597	0.163072	0.001906	0.480547
-6.829811	-3.778268	0.166400	0.001806	0.480747
-8.309477	-3.146153	0.169728	0.002165	0.480947
-6.713501	-3.700250	0.173056	0.001778	0.481075
-7.196160	-3.435879	0.176384	0.001895	0.481296
-6.491384	-3.676284	0.179712	0.001724	0.481364
-6.436052	-3.696061	0.183040	0.001711	0.481367
-5.484702	-4.147850	0.186368	0.001480	0.481117
-4.975539	-4.423648	0.189696	0.001357	0.480892
-5.615390	-4.330834	0.193024	0.001512	0.480492
-6.268245	-4.168332	0.196352	0.001670	0.480267
-7.740378	-3.664246	0.199680	0.002027	0.480130
-6.860520	-3.993346	0.203008	0.001814	0.480137
-5.739450	-4.473582	0.206336	0.001542	0.479982
-5.531258	-4.696079	0.209664	0.001492	0.479594
-7.883049	-3.952203	0.212992	0.002061	0.479208
-8.706135	-3.608298	0.216320	0.002261	0.479299
-9.141287	-3.360961	0.219648	0.002366	0.479524
-7.696801	-3.909179	0.222976	0.002016	0.479514
-7.389217	-4.085561	0.226304	0.001942	0.479351
-8.316456	-3.791192	0.229632	0.002166	0.479202
-9.166478	-3.467804	0.232960	0.002372	0.479210
-8.856415	-3.584569	0.236288	0.002297	0.479211
-8.750338	-3.627299	0.239616	0.002271	0.479203
-7.233282	-4.247235	0.242944	0.001904	0.479074
-8.955150	-3.666901	0.246272	0.002321	0.478888
-9.597855	-3.426365	0.249600	0.002477	0.478883
-9.865833	-3.324823	0.252928	0.002541	0.478885
-7.724656	-4.171965	0.256256	0.002023	0.478777
-8.703559	-3.949125	0.259584	0.002260	0.478381
-7.982379	-4.296536	0.262912	0.002085	0.478177
-8.981532	-4.015316	0.266240	0.002327	0.477919
-8.819035	-4.174402	0.269568	0.002288	0.477654
-10.263388	-3.731053	0.272896	0.002638	0.477380
-8.753552	-4.313270	0.276224	0.002272	0.477345
-9.970221	-3.969780	0.279552	0.002567	0.477032
-11.177170	-3.512603	0.282880	0.002859	0.477038
-12.687169	-2.862863	0.286208	0.003225	0.477256
-11.325498	-3.339710	0.289536	0.002895	0.477355
-9.636007	-3.979789	0.292864	0.002486	0.477347
-9.346144	-4.188347	0.296192	0.002416	0.477078
-10.771717	-3.783634	0.299520	0.002761	0.476718
-11.027008	-3.688991	0.302848	0.002823	0.476714
-12.201982	-3.244666	0.306176	0.003107	0.476717
-10.422035	-3.930360	0.309504	0.002676	0.476678
-10.270843	-4.121440	0.312832	0.002640	0.476314
-11.175670	-3.858167	0.316160	0.002859	0.476102
-11.771020	-3.708940	0.319488	0.003003	0.475897
-11.594593	-3.764948	0.322816	0.002960	0.475926
-10.000567	-4.487470	0.326144	0.002574	0.475596
-12.109178	-3.830567	0.329472	0.003085	0.475220
-12.477212	-3.708878	0.332800	0.003174	0.475173
-13.092889	-3.479817	0.336128	0.003323	0.475165
-12.276922	-3.788211	0.339456	0.003126	0.475163
-12.306988	-3.794996	0.342784	0.003133	0.475114
-13.273443	-3.519073	0.346112	0.003367	0.474873
-13.286518	-3.515499	0.349440	0.003370	0.474869
-13.298000	-3.513011	0.352768	0.003373	0.474864
-14.107491	-3.207250	0.356096	0.003569	0.474866
-13.222403	-3.540867	0.359424	0.003355	0.474866
-13.560052	-3.409097	0.362752	0.003436	0.474878
-14.025994	-3.330456	0.366080	0.003549	0.474614
-13.532719	-3.463018	0.369408	0.003430	0.474759
-11.833074	-4.244799	0.372736	0.003018	0.474375
-13.530470	-3.693251	0.376064	0.003429	0.474134
-14.191482	-3.518936	0.379392	0.003589	0.473929
-14.186503	-3.524918	0.382720	0.003588	0.473918
-12.745961	-4.189004	0.386048	0.003239	0.473588
-12.964969	-4.246615	0.389376	0.003292	0.473205
-14.383065	-3.788473	0.392704	0.003636	0.472995
-14.359127	-3.880394	0.396032	0.003630	0.472769
-15.431716	-3.507104	0.399360	0.003890	0.472683
-14.604007	-3.817114	0.402688	0.003689	0.472689
-16.113761	-3.311211	0.406016	0.004055	0.472516
-14.701838	-3.844411	0.409344	0.003713	0.472514
-17.701898	-2.726560	0.412672	0.004440	0.472477
-16.410797	-3.136465	0.416000	0.004127	0.472688
-15.845090	-3.350873	0.419328	0.003990	0.472685
-13.192203	-4.430269	0.422656	0.003347	0.472468
-16.012997	-3.517487	0.425984	0.004031	0.472055
-16.228929	-3.435206	0.429312	0.004083	0.472057
-18.097415	-2.733495	0.432640	0.004536	0.472050
-15.408041	-3.741239	0.435968	0.003884	0.472067
-15.525523	-3.801383	0.439296	0.003912	0.471781
-15.267781	-3.998970	0.442624	0.003850	0.471505
-17.166035	-3.386831	0.445952	0.004310	0.471221
-18.297036	-2.970593	0.449280	0.004584	0.471193
-17.466383	-3.193851	0.452608	0.004383	0.471440
-14.971395	-4.237664	0.455936	0.003778	0.471157
-16.634393	-3.735294	0.459264	0.004181	0.470814
-18.010900	-3.304907	0.462592	0.004515	0.470570
-19.429883	-2.679720	0.465920	0.004858	0.470818
-16.253806	-3.891962	0.469248	0.004089	0.470778
-16.238135	-4.018959	0.472576	0.004085	0.470445
-16.995721	-3.882599	0.475904	0.004269	0.470034
-18.751853	-3.265846	0.479232	0.004694	0.469909
-20.517531	-2.544813	0.482560	0.005122	0.470061
-17.869648	-3.493154	0.485888	0.004480	0.470199
-17.647854	-3.666308	0.489216	0.004427	0.469953
-15.817059	-4.496437	0.492544	0.003983	0.469568
-20.155512	-2.972382	0.495872	0.005034	0.469259
-18.545739	-3.573303	0.499200	0.004644	0.469276
-19.655056	-3.156154	0.502528	0.004913	0.469273
-15.456668	-4.858781	0.505856	0.003896	0.468944
-19.834882	-3.424960	0.509184	0.004956	0.468344
-19.104517	-3.709912	0.512512	0.004779	0.468318
-22.285046	-2.466283	0.515840	0.005550	0.468440
-19.302718	-3.515964	0.519168	0.004827	0.468647
-19.924934	-3.369655	0.522496	0.004978	0.468403
-18.275226	-4.050803	0.525824	0.004579	0.468240
-20.280991	-3.373070	0.529152	0.005064	0.468023
