Fri Oct 25 04:52:11 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.057745	0.000000	-0.000056	0.498866

-0.232314	-0.000377	0.003328	0.000000	0.498788
-0.431907	0.072828	0.006656	0.000049	0.498783
-0.375551	0.050059	0.009984	0.000035	0.498779
-0.231106	0.002133	0.013312	-0.000000	0.498796
0.073874	-0.178077	0.016640	-0.000074	0.498627
-0.047768	-0.184401	0.019968	-0.000045	0.498491
-0.317118	-0.206187	0.023296	0.000021	0.498171
-0.370167	-0.198535	0.026624	0.000034	0.498140
-0.447692	-0.275728	0.029952	0.000052	0.497863
-0.036052	-0.500016	0.033280	-0.000047	0.497684
-0.395152	-0.462687	0.036608	0.000040	0.497429
-0.601989	-0.462715	0.039936	0.000090	0.497226
-0.482034	-0.627167	0.043264	0.000061	0.496916
-0.241308	-0.827984	0.046592	0.000002	0.496630
-0.198702	-0.983875	0.049920	-0.000008	0.496265
-0.372050	-1.062540	0.053248	0.000034	0.495890
-0.476606	-1.147379	0.056576	0.000059	0.495566
-0.382849	-1.330648	0.059904	0.000037	0.495180
-0.284236	-1.538484	0.063232	0.000013	0.494734
-0.135154	-1.769727	0.066560	-0.000023	0.494276
-0.329696	-1.892533	0.069888	0.000024	0.493763
-0.735519	-1.907436	0.073216	0.000122	0.493323
-0.773018	-2.072775	0.076544	0.000131	0.492852
-0.511227	-2.350363	0.079872	0.000068	0.492383
-0.345978	-2.629906	0.083200	0.000028	0.491812
-0.722161	-2.696089	0.086528	0.000119	0.491265
-0.723676	-2.894422	0.089856	0.000119	0.490741
-0.599619	-3.165313	0.093184	0.000089	0.490150
-0.686936	-3.355491	0.096512	0.000110	0.489561
-0.736053	-3.583113	0.099840	0.000122	0.488910
-0.612188	-3.872681	0.103168	0.000092	0.488267
-0.622346	-4.124036	0.106496	0.000095	0.487591
-0.757104	-4.337352	0.109824	0.000127	0.486890
-0.871352	-4.561215	0.113152	0.000155	0.486180
-0.964563	-4.787143	0.116480	0.000178	0.485485
-0.964514	-5.051490	0.119808	0.000178	0.484781
-0.944840	-5.337137	0.123136	0.000173	0.484038
-1.064777	-5.576998	0.126464	0.000202	0.483276
-1.163777	-5.818533	0.129792	0.000226	0.482529
-1.178611	-6.107930	0.133120	0.000230	0.481737
-0.984039	-6.480598	0.136448	0.000183	0.480933
-1.057439	-6.758628	0.139776	0.000201	0.480110
-1.289993	-6.994516	0.143104	0.000257	0.479238
-1.676923	-7.143242	0.146432	0.000351	0.478442
-1.481204	-7.515802	0.149760	0.000303	0.477634
-1.361892	-7.888601	0.153088	0.000274	0.476745
-1.450003	-8.189104	0.156416	0.000296	0.475839
-2.055705	-8.280162	0.159744	0.000443	0.474970
-4.387985	-7.674998	0.163072	0.001008	0.474223
-18.748030	-2.104681	0.166400	0.004486	0.474648
-12.363034	-3.779264	0.169728	0.002939	0.476642
-14.913128	-2.533979	0.173056	0.003557	0.477412
-11.779804	-3.165892	0.176384	0.002798	0.478899
-9.160358	-4.033816	0.179712	0.002163	0.479222
-11.641622	-2.868779	0.183040	0.002764	0.479842
-10.394825	-3.193332	0.186368	0.002462	0.480234
-11.595154	-2.462298	0.189696	0.002753	0.480984
-7.480324	-3.928239	0.193024	0.001756	0.481214
-9.381842	-3.186554	0.196352	0.002216	0.481280
-8.297902	-3.562234	0.199680	0.001954	0.481369
-10.681359	-2.588905	0.203008	0.002531	0.481570
-9.588074	-2.891114	0.206336	0.002266	0.481866
-7.661922	-3.573397	0.209664	0.001800	0.481984
-7.172500	-3.864677	0.212992	0.001681	0.481697
-7.222599	-3.979790	0.216320	0.001693	0.481337
-10.257091	-2.879058	0.219648	0.002428	0.481221
-9.335389	-3.166609	0.222976	0.002205	0.481382
-8.944681	-3.315316	0.226304	0.002110	0.481379
-6.509067	-4.323692	0.229632	0.001520	0.481136
-9.939771	-3.173086	0.232960	0.002351	0.480753
-10.328818	-3.020584	0.236288	0.002446	0.480768
-10.623201	-2.801217	0.239616	0.002517	0.481060
-7.821443	-3.902155	0.242944	0.001838	0.480940
-9.227116	-3.479899	0.246272	0.002179	0.480650
-9.729620	-3.361646	0.249600	0.002300	0.480459
-12.837678	-2.137646	0.252928	0.003053	0.480600
-11.343068	-2.618499	0.256256	0.002691	0.480822
-9.661275	-3.166872	0.259584	0.002284	0.481053
-7.670030	-4.103052	0.262912	0.001801	0.480554
-9.974086	-3.385068	0.266240	0.002359	0.480148
-11.172119	-2.933761	0.269568	0.002650	0.480147
-11.902533	-2.659006	0.272896	0.002826	0.480146
-8.680586	-3.924730	0.276224	0.002046	0.480008
-8.925752	-3.967425	0.279552	0.002105	0.479644
-9.820276	-3.837308	0.282880	0.002322	0.479085
-12.175396	-3.012203	0.286208	0.002893	0.478916
-11.165892	-3.397138	0.289536	0.002648	0.478904
-10.788279	-3.539197	0.292864	0.002556	0.478905
-10.406493	-3.835910	0.296192	0.002464	0.478492
-12.624153	-3.027431	0.299520	0.003001	0.478418
-13.226775	-2.815778	0.302848	0.003147	0.478376
-12.931474	-2.841303	0.306176	0.003076	0.478608
-11.251621	-3.507426	0.309504	0.002669	0.478520
-10.800630	-3.776905	0.312832	0.002559	0.478251
-12.301253	-3.313363	0.316160	0.002923	0.477974
-13.007047	-3.049008	0.319488	0.003094	0.477970
-13.926822	-2.698581	0.322816	0.003317	0.477980
-11.055565	-3.811817	0.326144	0.002621	0.477897
-12.657515	-3.360087	0.329472	0.003009	0.477484
-11.986734	-3.668137	0.332800	0.002846	0.477335
-14.104639	-2.923848	0.336128	0.003360	0.477188
-11.956948	-3.762478	0.339456	0.002839	0.477110
-12.764469	-3.592796	0.342784	0.003035	0.476745
-12.183543	-3.903349	0.346112	0.002894	0.476496
-14.096258	-3.214780	0.349440	0.003357	0.476408
-14.626445	-3.117961	0.352768	0.003486	0.476128
-14.180381	-3.189736	0.356096	0.003378	0.476390
-13.817940	-3.430614	0.359424	0.003290	0.476107
-13.852937	-3.422340	0.362752	0.003298	0.476094
-14.632370	-3.239298	0.366080	0.003487	0.475792
-15.134021	-3.049774	0.369408	0.003609	0.475794
-15.611452	-2.868951	0.372736	0.003724	0.475796
-15.264129	-2.953088	0.376064	0.003640	0.475923
-15.211259	-3.016333	0.379392	0.003627	0.475806
-14.201528	-3.402440	0.382720	0.003383	0.475791
-14.433268	-3.426691	0.386048	0.003439	0.475488
-14.115918	-3.638509	0.389376	0.003362	0.475237
-14.413234	-3.641436	0.392704	0.003434	0.474924
-14.405789	-3.734605	0.396032	0.003432	0.474678
-15.449871	-3.475383	0.399360	0.003685	0.474311
-14.969484	-3.680478	0.402688	0.003569	0.474246
-16.321778	-3.278691	0.406016	0.003896	0.473951
-16.239376	-3.314553	0.409344	0.003876	0.473938
-16.338327	-3.347755	0.412672	0.003900	0.473746
-15.538914	-3.612379	0.416000	0.003707	0.473846
-15.318978	-3.861876	0.419328	0.003653	0.473391
-16.455772	-3.468985	0.422656	0.003929	0.473294
-18.077354	-2.962085	0.425984	0.004321	0.473008
-17.716280	-2.982971	0.429312	0.004234	0.473323
-17.415201	-3.095007	0.432640	0.004161	0.473327
-16.094050	-3.638201	0.435968	0.003841	0.473204
-17.524026	-3.246824	0.439296	0.004187	0.472800
-17.231670	-3.354105	0.442624	0.004116	0.472808
-19.301898	-2.599591	0.445952	0.004618	0.472737
-16.832330	-3.473668	0.449280	0.004020	0.472894
-16.452877	-3.760190	0.452608	0.003928	0.472501
-17.134830	-3.604625	0.455936	0.004093	0.472223
-18.769001	-3.041021	0.459264	0.004489	0.472079
-18.336491	-3.203503	0.462592	0.004384	0.472081
-18.280767	-3.233131	0.465920	0.004370	0.472057
-15.709931	-4.366971	0.469248	0.003748	0.471606
-18.959127	-3.303594	0.472576	0.004535	0.471162
-19.037186	-3.274254	0.475904	0.004554	0.471162
-21.055834	-2.476891	0.479232	0.005043	0.471261
-18.687534	-3.310971	0.482560	0.004469	0.471423
-17.989497	-3.669960	0.485888	0.004300	0.471161
-17.782994	-3.910709	0.489216	0.004250	0.470713
-20.704793	-2.873269	0.492544	0.004957	0.470536
-20.816399	-2.791099	0.495872	0.004984	0.470647
-19.316891	-3.285108	0.499200	0.004621	0.470843
-16.761833	-4.430938	0.502528	0.004002	0.470342
-19.282131	-3.635750	0.505856	0.004613	0.469915
-20.429286	-3.313314	0.509184	0.004891	0.469611
-21.333934	-2.897288	0.512512	0.005110	0.469818
-19.935658	-3.485912	0.515840	0.004771	0.469649
-18.202071	-4.213369	0.519168	0.004351	0.469446
-20.161710	-3.644569	0.522496	0.004826	0.468977
-21.050776	-3.315441	0.525824	0.005041	0.468960
-22.697851	-2.689493	0.529152	0.005440	0.468973
-21.431565	-3.168500	0.532480	0.005133	0.468969
-21.300592	-3.221825	0.535808	0.005102	0.468959
-20.561441	-3.549366	0.539136	0.004922	0.468824
-22.704242	-2.798698	0.542464	0.005442	0.468666
-21.870225	-3.117793	0.545792	0.005239	0.468653
-22.019025	-3.062165	0.549120	0.005275	0.468652
-20.271047	-3.768376	0.552448	0.004852	0.468522
-22.223382	-3.098190	0.555776	0.005325	0.468340
-21.574946	-3.422981	0.559104	0.005168	0.468118
-23.615898	-2.687873	0.562432	0.005662	0.468023
-20.751403	-3.786469	0.565760	0.004968	0.467972
-21.558196	-3.577640	0.569088	0.005164	0.467708
-20.306921	-4.210678	0.572416	0.004861	0.467262
-22.998569	-3.341516	0.575744	0.005513	0.466858
-22.323546	-3.627219	0.579072	0.005349	0.466772
-22.820959	-3.457527	0.582400	0.005470	0.466722
-22.001820	-3.897399	0.585728	0.005271	0.466359
-23.817658	-3.284458	0.589056	0.005711	0.466160
-24.417981	-3.055806	0.592384	0.005856	0.466166
-23.383124	-3.431781	0.595712	0.005606	0.466206
-23.236628	-3.548003	0.599040	0.005570	0.466037
-24.199900	-3.255325	0.602368	0.005803	0.465841
-25.186327	-2.883904	0.605696	0.006042	0.465839
-26.285574	-2.363565	0.609024	0.006309	0.466133
-24.834397	-2.898131	0.612352	0.005957	0.466169
-23.520658	-3.393332	0.615680	0.005639	0.466170
-23.193668	-3.606554	0.619008	0.005560	0.465920
-24.755157	-3.137101	0.622336	0.005938	0.465588
-24.371248	-3.296764	0.625664	0.005845	0.465547
-23.614947	-3.649200	0.628992	0.005662	0.465360
-23.264686	-3.924442	0.632320	0.005577	0.464962
-24.153286	-3.743546	0.635648	0.005792	0.464533
-26.619251	-2.859328	0.638976	0.006389	0.464405
-24.835414	-3.496937	0.642304	0.005957	0.464503
-25.057943	-3.492486	0.645632	0.006011	0.464282
-24.717524	-3.729535	0.648960	0.005929	0.463979
-25.783285	-3.427646	0.652288	0.006187	0.463700
-25.726761	-3.459529	0.655616	0.006173	0.463670
-26.176417	-3.371271	0.658944	0.006282	0.463443
-27.194966	-2.964551	0.662272	0.006529	0.463506
-25.121399	-3.782164	0.665600	0.006026	0.463407
-26.864680	-3.247826	0.668928	0.006449	0.463063
-26.372315	-3.439657	0.672256	0.006329	0.463046
-27.641114	-2.960249	0.675584	0.006637	0.463049
-27.938096	-2.846249	0.678912	0.006709	0.463055
-27.215699	-3.118305	0.682240	0.006534	0.463056
-26.709911	-3.312312	0.685568	0.006411	0.463047
-25.810376	-3.791459	0.688896	0.006193	0.462656
-27.258756	-3.321352	0.692224	0.006544	0.462443
