Fri Oct 25 01:53:43 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.065928	0.000000	-0.000010	0.500207

-0.161654	-0.033912	0.003328	0.000030	0.500132
0.012845	-0.142644	0.006656	-0.000013	0.500021
0.178067	-0.203319	0.009984	-0.000053	0.500026
-0.053272	-0.115421	0.013312	0.000003	0.500028
0.260557	-0.345039	0.016640	-0.000073	0.499740
0.014396	-0.267484	0.019968	-0.000013	0.499701
0.038826	-0.387414	0.023296	-0.000019	0.499414
0.197958	-0.502994	0.026624	-0.000058	0.499270
0.418609	-0.692279	0.029952	-0.000111	0.498995
-0.176121	-0.578785	0.033280	0.000033	0.498709
0.115446	-0.780130	0.036608	-0.000038	0.498471
0.037342	-0.873077	0.039936	-0.000019	0.498154
0.028149	-0.996135	0.043264	-0.000017	0.497826
-0.195195	-1.029625	0.046592	0.000037	0.497520
-0.119343	-1.187421	0.049920	0.000019	0.497184
-0.368949	-1.225830	0.053248	0.000079	0.496840
-0.087059	-1.470131	0.056576	0.000011	0.496480
-0.141946	-1.597031	0.059904	0.000024	0.496096
-0.016326	-1.827448	0.063232	-0.000006	0.495618
-0.291704	-1.887407	0.066560	0.000061	0.495191
-0.359159	-2.042714	0.069888	0.000077	0.494719
-0.420964	-2.190714	0.073216	0.000092	0.494271
-0.073519	-2.503278	0.076544	0.000008	0.493796
-0.213096	-2.648399	0.079872	0.000042	0.493278
-0.214975	-2.866620	0.083200	0.000042	0.492703
-0.615970	-2.931696	0.086528	0.000139	0.492136
-0.268364	-3.265750	0.089856	0.000055	0.491602
-0.606974	-3.362871	0.093184	0.000137	0.491010
-0.174825	-3.759569	0.096512	0.000032	0.490394
-0.275046	-3.973169	0.099840	0.000057	0.489731
-0.726473	-4.059806	0.103168	0.000166	0.489052
-0.633026	-4.331967	0.106496	0.000143	0.488426
-0.488634	-4.645168	0.109824	0.000108	0.487740
-0.329120	-4.983309	0.113152	0.000070	0.487002
-0.758581	-5.097553	0.116480	0.000174	0.486268
-1.180051	-5.199868	0.119808	0.000276	0.485573
-1.025812	-5.511619	0.123136	0.000239	0.484898
-0.835642	-5.853325	0.126464	0.000193	0.484177
-0.912787	-6.114450	0.129792	0.000211	0.483401
-1.034123	-6.360301	0.133120	0.000241	0.482620
-1.574433	-6.433405	0.136448	0.000372	0.481878
-1.408938	-6.771125	0.139776	0.000332	0.481139
-1.164561	-7.147699	0.143104	0.000272	0.480374
-0.719827	-7.630724	0.146432	0.000165	0.479524
-1.001892	-7.871794	0.149760	0.000233	0.478586
-1.204362	-8.126963	0.153088	0.000282	0.477689
-1.324397	-8.402430	0.156416	0.000311	0.476820
-0.761630	-8.960225	0.159744	0.000175	0.475882
-0.927762	-9.273717	0.163072	0.000215	0.474859
-1.332475	-9.484955	0.166400	0.000313	0.473867
-1.746129	-9.665147	0.169728	0.000414	0.472948
