Thu Oct 24 22:39:34 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.000784	0.000000	-0.000003	0.500348

0.083964	-0.040650	0.003328	-0.000024	0.500327
0.283379	-0.230585	0.006656	-0.000072	0.500030
0.061886	-0.150413	0.009984	-0.000018	0.500022
-0.187227	-0.056385	0.013312	0.000042	0.500022
-0.342873	-0.078776	0.016640	0.000080	0.499813
-0.268965	-0.135503	0.019968	0.000062	0.499738
-0.107254	-0.198825	0.023296	0.000022	0.499732
-0.358777	-0.225983	0.026624	0.000083	0.499417
-0.423636	-0.202092	0.029952	0.000099	0.499415
-0.294466	-0.352850	0.033280	0.000068	0.499151
-0.478791	-0.347313	0.036608	0.000112	0.498986
-0.544701	-0.396285	0.039936	0.000128	0.498794
-0.371907	-0.547667	0.043264	0.000086	0.498571
-0.504067	-0.592642	0.046592	0.000118	0.498325
-0.506066	-0.693597	0.049920	0.000119	0.498061
-0.384858	-0.858313	0.053248	0.000089	0.497752
-0.459586	-0.958527	0.056576	0.000108	0.497419
-0.330022	-1.143098	0.059904	0.000076	0.497066
-0.346249	-1.277123	0.063232	0.000080	0.496701
-0.307927	-1.459174	0.066560	0.000071	0.496265
-0.342886	-1.605342	0.069888	0.000079	0.495849
-0.409596	-1.747954	0.073216	0.000095	0.495412
-0.134211	-2.043424	0.076544	0.000029	0.494911
-0.383488	-2.152567	0.079872	0.000089	0.494380
-0.593193	-2.254532	0.083200	0.000140	0.493907
-0.871822	-2.347069	0.086528	0.000207	0.493389
-0.617536	-2.627324	0.089856	0.000146	0.492906
-0.350695	-2.941834	0.093184	0.000081	0.492344
-0.567458	-3.100010	0.096512	0.000134	0.491714
-0.995163	-3.152519	0.099840	0.000237	0.491151
-1.320337	-3.244309	0.103168	0.000316	0.490587
-1.108479	-3.512790	0.106496	0.000265	0.490089
-0.975828	-3.784248	0.109824	0.000233	0.489505
-0.866676	-4.069011	0.113152	0.000206	0.488861
-1.309947	-4.148345	0.116480	0.000314	0.488208
-1.508870	-4.298692	0.119808	0.000362	0.487611
-1.117743	-4.684716	0.123136	0.000267	0.486978
-1.028791	-4.982509	0.126464	0.000246	0.486276
-1.150822	-5.220596	0.129792	0.000275	0.485520
-1.462512	-5.367920	0.133120	0.000351	0.484814
-1.725766	-5.519340	0.136448	0.000414	0.484145
-1.532216	-5.853903	0.139776	0.000368	0.483446
-1.188233	-6.275153	0.143104	0.000284	0.482665
-1.404961	-6.494905	0.146432	0.000337	0.481857
-3.466360	-5.972439	0.149760	0.000836	0.481173
-8.769741	-4.010253	0.153088	0.002121	0.481073
-6.925554	-4.593393	0.156416	0.001674	0.481375
-8.693005	-3.847885	0.159744	0.002102	0.481588
-8.429631	-3.806076	0.163072	0.002038	0.481967
-7.799402	-3.923385	0.166400	0.001886	0.482290
-7.024387	-4.203515	0.169728	0.001698	0.482322
-7.315536	-4.092802	0.173056	0.001768	0.482325
-8.529034	-3.568587	0.176384	0.002062	0.482504
-8.399472	-3.512936	0.179712	0.002031	0.482784
-7.885789	-3.652250	0.183040	0.001906	0.482930
-6.621145	-4.123416	0.186368	0.001600	0.482945
-7.417013	-3.918876	0.189696	0.001793	0.482690
-8.081808	-3.633676	0.193024	0.001954	0.482783
-9.003932	-3.226297	0.196352	0.002177	0.482943
-7.849309	-3.663854	0.199680	0.001897	0.482937
-7.302921	-3.872160	0.203008	0.001765	0.482931
-6.928896	-4.119005	0.206336	0.001674	0.482647
-7.746071	-3.898635	0.209664	0.001872	0.482412
-8.427860	-3.680419	0.212992	0.002037	0.482309
-8.623161	-3.604087	0.216320	0.002084	0.482316
-7.251769	-4.151631	0.219648	0.001752	0.482234
-7.720310	-4.066597	0.222976	0.001866	0.481989
-8.199286	-3.997816	0.226304	0.001982	0.481689
-9.234577	-3.607308	0.229632	0.002232	0.481689
