Fri Oct 25 01:01:29 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.297863	0.000000	-0.000198	0.498836

0.418046	-0.504013	0.003328	-0.000299	0.498710
-0.271563	-0.332903	0.006656	-0.000132	0.498480
-0.087855	-0.478013	0.009984	-0.000176	0.498283
-0.576695	-0.341408	0.013312	-0.000058	0.498160
-0.658559	-0.408712	0.016640	-0.000038	0.497905
-1.030665	-0.287436	0.019968	0.000052	0.497856
-1.006114	-0.380925	0.023296	0.000046	0.497638
-1.144277	-0.364357	0.026624	0.000079	0.497545
-1.183063	-0.407808	0.029952	0.000089	0.497395
-1.484901	-0.354502	0.033280	0.000162	0.497238
-1.574271	-0.331862	0.036608	0.000183	0.497209
-1.912681	-0.310152	0.039936	0.000265	0.496934
-1.126101	-0.626610	0.043264	0.000075	0.496882
-1.703073	-0.509575	0.046592	0.000215	0.496621
-1.918012	-0.497295	0.049920	0.000267	0.496442
-2.736146	-0.242307	0.053248	0.000465	0.496303
-1.544291	-0.736932	0.056576	0.000176	0.496184
-1.088603	-1.030498	0.059904	0.000066	0.495867
-1.678181	-0.956434	0.063232	0.000209	0.495480
-2.324711	-0.815904	0.066560	0.000365	0.495211
-2.563986	-0.787000	0.069888	0.000423	0.495051
-2.194101	-1.033479	0.073216	0.000333	0.494772
-1.810990	-1.285915	0.076544	0.000241	0.494489
-2.137662	-1.310591	0.079872	0.000320	0.494103
-3.509694	-0.903621	0.083200	0.000652	0.493815
-3.438401	-0.948648	0.086528	0.000635	0.493767
-3.383375	-1.068004	0.089856	0.000621	0.493509
-2.455956	-1.504008	0.093184	0.000397	0.493282
-4.063594	-1.036019	0.096512	0.000786	0.492921
-4.458911	-0.895175	0.099840	0.000882	0.492900
-5.026574	-0.684115	0.103168	0.001019	0.492892
-3.635172	-1.273891	0.106496	0.000682	0.492721
-3.045821	-1.606579	0.109824	0.000540	0.492430
-4.096888	-1.348118	0.113152	0.000794	0.492069
-4.772446	-1.133238	0.116480	0.000958	0.491965
-4.669241	-1.279522	0.119808	0.000933	0.491682
-3.839737	-1.649524	0.123136	0.000732	0.491531
-3.810988	-1.823263	0.126464	0.000725	0.491103
-3.961427	-1.903639	0.129792	0.000761	0.490742
-5.353950	-1.506662	0.133120	0.001099	0.490405
-5.424656	-1.512775	0.136448	0.001116	0.490318
-4.694439	-1.875059	0.139776	0.000939	0.490089
-4.784316	-1.953721	0.143104	0.000961	0.489792
-5.394986	-1.844469	0.146432	0.001109	0.489472
-5.864423	-1.730418	0.149760	0.001222	0.489306
-6.437942	-1.570837	0.153088	0.001361	0.489157
