Thu Oct 24 23:01:55 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.244606	0.000000	-0.000167	0.498814

-0.181510	-0.186537	0.003328	-0.000123	0.498788
-0.049012	-0.301978	0.006656	-0.000155	0.498618
-0.533639	-0.170883	0.009984	-0.000038	0.498484
-0.136799	-0.356062	0.013312	-0.000134	0.498392
-0.061023	-0.475361	0.016640	-0.000152	0.498157
-0.292901	-0.503307	0.019968	-0.000096	0.497857
-0.554561	-0.488883	0.023296	-0.000033	0.497638
-0.731386	-0.469451	0.026624	0.000010	0.497516
-0.474404	-0.672098	0.029952	-0.000052	0.497241
-0.212173	-0.868165	0.033280	-0.000116	0.496988
-0.335374	-0.955749	0.036608	-0.000086	0.496639
-0.341122	-1.095670	0.039936	-0.000085	0.496269
-0.764539	-1.047059	0.043264	0.000018	0.495980
-0.371728	-1.343406	0.046592	-0.000077	0.495593
-0.146763	-1.574112	0.049920	-0.000132	0.495212
-0.208132	-1.733422	0.053248	-0.000117	0.494736
-0.466499	-1.811445	0.056576	-0.000054	0.494277
-0.475876	-1.996072	0.059904	-0.000052	0.493784
-0.378303	-2.201253	0.063232	-0.000075	0.493343
-0.314509	-2.439775	0.066560	-0.000091	0.492781
-0.598028	-2.531117	0.069888	-0.000022	0.492260
-0.670227	-2.701239	0.073216	-0.000005	0.491741
-0.807105	-2.861274	0.076544	0.000028	0.491185
-0.878567	-3.035092	0.079872	0.000046	0.490656
-0.794378	-3.269167	0.083200	0.000025	0.490122
-1.133515	-3.357303	0.086528	0.000108	0.489552
-1.366838	-3.476123	0.089856	0.000164	0.489006
-1.172241	-3.767783	0.093184	0.000117	0.488428
-1.110649	-4.009699	0.096512	0.000102	0.487848
-1.299312	-4.177059	0.099840	0.000148	0.487216
-1.153083	-4.465633	0.103168	0.000112	0.486596
-1.293673	-4.660275	0.106496	0.000147	0.485937
-1.253443	-4.926283	0.109824	0.000137	0.485269
-1.317485	-5.159578	0.113152	0.000152	0.484582
-1.260604	-5.447233	0.116480	0.000139	0.483871
-1.324361	-5.700695	0.119808	0.000154	0.483129
-1.361848	-5.976009	0.123136	0.000163	0.482354
-1.298420	-6.284061	0.126464	0.000148	0.481591
-1.491327	-6.505685	0.129792	0.000195	0.480800
-1.742491	-6.695778	0.133120	0.000256	0.480033
-1.850001	-6.944376	0.136448	0.000282	0.479254
-4.913921	-6.015914	0.139776	0.001024	0.478642
-11.102411	-3.607238	0.143104	0.002523	0.478846
-5.684401	-5.470294	0.146432	0.001210	0.479331
-8.367579	-4.487458	0.149760	0.001860	0.479254
-4.858417	-5.756215	0.153088	0.001010	0.479400
-7.581825	-4.843787	0.156416	0.001670	0.479092
-6.212470	-5.314501	0.159744	0.001338	0.479215
-7.565612	-4.916840	0.163072	0.001666	0.478911
-6.368060	-5.307547	0.166400	0.001376	0.479075
-7.510102	-4.938178	0.169728	0.001653	0.478910
-5.456022	-5.766459	0.173056	0.001155	0.478765
-8.175276	-4.823345	0.176384	0.001814	0.478543
-7.662467	-4.996225	0.179712	0.001689	0.478598
-9.473979	-4.314003	0.183040	0.002128	0.478597
-7.312206	-5.129240	0.186368	0.001605	0.478596
-9.671546	-4.215894	0.189696	0.002176	0.478661
-7.977852	-4.802802	0.193024	0.001766	0.478800
-9.937353	-4.058885	0.196352	0.002240	0.478814
-6.668049	-5.301593	0.199680	0.001448	0.478787
-9.014331	-4.482706	0.203008	0.002017	0.478610
-8.067306	-4.841205	0.206336	0.001787	0.478606
-9.316055	-4.475292	0.209664	0.002090	0.478322
-7.750070	-5.033864	0.212992	0.001710	0.478409
-7.948665	-5.092665	0.216320	0.001758	0.478047
-8.239544	-5.058784	0.219648	0.001829	0.477842
-8.698245	-4.954294	0.222976	0.001940	0.477657
-7.724720	-5.423610	0.226304	0.001704	0.477380
-8.944119	-5.091535	0.229632	0.002000	0.477034
-7.860768	-5.574740	0.232960	0.001737	0.476831
-10.346505	-4.756367	0.236288	0.002339	0.476509
-9.416100	-5.094371	0.239616	0.002114	0.476544
-11.129151	-4.493976	0.242944	0.002529	0.476420
-9.671559	-5.042422	0.246272	0.002176	0.476423
-10.596563	-4.695200	0.249600	0.002400	0.476419
-10.632941	-4.680072	0.252928	0.002409	0.476423
-11.958530	-4.183435	0.256256	0.002730	0.476415
-10.505917	-4.728751	0.259584	0.002378	0.476421
-10.118590	-4.893926	0.262912	0.002284	0.476370
-8.849366	-5.530119	0.266240	0.001976	0.475941
-10.788827	-4.930659	0.269568	0.002446	0.475583
-11.096307	-4.845820	0.272896	0.002521	0.475499
-11.849896	-4.561653	0.276224	0.002703	0.475499
-10.724680	-5.022911	0.279552	0.002431	0.475398
-10.686521	-5.128802	0.282880	0.002421	0.475149
-11.713568	-4.840769	0.286208	0.002670	0.474879
-11.419066	-4.948790	0.289536	0.002599	0.474887
-12.178957	-4.673184	0.292864	0.002783	0.474858
-11.015848	-5.239555	0.296192	0.002501	0.474510
-12.528334	-4.753242	0.299520	0.002868	0.474281
-11.166126	-5.296317	0.302848	0.002537	0.474200
-13.478989	-4.508386	0.306176	0.003098	0.473971
-11.947224	-5.060154	0.309504	0.002727	0.474041
-14.173029	-4.257283	0.312832	0.003266	0.473942
-10.851677	-5.544212	0.316160	0.002461	0.473848
-13.458686	-4.641303	0.319488	0.003093	0.473629
-12.412607	-5.073585	0.322816	0.002839	0.473526
-14.429847	-4.387111	0.326144	0.003328	0.473323
-12.178981	-5.236431	0.329472	0.002783	0.473322
-13.225399	-4.943112	0.332800	0.003036	0.473045
-13.033028	-5.049131	0.336128	0.002990	0.472954
-14.056096	-4.751873	0.339456	0.003237	0.472712
-13.418884	-4.992959	0.342784	0.003083	0.472709
-14.235214	-4.796619	0.346112	0.003281	0.472404
-13.327567	-5.140101	0.349440	0.003061	0.472401
-14.193966	-4.931369	0.352768	0.003271	0.472078
-14.730394	-4.727092	0.356096	0.003401	0.472084
-14.683107	-4.744329	0.359424	0.003389	0.472085
-14.863987	-4.755709	0.362752	0.003433	0.471867
-13.838230	-5.177467	0.366080	0.003184	0.471772
-15.314797	-4.724914	0.369408	0.003542	0.471486
-16.281206	-4.303567	0.372736	0.003776	0.471642
-14.610110	-4.973311	0.376064	0.003371	0.471533
-14.946107	-4.875139	0.379392	0.003453	0.471455
-12.965038	-5.779670	0.382720	0.002973	0.471023
-16.309629	-4.605530	0.386048	0.003783	0.470784
-15.206668	-5.052372	0.389376	0.003516	0.470699
-16.814597	-4.505358	0.392704	0.003905	0.470536
-14.938324	-5.216930	0.396032	0.003451	0.470525
-16.709850	-4.653903	0.399360	0.003880	0.470236
-15.852878	-4.975785	0.402688	0.003672	0.470240
-17.527324	-4.396650	0.406016	0.004078	0.470096
-16.553620	-4.717225	0.409344	0.003842	0.470224
-15.404538	-5.251678	0.412672	0.003564	0.469946
-15.113877	-5.510810	0.416000	0.003493	0.469534
-17.698560	-4.625514	0.419328	0.004119	0.469288
-18.651712	-4.243448	0.422656	0.004350	0.469350
-17.821935	-4.465872	0.425984	0.004149	0.469600
-15.689713	-5.350475	0.429312	0.003633	0.469378
-16.796591	-5.076466	0.432640	0.003901	0.468983
-17.168841	-5.008287	0.435968	0.003991	0.468784
-18.719100	-4.466391	0.439296	0.004366	0.468666
-16.860084	-5.167959	0.442624	0.003916	0.468664
-16.607722	-5.405144	0.445952	0.003855	0.468272
-18.414840	-4.809702	0.449280	0.004293	0.468035
-19.558674	-4.378218	0.452608	0.004570	0.468035
-19.787264	-4.215584	0.455936	0.004625	0.468246
-17.253681	-5.185985	0.459264	0.004011	0.468205
-16.942277	-5.448957	0.462592	0.003936	0.467803
-17.979695	-5.199589	0.465920	0.004187	0.467410
-20.323153	-4.317320	0.469248	0.004755	0.467406
-19.775608	-4.522732	0.472576	0.004622	0.467409
-18.562580	-4.977456	0.475904	0.004328	0.467417
-17.795134	-5.419700	0.479232	0.004142	0.466994
