Fri Oct 25 02:45:24 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.162231	0.000000	-0.000103	0.498479

0.233254	-0.249945	0.003328	-0.000160	0.498479
0.277634	-0.376230	0.006656	-0.000171	0.498195
0.137702	-0.352600	0.009984	-0.000137	0.498120
-0.286953	-0.293480	0.013312	-0.000034	0.497858
-0.059878	-0.415016	0.016640	-0.000089	0.497764
0.058875	-0.548221	0.019968	-0.000118	0.497534
-0.261715	-0.534475	0.023296	-0.000040	0.497256
-0.497343	-0.491444	0.026624	0.000017	0.497137
-0.340548	-0.635703	0.029952	-0.000021	0.496916
-0.184252	-0.803545	0.033280	-0.000059	0.496632
0.248594	-1.084248	0.036608	-0.000164	0.496326
-0.067684	-1.110333	0.039936	-0.000087	0.495947
-0.433014	-1.107500	0.043264	0.000002	0.495595
-0.431257	-1.232404	0.046592	0.000001	0.495271
-0.337703	-1.408412	0.049920	-0.000022	0.494904
-0.182616	-1.603612	0.053248	-0.000059	0.494546
-0.210468	-1.787725	0.056576	-0.000052	0.494037
-0.454912	-1.847637	0.059904	0.000007	0.493639
-0.572498	-1.966105	0.063232	0.000035	0.493212
-0.399946	-2.202088	0.066560	-0.000006	0.492764
-0.290008	-2.434779	0.069888	-0.000033	0.492262
-0.335760	-2.615999	0.073216	-0.000022	0.491740
-0.542706	-2.751846	0.076544	0.000028	0.491177
-0.768534	-2.871104	0.079872	0.000083	0.490639
-0.764745	-3.067969	0.083200	0.000082	0.490123
-0.579876	-3.342493	0.086528	0.000037	0.489582
-0.398929	-3.657090	0.089856	-0.000006	0.488931
-0.721935	-3.770066	0.093184	0.000072	0.488310
-0.938819	-3.923147	0.096512	0.000124	0.487687
-1.218591	-4.040521	0.099840	0.000192	0.487096
-1.017618	-4.345690	0.103168	0.000144	0.486487
-1.276379	-4.473329	0.106496	0.000206	0.485888
-4.247202	-3.528711	0.109824	0.000926	0.485421
-4.233747	-3.535013	0.113152	0.000923	0.485418
-4.613097	-3.511452	0.116480	0.001015	0.485100
-4.432809	-3.579913	0.119808	0.000971	0.485098
-6.041894	-2.971454	0.123136	0.001361	0.485104
-3.802032	-3.863528	0.126464	0.000818	0.484976
-5.424162	-3.318020	0.129792	0.001211	0.484801
-4.499511	-3.745913	0.133120	0.000987	0.484589
-6.549009	-2.977084	0.136448	0.001483	0.484579
-3.985170	-4.024654	0.139776	0.000862	0.484362
-5.654089	-3.465027	0.143104	0.001267	0.484177
-4.986308	-3.794898	0.146432	0.001105	0.483968
-7.462338	-2.851382	0.149760	0.001705	0.483996
-5.866057	-3.475111	0.153088	0.001318	0.483937
-7.134536	-2.965534	0.156416	0.001625	0.484021
-5.782319	-3.530970	0.159744	0.001298	0.483872
-6.545786	-3.245907	0.163072	0.001483	0.483865
-7.587249	-2.952411	0.166400	0.001735	0.483600
-6.355809	-3.325667	0.169728	0.001436	0.483843
-5.772612	-3.703803	0.173056	0.001295	0.483420
-5.049168	-4.067516	0.176384	0.001120	0.483176
-7.411170	-3.349850	0.179712	0.001692	0.482714
-7.349066	-3.296375	0.183040	0.001677	0.482920
-7.727799	-3.262428	0.186368	0.001769	0.482628
-5.409980	-4.165582	0.189696	0.001207	0.482550
-6.660486	-3.875087	0.193024	0.001510	0.482065
-8.019518	-3.390160	0.196352	0.001839	0.481991
-9.701525	-2.758781	0.199680	0.002247	0.481984
-8.384972	-3.215598	0.203008	0.001928	0.482090
-7.401892	-3.643465	0.206336	0.001690	0.481937
-8.024872	-3.503867	0.209664	0.001841	0.481681
-8.655874	-3.265760	0.212992	0.001994	0.481682
-10.148960	-2.702819	0.216320	0.002355	0.481682
-8.497499	-3.324006	0.219648	0.001955	0.481686
-7.059838	-3.940649	0.222976	0.001607	0.481485
-8.315050	-3.614169	0.226304	0.001911	0.481091
-9.982772	-2.995005	0.229632	0.002315	0.481065
-11.318696	-2.445541	0.232960	0.002639	0.481189
-8.199855	-3.621097	0.236288	0.001883	0.481189
-8.281578	-3.709560	0.239616	0.001903	0.480869
-8.208811	-3.860359	0.242944	0.001885	0.480537
-9.597206	-3.460995	0.246272	0.002221	0.480203
-9.032472	-3.719160	0.249600	0.002085	0.480081
-9.173650	-3.750120	0.252928	0.002119	0.479854
-8.684692	-4.064533	0.256256	0.002000	0.479503
-9.875872	-3.717196	0.259584	0.002289	0.479229
