Thu Oct 24 22:11:35 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.082284	0.000000	-0.000091	0.500177

-0.208955	-0.065384	0.003328	-0.000040	0.500017
-0.203576	-0.064333	0.006656	-0.000042	0.500025
-0.205504	-0.066858	0.009984	-0.000041	0.500017
-0.163543	-0.195783	0.013312	-0.000051	0.499724
-0.219415	-0.172676	0.016640	-0.000038	0.499730
-0.187684	-0.299131	0.019968	-0.000046	0.499434
-0.226291	-0.362494	0.023296	-0.000036	0.499232
-0.209624	-0.419797	0.026624	-0.000040	0.499100
-0.291154	-0.506658	0.029952	-0.000021	0.498795
-0.321254	-0.583918	0.033280	-0.000013	0.498566
-0.451078	-0.639207	0.036608	0.000018	0.498295
-0.650576	-0.649938	0.039936	0.000066	0.498072
-0.748494	-0.698488	0.043264	0.000090	0.497851
-0.846012	-0.780562	0.046592	0.000114	0.497542
-0.596166	-0.969512	0.049920	0.000053	0.497296
-0.855766	-0.999084	0.053248	0.000116	0.496964
-0.910832	-1.089675	0.056576	0.000129	0.496675
-0.973468	-1.182606	0.059904	0.000145	0.496371
-0.866420	-1.369552	0.063232	0.000119	0.495989
-1.130378	-1.415042	0.066560	0.000183	0.495611
-1.073820	-1.561481	0.069888	0.000169	0.495285
-1.180980	-1.654083	0.073216	0.000195	0.494937
-1.426058	-1.709180	0.076544	0.000254	0.494552
-1.622182	-1.783954	0.079872	0.000302	0.494163
-1.655027	-1.907796	0.083200	0.000310	0.493807
-1.675967	-2.062822	0.086528	0.000315	0.493380
-1.842789	-2.152431	0.089856	0.000355	0.492980
-1.688635	-2.359603	0.093184	0.000318	0.492589
-1.906745	-2.458364	0.096512	0.000371	0.492114
-2.052276	-2.543132	0.099840	0.000406	0.491747
-2.113606	-2.689955	0.103168	0.000421	0.491300
-2.204598	-2.808519	0.106496	0.000443	0.490897
-2.401669	-2.880946	0.109824	0.000491	0.490511
-2.572134	-3.001738	0.113152	0.000532	0.490023
-2.619241	-3.124923	0.116480	0.000543	0.489651
-2.892982	-3.195478	0.119808	0.000610	0.489192
-2.920437	-3.358858	0.123136	0.000616	0.488732
-3.198688	-3.406792	0.126464	0.000684	0.488328
-3.138578	-3.601218	0.129792	0.000669	0.487873
-3.175190	-3.749510	0.133120	0.000678	0.487443
-3.183906	-3.922435	0.136448	0.000680	0.486975
-3.413513	-4.007130	0.139776	0.000736	0.486520
-3.466355	-4.165987	0.143104	0.000748	0.486045
-3.624158	-4.284522	0.146432	0.000787	0.485571
-3.660968	-4.457390	0.149760	0.000796	0.485074
-3.852665	-4.565769	0.153088	0.000842	0.484592
-3.997594	-4.704234	0.156416	0.000877	0.484076
-4.137854	-4.820076	0.159744	0.000911	0.483625
-4.397151	-4.921341	0.163072	0.000974	0.483093
-4.601260	-4.990871	0.166400	0.001023	0.482701
-4.656175	-5.149382	0.169728	0.001037	0.482220
-4.908135	-5.202048	0.173056	0.001098	0.481824
-4.873173	-5.392007	0.176384	0.001089	0.481350
-4.931162	-5.526571	0.179712	0.001103	0.480929
-4.964974	-5.705466	0.183040	0.001111	0.480414
-5.299828	-5.751971	0.186368	0.001193	0.479948
-5.550060	-5.838170	0.189696	0.001253	0.479462
-5.604949	-5.973491	0.193024	0.001267	0.479041
-5.879817	-6.033209	0.196352	0.001333	0.478599
-5.824278	-6.222808	0.199680	0.001320	0.478144
-5.811378	-6.395219	0.203008	0.001317	0.477690
-6.329748	-6.375719	0.206336	0.001442	0.477214
