Thu Oct 24 21:59:50 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	-0.014167	0.000000	-0.000041	0.500179

0.018320	-0.082114	0.003328	-0.000046	0.500021
-0.018212	-0.065464	0.006656	-0.000037	0.500029
-0.089641	-0.041734	0.009984	-0.000020	0.500021
-0.152137	-0.101040	0.013312	-0.000005	0.499807
-0.161625	-0.126383	0.016640	-0.000002	0.499732
-0.213658	-0.148342	0.019968	0.000010	0.499625
-0.282285	-0.206620	0.023296	0.000027	0.499407
-0.279234	-0.243280	0.026624	0.000026	0.499315
-0.282111	-0.330128	0.029952	0.000027	0.499087
-0.360680	-0.385396	0.033280	0.000046	0.498867
-0.183649	-0.541288	0.036608	0.000003	0.498636
-0.239687	-0.618208	0.039936	0.000016	0.498382
-0.465909	-0.641768	0.043264	0.000071	0.498100
-0.428527	-0.765289	0.046592	0.000062	0.497816
-0.342298	-0.929683	0.049920	0.000041	0.497473
-0.344059	-1.054368	0.053248	0.000042	0.497147
-0.458122	-1.150202	0.056576	0.000069	0.496786
-0.354928	-1.323870	0.059904	0.000044	0.496435
-0.402144	-1.452413	0.063232	0.000056	0.496054
-0.559873	-1.572965	0.066560	0.000094	0.495585
-0.728764	-1.660248	0.069888	0.000135	0.495191
-0.739605	-1.807921	0.073216	0.000137	0.494794
-0.764675	-1.985247	0.076544	0.000143	0.494306
-1.136587	-1.991014	0.079872	0.000234	0.493924
-0.795424	-2.296014	0.083200	0.000151	0.493462
-0.867617	-2.442664	0.086528	0.000168	0.493006
-1.146409	-2.540813	0.089856	0.000236	0.492473
-1.256892	-2.663194	0.093184	0.000263	0.492042
-1.447500	-2.786134	0.096512	0.000309	0.491530
-1.256488	-3.031538	0.099840	0.000263	0.491073
-1.330635	-3.207888	0.103168	0.000281	0.490535
-1.154947	-3.487254	0.106496	0.000238	0.489973
-1.756463	-3.474911	0.109824	0.000384	0.489407
-1.744648	-3.671106	0.113152	0.000381	0.488900
-1.705569	-3.892325	0.116480	0.000371	0.488354
-1.638351	-4.145463	0.119808	0.000355	0.487750
-2.217855	-4.145774	0.123136	0.000496	0.487170
-2.246189	-4.328564	0.126464	0.000502	0.486656
-2.515775	-4.417854	0.129792	0.000568	0.486148
-2.444183	-4.653224	0.133120	0.000550	0.485594
-2.409180	-4.880056	0.136448	0.000542	0.485024
-2.938427	-4.885395	0.139776	0.000670	0.484478
-2.989609	-5.050878	0.143104	0.000683	0.483985
-3.023412	-5.253935	0.146432	0.000691	0.483408
-3.245254	-5.370439	0.149760	0.000745	0.482872
-3.425245	-5.493107	0.153088	0.000788	0.482361
-3.604368	-5.624818	0.156416	0.000832	0.481827
