Thu Oct 24 21:30:17 2024

Number of Points = 51000
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.000000	0.009235	0.000000	0.000005	0.500956

0.234004	-0.093621	0.003328	-0.000052	0.500918
0.195785	-0.185991	0.006656	-0.000043	0.500643
0.164863	-0.171704	0.009984	-0.000035	0.500650
0.205670	-0.198230	0.013312	-0.000045	0.500621
0.150342	-0.284226	0.016640	-0.000032	0.500345
0.245912	-0.356189	0.019968	-0.000055	0.500253
0.317067	-0.472089	0.023296	-0.000072	0.500023
0.154141	-0.507077	0.026624	-0.000033	0.499773
0.267647	-0.633444	0.029952	-0.000060	0.499557
0.028903	-0.644079	0.033280	-0.000003	0.499297
-0.069099	-0.688488	0.036608	0.000021	0.499086
0.040264	-0.844729	0.039936	-0.000005	0.498788
-0.027323	-0.939195	0.043264	0.000011	0.498478
-0.161679	-1.015095	0.046592	0.000043	0.498149
-0.018378	-1.198953	0.049920	0.000009	0.497812
-0.261096	-1.235523	0.053248	0.000067	0.497480
-0.087850	-1.434505	0.056576	0.000025	0.497132
-0.045564	-1.600548	0.059904	0.000015	0.496742
-0.040154	-1.778453	0.063232	0.000014	0.496284
-0.207647	-1.890301	0.066560	0.000054	0.495828
-0.333485	-1.996958	0.069888	0.000085	0.495426
-0.435350	-2.140158	0.073216	0.000110	0.494952
-0.334696	-2.350447	0.076544	0.000085	0.494502
-0.294759	-2.562614	0.079872	0.000075	0.493986
-0.320935	-2.764236	0.083200	0.000082	0.493432
-0.592730	-2.858634	0.086528	0.000148	0.492916
-0.587948	-3.055680	0.089856	0.000146	0.492404
-0.496825	-3.300739	0.093184	0.000124	0.491850
-0.533992	-3.511670	0.096512	0.000133	0.491258
-0.457694	-3.767808	0.099840	0.000115	0.490660
-0.713250	-3.913806	0.103168	0.000177	0.490021
-0.854907	-4.089635	0.106496	0.000211	0.489416
-0.805976	-4.343620	0.109824	0.000199	0.488793
-0.898635	-4.551525	0.113152	0.000222	0.488150
-0.837896	-4.822048	0.116480	0.000207	0.487494
-0.996545	-5.025560	0.119808	0.000245	0.486795
-1.106007	-5.245292	0.123136	0.000272	0.486101
-1.142192	-5.484067	0.126464	0.000281	0.485429
-0.941724	-5.824607	0.129792	0.000232	0.484723
-1.084556	-6.070567	0.133120	0.000267	0.483922
-1.188560	-6.300404	0.136448	0.000292	0.483203
-1.443377	-6.493070	0.139776	0.000354	0.482430
-1.833488	-6.616915	0.143104	0.000448	0.481703
-1.565279	-6.983219	0.146432	0.000383	0.480991
-1.686784	-7.234267	0.149760	0.000413	0.480192
-1.791298	-7.461109	0.153088	0.000438	0.479474
-2.069696	-7.656649	0.156416	0.000506	0.478663
-2.088073	-7.920058	0.159744	0.000510	0.477932
-2.059868	-8.224896	0.163072	0.000503	0.477136
-4.001610	-7.766186	0.166400	0.000974	0.476394
-9.709517	-5.633892	0.169728	0.002356	0.476341
-7.107984	-6.475998	0.173056	0.001726	0.476718
-9.931352	-5.361387	0.176384	0.002410	0.476854
-9.048864	-5.523053	0.179712	0.002196	0.477318
-8.551066	-5.589933	0.183040	0.002075	0.477646
-7.355975	-6.037219	0.186368	0.001786	0.477655
-7.314329	-6.058133	0.189696	0.001776	0.477641
-8.780086	-5.504244	0.193024	0.002131	0.477644
-8.775565	-5.406516	0.196352	0.002129	0.477914
-7.687042	-5.799200	0.199680	0.001866	0.477962
-6.765826	-6.196132	0.203008	0.001642	0.477828
-8.772849	-5.503384	0.206336	0.002129	0.477655
-9.546771	-5.141842	0.209664	0.002316	0.477844
-8.341369	-5.554227	0.212992	0.002024	0.477958
-6.483365	-6.326097	0.216320	0.001574	0.477766
-7.399151	-6.132150	0.219648	0.001796	0.477356
-7.748589	-6.090647	0.222976	0.001880	0.477111
-10.107517	-5.234796	0.226304	0.002452	0.477021
-7.492245	-6.221007	0.229632	0.001818	0.477020
-7.427392	-6.346347	0.232960	0.001802	0.476747
-6.963076	-6.683518	0.236288	0.001690	0.476307
-9.949771	-5.635747	0.239616	0.002413	0.476095
-9.774044	-5.698454	0.242944	0.002371	0.476104
-9.900711	-5.652544	0.246272	0.002401	0.476100
-8.265217	-6.307502	0.249600	0.002005	0.475996
-10.122505	-5.682394	0.252928	0.002455	0.475792
-11.116237	-5.306346	0.256256	0.002696	0.475796
-12.738961	-4.578478	0.259584	0.003089	0.476111
-9.371585	-5.784038	0.262912	0.002273	0.476286
-9.949327	-5.631443	0.266240	0.002413	0.476109
-9.183324	-6.007715	0.269568	0.002227	0.475871
-10.806959	-5.424341	0.272896	0.002620	0.475793
-10.230766	-5.724620	0.276224	0.002481	0.475568
-10.166108	-5.783372	0.279552	0.002465	0.475474
-9.040429	-6.326835	0.282880	0.002192	0.475150
-9.262280	-6.380396	0.286208	0.002246	0.474777
-10.118277	-6.213974	0.289536	0.002453	0.474351
-11.757613	-5.636693	0.292864	0.002851	0.474240
-11.801997	-5.625800	0.296192	0.002861	0.474224
-11.318777	-5.804027	0.299520	0.002744	0.474235
-9.929345	-6.445653	0.302848	0.002408	0.473914
-11.251690	-6.053269	0.306176	0.002728	0.473624
-12.164312	-5.795145	0.309504	0.002949	0.473390
-13.237783	-5.332684	0.312832	0.003209	0.473547
-12.143373	-5.717838	0.316160	0.002944	0.473623
-11.627287	-6.027751	0.319488	0.002819	0.473308
-11.825376	-5.995466	0.322816	0.002867	0.473192
