x,F1_total
-200.0,-5.378928973738601e-14
-197.9591836734694,-1.0941950686855546e-13
-195.91836734693877,-1.689965073891481e-13
-193.87755102040816,-2.331167505800872e-13
-191.83673469387756,-3.025344052888701e-13
-189.79591836734693,-3.782225137885561e-13
-187.75510204081633,-4.614663111368643e-13
-185.71428571428572,-5.540109000989427e-13
-183.6734693877551,-6.58305350280353e-13
-181.6326530612245,-7.779281579204085e-13
-179.59183673469389,-9.183795492046872e-13
-177.55102040816325,-1.0886883626769734e-12
-175.51020408163265,-1.305068766332436e-12
-173.46938775510205,-1.6007484533988487e-12
-171.42857142857142,-2.0605822773741746e-12
-169.3877551020408,-3.0372401485792844e-12
-167.3469387755102,-0.003683333338920714
-165.30612244897958,-0.014733333339259804
-163.26530612244898,-0.029466666670327844
-161.22448979591837,-0.044200000000435224
-159.18367346938777,-0.051566666665194244
-157.14285714285714,-0.0552500000004734
-155.10204081632654,-0.0626166666661709
-153.0612244897959,-0.06629999999767644
-151.0204081632653,-0.06630000000557469
-148.9795918367347,-0.07366666667649353
-146.9387755102041,-0.08471666667576165
-144.89795918367346,-0.0994500000135868
-142.85714285714286,-0.11786666667066792
-140.81632653061223,-0.12523333332600758
-138.77551020408163,-0.12891666665938775
-136.73469387755102,-0.13628333332533438
-134.69387755102042,-0.13996666665898874
-132.6530612244898,-0.14364999999217018
-130.6122448979592,-0.1473333333249767
-128.57142857142856,-0.14733333332665288
-126.53061224489795,-0.1583833333255802
-124.48979591836735,-0.16943333332357896
-122.44897959183673,-0.16943333332594682
-120.40816326530611,-0.17679999999198806
-118.36734693877551,-0.1841666666564831
-116.3265306122449,-0.1841666666587533
-114.28571428571428,-0.19153333332649028
-112.24489795918367,-0.20258333332576994
-110.20408163265306,-0.20994999999159308
-108.16326530612244,-0.22099999999192488
-106.12244897959184,-0.23941666665618455
-104.08163265306122,-0.25046666665372147
-102.0408163265306,-0.2578333333236292
-100.0,-0.27256666665483015
-97.95918367346938,-0.27993333331788817
-95.91836734693878,-0.27993333332735587
-93.87755102040816,-0.28730000000895567
-91.83673469387755,-0.2983500000961669
-89.79591836734694,-0.31308333341443395
-87.75510204081633,-0.33886666664906195
-85.71428571428571,-0.35359999998086106
-83.6734693877551,-0.35728333331460305
-81.63265306122449,-0.360966666648603
-79.59183673469387,-0.36464999998331227
-77.55102040816327,-0.37201666665004557
-75.51020408163265,-0.38306666664981126
-73.46938775510203,-0.39779999998350546
-71.42857142857142,-0.4125333333166664
-69.38775510204081,-0.4235833333204589
-67.34693877551021,-0.4456833333201162
-65.30612244897958,-0.4677833333166052
-63.265306122448976,-0.4825166666530996
-61.22448979591837,-0.5046166666508153
-59.18367346938774,-0.5156666666545112
-57.14285714285714,-0.5414499999896788
-55.102040816326536,-0.5782833333193814
-53.061224489795904,-0.6003833333203058
-51.0204081632653,-0.6224833333200229
-48.9795918367347,-0.6445833333274885
-46.93877551020407,-0.6703666666769855
-44.897959183673464,-0.6998333333467167
-42.85714285714286,-0.7329833333569442
-40.81632653061223,-0.7919166666781143
-38.77551020408163,-0.8545333333177957
-36.734693877551024,-0.9097833333187278
-34.69387755102039,-0.9834499999827636
-32.65306122448979,-1.0571166666487133
-30.612244897959187,-1.116049999984944
-28.571428571428555,-1.1676166666592493
-26.530612244897952,-1.2302333333432405
-24.48979591836735,-1.37020000002006
-22.448979591836718,-1.569100000010709
-20.408163265306115,-1.7201166666888037
-18.367346938775512,-1.874816666719675
-16.32653061224488,-2.1400166667456295
-14.285714285714278,-2.4899333334696028
-12.244897959183675,-3.024016666857
-10.204081632653043,-3.768050000237057
-8.16326530612244,-4.795700000266417
-6.122448979591837,-6.07381666691619
-4.081632653061206,-7.4071833336183595
-2.040816326530603,-8.935766666950895
0.0,-10.615366666857577
